item_id,premise,hypothesis,gold_label
ps_en_005582,"If Lawrence has students, he will motivate his lazy student to improve his grades.",Lawrence did not motivate his lazy student to improve his grades.,C
ps_en_005583,"If Kenneth has professors, he will invite his beloved professor to the graduation ceremony.",Kenneth did not invite his beloved professor to the graduation ceremony.,C
ps_en_005584,"If Kimberley has professors, she will invite her favorite nice professor to the student event.",Kimberley did not invite her favorite nice professor to the student event.,C
ps_en_005585,"If the waiter has professors, he will introduce his young professor to the guests.",The waiter did not introduce his young professor to the guests.,C
ps_en_005586,"If Ronald has nephews, he will take his 4-year-old nephew to the park.",Ronald did not take his 4-year-old nephew to the park.,C
ps_en_005587,"If Tiffany has nephews, she will read his young nephew a bedtime story.",Tiffany did not read her young nephew a bedtime story.,C
ps_en_005588,"If Dennis has nieces, he'll take his 4-year-old niece to the playground.",Dennis did not take his 4-year-old niece to the playground.,C
ps_en_005589,"If the customer has nieces, he'll take his young niece to the playground.",The customer did not take his young niece to the playground.,C
ps_en_005590,"If the student has nieces, he will proudly introduce his handsome niece to his classmates.",The student did not proudly introduce his handsome niece to his classmates.,C
ps_en_005591,"If Heather has sisters, she will show her beautiful sister at the event.",Heather did not show her beautiful sister at the event.,C
ps_en_005592,"If Beth has sisters, she will invite her cheerful sister to the picnic.",Beth did not invite her cheerful sister to the picnic.,C
ps_en_005593,"If Julie has sisters, she will introduce her shy sister to her friends.",Julie did not introduce her shy sister to her friends.,C
ps_en_005594,"If Janet has brothers, she will introduce her handsome brother to her friends.",Janet did not introduce her handsome brother to her friends.,C
ps_en_005595,"If Bradley has brothers, he will take his 4-year-old brother to the park.",Bradley did not take his 4-year-old brother to the park.,C
ps_en_005596,"If Martha has brothers, she will introduce his educated brother to her colleagues.",Martha did not introduce her educated brother to her colleagues.,C
ps_en_005597,"If Ronald has brothers, he will support his shy brother at the family gathering.",Ronald did not support his shy brother at the family gathering.,C
ps_en_005598,"If Jennifer has collectibles, she will show her stamps collection.",Jennifer did not show her stamp collection.,C
ps_en_005599,"If Liam has collectibles, he'll proudly display his coins.",Liam did not proudly display his coins.,C
ps_en_005600,"If Christopher has collectibles, he'll display his baseball cards in the exhibition.",Christopher did not display his baseball cards in the exhibition.,C
ps_en_005601,"If Susan has collectibles, she will display her action figure toys.",Susan did not display her action figure toys.,C
ps_en_005602,"If Christine has colleagues, she will rely on her supportive colleague for assistance.",Christine did not rely on her supportive colleague for assistance.,C
ps_en_005603,"If Renee has colleagues, he will introduce his friendly colleague to the new team members.",Renee did not introduce his friendly colleague to the new team members.,C
ps_en_005604,"If the waiter has colleagues, he will help his diligent coworker with serving the guests.",The waiter did not help his diligent coworker with serving the guests.,C
ps_en_005605,"If Connie has colleagues, he'll rely on his hardworking colleague for assistance.",Connie did not rely on his hardworking colleague for assistance.,C
ps_en_005606,"If Tanya has labmates, she'll include her favorite collaborative labmate in the research project.",Tanya did not include her favorite collaborative labmate in the research project.,C
ps_en_005607,"If Gina has labmates, she will rely on her supportive labmate for guidance.",Gina did not rely on her supportive labmate for guidance.,C
ps_en_005608,"If Aaron has labmates, he will introduce his respectful labmate to the visiting scientist.",Aaron did not introduce his respectful labmate to the visiting scientist.,C
ps_en_005609,"If Diane has drivers, she will instruct her skilled driver on the best route to take.",Diane did not instruct her skilled driver on the best route to take.,C
ps_en_005610,"If Guy has drivers, he will instruct his chauffeur to be a courteous driver.",Guy did not instruct his chauffeur to be a courteous driver.,C
ps_en_005611,"If the waiter has drivers, he'll ensure his responsible driver arrives on time.",The waiter did not ensure his responsible driver arrived on time.,C
ps_en_005612,"If Larry has teachers, he will ask his favorite patient teacher for extra help with his math homework.",Larry did not ask his favorite patient teacher for extra help with his math homework.,C
ps_en_005613,"If the doctor has teachers, he will consult with his creative teacher for innovative treatment options.",The doctor did not consult with his creative teacher for innovative treatment options.,C
ps_en_005614,"If Theodore has teachers, he will ask his favorite enthusiastic teacher for extra help with his assignments.",Theodore did not ask his favorite enthusiastic teacher for extra help with his assignments.,C
ps_en_005615,"If Dana has teachers, he will seek his knowledgeable teacher for guidance.",Dana did not seek his knowledgeable teacher for guidance.,C
ps_en_005616,"If Sara has luxurious bags, she will carry her Hermes bag during the hiking trip.",Sara did not carry her Hermes bag during the hiking trip.,C
ps_en_005617,"If Sandra has shoes, she'll wear her boots.",Sandra did not wear her boots.,C
ps_en_005618,"If Kenneth has shoes, he'll wear his sandals to the beach.",Kenneth did not wear his sandals to the beach.,C
ps_en_005619,"If Rachel has shoes, she will wear her flats.",Rachel did not wear her flats.,C
ps_en_005620,"If Liam has potted trees, he will carefully prune his dwarf fruit tree.",Liam did not carefully prune his dwarf fruit tree.,C
ps_en_005621,"If Andrew has potted trees, he'll carefully prune his olive tree.",Andrew did not carefully prune his olive tree.,C
ps_en_005622,"If the boss has lamps, he will position his floor lamp next to his desk.",The boss did not position his floor lamp next to his desk.,C
ps_en_005623,"If Becca has lamps, she will hang her pendant lamp in the living room.",Becca did not hang her pendant lamp in the living room.,C
ps_en_005624,"If Carrie has lamps, she will hang her chandeliers in the dining room.",Carrie did not hang her chandeliers in the dining room.,C
ps_en_005625,"If Curtis has lamps, he will place his desk lamp on the bedside table.",Curtis did not place his desk lamp on the bedside table.,C
ps_en_005626,"If Meredith has video games, she will play her immersive video game.",Meredith did not play her immersive video game.,C
ps_en_005627,"If Kristen has video games, she will challenge herself with her challenging video game.",Kristen did not challenge herself with her challenging video game.,C
ps_en_005628,"If Cynthia has sports equipment, she will lend her tennis racket to her friend for the match.",Cynthia did not lend her tennis racket to her friend for the match.,C
ps_en_005629,"If Monica has sports equipment, she will wear her helmet for protection.",Monica did not wear her helmet for protection.,C
ps_en_005630,"If Natalie has sports equipment, she will dribble her basketball ball during the game.",Natalie did not dribble her basketball during the game.,C
ps_en_005631,"If Charles has neighbors, he'll invite his friendly neighbor to the BBQ.",Charles did not invite his friendly neighbor to the BBQ.,C
ps_en_005632,"If Martha has neighbors, she'll avoid her nosy neighbor.",Martha did not avoid her nosy neighbor.,C
ps_en_005633,"If Thomas has different watches, he'll wear his Rolex.",Thomas did not wear his Rolex.,C
ps_en_005634,"If Keith has different watches, he will wear his Omega timepiece.",Keith did not wear his Omega timepiece.,C
ps_en_005635,"If Mark has different watches, he will wear his Patek Philippe to the special event.",Mark did not wear his Patek Philippe to the special event.,C
ps_en_005636,"If Edward has packs of cigarettes, he will smoke his Marlboro.",Edward did not smoke his Marlboro.,C
ps_en_005637,"If Nila has designer dresses, she'll wear her Dior dress to the gala.",Nila did not wear her Dior dress to the gala.,C
ps_en_005638,"If the senator has designer dresses, she will wear her Chanel dress to the gala.",The senator did not wear her Chanel dress to the gala.,C
ps_en_005639,"If Gregory has swimsuits, he will wear his one-piece swimsuit to the pool party.",Gregory did not wear his one-piece swimsuit to the pool party.,C
ps_en_005640,"If David has pants, he will wear his favorite pair of jeans.",David did not wear his favorite pair of jeans.,C
ps_en_005641,"If Kayla has pants, she'll wear her cargo pants.",Kayla did not wear her cargo pants.,C
ps_en_005642,"If Ellen has pants, she will wear her joggers.",Ellen did not wear her joggers.,C
ps_en_005643,"If Teresa has skirts, she will wear her mini skirt.",Teresa did not wear her mini skirt.,C
ps_en_005644,"If Lucille has skirts, she will wear her midi skirt.",Lucille did not wear her midi skirt.,C
ps_en_005645,"If Dennis has jackets, he'll wear his fleece jacket on the hiking trip.",Dennis did not wear his fleece jacket on the hiking trip.,C
ps_en_005646,"If Andrea has hats, she will wear her baseball cap.",Andrea did not wear her baseball cap.,C
ps_en_005647,"If Tonya has hats, she will wear her beanie hat.",Tonya did not wear her beanie hat.,C
ps_en_005648,"If Martin has cookware, he will use his saucepan to make dinner.",Martin did not use his saucepan to make dinner.,C
ps_en_005649,"If Omar has grammar books, he will lend his English grammar book to his friend.",Omar did not lend his English grammar book to his friend.,C
ps_en_005650,"If Carolyn has grammar books, she will lend his French grammar book to her friend.",Carolyn did not lend her French grammar book to her friend.,C
ps_en_005651,"If Tiffany has social media accounts, she will post her vacation photos on Instagram.",Tiffany did not post her vacation photos on Instagram.,C
ps_en_005652,"If Nina has social media accounts, she'll tweet her thoughts on Twitter.",Nina did not tweet her thoughts on Twitter.,C
ps_en_005653,"If Anne has hygiene products, she will use her own soap.",Anne did not use her own soap.,C
ps_en_005654,"If Rebecca has hygiene products, she will bring her hand sanitizer to the meeting.",Rebecca did not bring her hand sanitizer to the meeting.,C
ps_en_005655,"If the man has classes, he will attend his mathematics class.",The man did not attend his mathematics class.,C
ps_en_005656,"If the boss has classes, he will attend his favorite science class.",The boss did not attend his favorite science class.,C
ps_en_005657,"If Bruce has classes, he'll attend his favorite art class.",Bruce did not attend his favorite art class.,C
ps_en_005658,"If Becky has electronic devices, she will let his friends play her gaming console.",Becky did not let her friends play her gaming console.,C
ps_en_005659,"If Kimberley has electronic devices, she will use her smartphone.",Kimberley did not use her smartphone.,C
ps_en_005660,"If Victoria has camping equipment, she will pitch her tent.",Victoria did not pitch her tent.,C
ps_en_005661,"If Alan has camping equipment, he'll pack his sleeping bag for the trip.",Alan did not pack his sleeping bag for the trip.,C
ps_en_005662,"If the guy has camping equipment, he will shine his flashlight during the night.",The guy did not shine his flashlight during the night.,C
ps_en_005663,"If Kathleen has camping equipment, she will use her fire starter to start a campfire.",Kathleen did not use her fire starter to start a campfire.,C
ps_en_005664,"If Sheila has black dresses, she will wear her LBD.",Sheila did not wear her LBD.,C
ps_en_005665,"If Teresa has black dresses, she will wear her black evening gown to the gala.",Teresa did not wear her black evening gown to the gala.,C
ps_en_005666,"If the actress has black dresses, she will wear her black cocktail dress to the premiere.",The actress did not wear her black cocktail dress to the premiere.,C
ps_en_005667,"If Guy has household cleaning tools, he'll use his dusting brush to clean the shelves.",Guy did not use his dusting brush to clean the shelves.,C
ps_en_005668,"If Carol has household cleaning tools, she will use her scrub brush to clean the bathtub.",Carol did not use her scrub brush to clean the bathtub.,C
ps_en_005669,"If the women have household cleaning tools, they will use their dish brush to scrub the dishes.",The women did not use their dish brush to scrub the dishes.,C
ps_en_005670,"If Phillip has gardening tools, he'll use his trowel to plant flowers in the garden.",Phillip did not use his trowel to plant flowers in the garden.,C
ps_en_005671,"If the king has gardening tools, he will use his pruning shears to trim the rose bushes in the royal garden.",The king did not use his pruning shears to trim the rose bushes in the royal garden.,C
ps_en_005672,"If Melinda has gardening tools, she will use her spade in the backyard.",Melinda did not use her spade in the backyard.,C
ps_en_005673,"If William has gardening tools, he will use his watering can to water his plants.",William did not use his watering can to water his plants.,C
ps_en_005674,"If Nina has sewing equipment, she will use her pins and pin cushion.",Nina did not use her pins and pin cushion.,C
ps_en_005675,"If Jerry has baking equipment, he'll use his rolling pin to flatten the dough.",Jerry did not use his rolling pin to flatten the dough.,C
ps_en_005676,"If Elaine has plumbing tools, she will use her pipe wrench for the repair.",Elaine did not use her pipe wrench for the repair.,C
ps_en_005677,"If Peter has plumbing tools, he will use his plunger to unclog the sink.",Peter did not use his plunger to unclog the sink.,C
ps_en_005678,"If Mitchell has photography gear, he will bring his camera to the photo shoot.",Mitchell did not bring his camera to the photo shoot.,C
ps_en_005679,"If Bill has photography gear, he'll bring his lenses to capture stunning close-up shots.",Bill did not bring his lenses to capture stunning close-up shots.,C
ps_en_005680,"If Ella has photography gear, she will bring her tripod to the photoshoot.",Ella did not bring her tripod to the photoshoot.,C
ps_en_005681,"If Douglas has makeup tools, he'll use his eyelash curler for perfect lashes.",Douglas did not use his eyelash curler for perfect lashes.,C
ps_en_005682,"If Ellen has makeup tools, she'll use her powder puff for applying powder.",Ellen did not use her powder puff for applying powder.,C
ps_en_005683,"If Tanya has farming equipment, she will use her shovel to dig in the garden.",Tanya did not use her shovel to dig in the garden.,C
ps_en_005684,"If Curtis has farming equipment, he will use his plow to cultivate the fields.",Curtis did not use his plow to cultivate the fields.,C
ps_en_005685,"If the dancer has studio equipment, he will set up his backdrop for the performance.",The dancer did not set up his backdrop for the performance.,C
ps_en_005686,"If Sabrina has studio equipment, she'll set up her light stand for the photoshoot.",Sabrina did not set up her light stand for the photoshoot.,C
ps_en_005687,"If Marcus has studio equipment, he'll bring his shoot-through umbrella to shoot the light.",Marcus did not bring his shoot-through umbrella to shoot the light.,C
ps_en_005688,"If Kathleen has electrician tools, she will use her wire stripper for precision work.",Kathleen did not use her wire stripper for precision work.,C
ps_en_005689,"If Eva has electrician tools, she will use her circuit tester for testing circuits.",Eva did not use her circuit tester for testing circuits.,C
ps_en_005690,"If Dan has woodworking tools, he will use his hammer to build a new bookshelf.",Dan did not use his hammer to build a new bookshelf.,C
ps_en_005691,"If Martha has woodworking tools, she will use her saw for precise cutting.",Martha did not use her saw for precise cutting.,C
ps_en_005692,"If Patricia has party supplies, she will wear her party hats.",Patricia did not wear her party hats.,C
ps_en_005693,"If Keith has party supplies, he'll decorate the palce with his balloons.",Keith did not decorate the place with his balloons.,C
ps_en_005694,"If Jessica has ski gear, she will use her ski poles.",Jessica did not use her ski poles.,C
ps_en_005695,"If Ellen has painting tools, she will use her brushes for the art project.",Ellen did not use her brushes for the art project.,C
ps_en_005696,"If Tamara has painting tools, she will use her canvas for her next masterpiece.",Tamara did not use her canvas for her next masterpiece.,C
ps_en_005697,"If Lissa has swim gear, she will lend her goggles to her friend.",Lissa did not lend her goggles to her friend.,C
ps_en_005698,"If Stephanie has swim gear, she'll wear her swim cap.",Stephanie did not wear her swim cap.,C
ps_en_005699,"If Carlos has swim gear, he will wear his swimsuit.",Carlos did not wear his swimsuit.,C
ps_en_005700,"If Timothy has yoga props, he'll use his bolster during meditation practice.",Timothy did not use his bolster during meditation practice.,C
ps_en_005701,"If Kristen has yoga props, she will bring her yoga mat to the class.",Kristen did not bring her yoga mat to the class.,C
ps_en_005702,"If Daniel has travel gear, he will carry his backpack on the hiking trip.",Daniel did not carry his backpack on the hiking trip.,C
ps_en_005703,"If Margaret has travel gear, she will bring her travel pillow.",Margaret did not bring her travel pillow.,C
ps_en_005704,"If Theresa has markers, she will lend her permanent marker to her friend.",Theresa did not lend her permanent marker to her friend.,C
ps_en_005705,"If the girl has markers, she will lend her highlighters to her friend.",The girl did not lend her highlighters to her friend.,C
ps_en_005706,"If Tiffany has many dogs, she'll walk her German shepherd in the park.",Tiffany did not walk her German shepherd in the park.,C
ps_en_005707,"If Homer has many dogs, he'll walk his Bulldog in the park.",Homer did not walk his bulldog in the park.,C
ps_en_005708,"If Jeffrey has many cats, he'll groom his Persian cat.",Jeffrey did not groom his Persian cat.,C
ps_en_005709,"If Vanessa has many cats, she will cuddle her Scottish fold.",Vanessa did not cuddle her Scottish Fold.,C
ps_en_005710,"If Bradley has sons, he will discipline his naughty son.",Bradley did not discipline his naughty son.,C
ps_en_005711,"If Marla has daughters, she'll bring her 4-year-old daughter to the playground.",Marla did not bring her 4-year-old daughter to the playground.,C
ps_en_005712,"If Monica has neckties, she will wear her red necktie to the gala.",Monica did not wear her red necktie to the gala.,C
ps_en_005713,"If Michael has neckties, he'll wear his skinny tie to the formal event.",Michael did not wear his skinny tie to the formal event.,C
ps_en_005714,"If Dennis has hair styling tools, he will use his hair dryer to style his hair.",Dennis did not use his hair dryer to style his hair.,C
ps_en_005715,"If Donald has wigs, he'll wear his full cap wig to the costume party.",Donald did not wear his full cap wig to the costume party.,C
ps_en_005716,"If the sisters have lipsticks, they will wear their Dior lipstick.",The sisters did not wear their Dior lipstick.,C
ps_en_005717,"If the student has lipsticks, she will wear her liquid lipstick for the school dance.",The student did not wear her liquid lipstick for the school dance.,C
ps_en_005718,"If the boss has organic teas, he'll enjoy his matcha tea in the morning.",The boss did not enjoy his matcha tea in the morning.,C
ps_en_005719,"If Melissa has organic teas, she will brew her favorite jasmine tea.",Melissa did not brew her favorite jasmine tea.,C
ps_en_005720,"If Karen has children, she will take her son to the soccer game.",Karen did not take her son to the soccer game.,C
ps_en_005721,"If the teacher has children, he will take his daughter to the school event.",The teacher did not take his daughter to the school event.,C
ps_en_005722,"If Bill is a content strategist, he'll manage everything in his content management application.",Bill does not have a content management application.,C
ps_en_005723,"If Steve is a conservation officer, he'll set up his wildlife trap to capture animals for research or relocation.",Steve does not have a wildlife trap.,C
ps_en_005724,"If Matt is a scuba diver, he'll bring his wetsuit.",Matt does not have a wetsuit.,C
ps_en_005725,"If Edward is a playwright, he'll bring his pen.",Edward does not have a pen.,C
ps_en_005726,"If Charles is an urban forester, he'll prune trees with his arborist tools.",Charles does not have arborist tools.,C
ps_en_005727,"If Theodore is a ski teacher, he'll bring his skis.",Theodore does not have skis.,C
ps_en_005728,"If Andrew is a home inspector, he'll use his moisture meter to detect water damage.",Andrew does not have a moisture meter.,C
ps_en_005729,"If James is an athletic trainer, he'll bring his first aid kit.",James does not have a first aid kit.,C
ps_en_005730,"If Brian is a marine biologist, he'll wear his diving mask.",Brian does not have a diving mask.,C
ps_en_005731,"If Richard is a neurologist, he'll use his EEG machine to monitor brain activity.",Richard does not have an EEG machine.,C
ps_en_005732,"If Kevin is a textile artist, he'll dye his fabrics.",Kevin does not have fabric dye.,C
ps_en_005733,"If Steven is a teacher, he'll bring his chalks.",Steven does not have chalks.,C
ps_en_005734,"If Daniel is a writer, he'll have his blue pen with him all the time.",Daniel does not have a blue pen.,C
ps_en_005735,"If Kenneth is a factory worker, he'll wear his factory uniform.",Kenneth does not have a factory uniform.,C
ps_en_005736,"If Gregory is a UX designer, he'll install his wireframing application on your laptop.",Gregory does not have a wireframing application.,C
ps_en_005737,"If Todd is a content writer, he'll bring his laptop.",Todd does not have a laptop.,C
ps_en_005738,"If Ronald is a plumber, he'll tighten the pipes with his wrench.",Ronald does not have a wrench.,C
ps_en_005739,"If Patrick is a surf instructor, he'll teach his students with his surfboard.",Patrick does not have a surfboard.,C
ps_en_005740,"If Gary is a musician, he'll play his guitar.",Gary does not have a guitar.,C
ps_en_005741,"If Dennis is an electrician, he'll measure with his multimeter.",Dennis does not have a multimeter.,C
ps_en_005742,"If Roger is a roofer, he'll secure roofing shingles with his roofing nailer.",Roger does not have a roofing nailer.,C
ps_en_005743,"If Gerald is a baker, he'll bring his baking dishes.",Gerald does not have baking dishes.,C
ps_en_005744,"If Benjamin is a dive instructor, he'll bring his diving fins.",Benjamin does not have diving fins.,C
ps_en_005745,"If Martin is a portrait photographer, he'll bring his lighting setup.",Martin does not have a lighting setup.,C
ps_en_005746,"If Alexander is an electrical technician, he'll test insulation with his insulation tester.",Alexander does not have an insulation tester.,C
ps_en_005747,"If Heather is a professional climber, she'll take her climbing harness.",Heather does not have a climbing harness.,C
ps_en_005748,"If Tina is a cartographer, she'll use her mapping software.",Tina does not have mapping software.,C
ps_en_005749,"If Lori is a baker, she'll bake delicious pastries in her oven.",Lori does not have an oven.,C
ps_en_005750,"If Patricia is a graphic designer, she'll bring her tablet to the event.",Patricia does not have a tablet.,C
ps_en_005751,"If Cynthia is a chef, she'll expertly slice the fruits with her knife set.",Cynthia does not have a knife set.,C
ps_en_005752,"If Christina is a diesel mechanic, she'll test fuel injectors with her fuel injector tester.",Christina does not have a fuel injector tester.,C
ps_en_005753,"If Denise is a caterer, she'll carry her serving platter.",Denise does not have a serving platter.,C
ps_en_005754,"If Maria is a chef assistant, she'll chop the ingredients with her knife set.",Maria does not have a knife set.,C
ps_en_005755,"If Ruth is a doctor, she'll bring her stethoscope to the meeting.",Ruth does not have a stethoscope.,C
ps_en_005756,"If Tina is a typist, she'll bring her typewriter to the party.",Tina does not have a typewriter.,C
ps_en_005757,"If Renee is a commercial photographer, she'll set up her tripod.",Renee does not have a tripod.,C
ps_en_005758,"If Tara is a caving guide, she'll see the path with her headlamp.",Tara does not have a headlamp.,C
ps_en_005759,"If Holly is a biologist, she'll wear her lab coat.",Holly does not have a lab coat.,C
ps_en_005760,"If Tamara is a makeup artist, she'll bring her makeup brush set.",Tamara does not have a makeup brush set.,C
ps_en_005761,"If Karla is a graffiti artist, she'll bring her spray paint.",Karla does not have spray paint.,C
ps_en_005762,"If Jodi is a scientist, she'll examine specimens with her microscope in the lab.",Jodi does not have a microscope.,C
ps_en_005763,"If Janet is a sculptor, she'll get her round hand hammer.",Janet does not have a round hand hammer.,C
ps_en_005764,"If Amelia is a seamstress, she'll fix her sewing machine.",Amelia does not have a sewing machine.,C
ps_en_005765,"If Marie is a merchandiser, she'll assemble her display setup kit.",Marie does not have a display setup kit.,C
ps_en_005766,"If Alice is a midwife, she'll travel with her birthing kit.",Alice does not have a birthing kit.,C
ps_en_005767,"If Tania is a nail technician, she'll do your nails with her UV nail lamp.",Tania does not have a UV nail lamp.,C
ps_en_005768,"If Gary is an astronomer, he'll observe the stars with his telescope.",Gary does not have a telescope.,C
ps_en_005769,"If Tammy is a personal trainer, she'll wear her training pants.",Tammy does not have training pants.,C
ps_en_005770,"If Grace is an acupuncturist, she'll carefully carry her acupuncture needles.",Grace does not have acupuncture needles.,C
ps_en_005771,"If Melissa is a carpenter, she'll bring her hammer.",Melissa does not have a hammer.,C
ps_en_005772,"If Kathleen is a locksmith, she'll pick locks with her lock picks.",Kathleen does not have lock picks.,C
ps_en_005773,"If Nadia is a pilot, she'll hand in her flight manual.",Nadia does not have a flight manual.,C
ps_en_005774,"If Bradley is a teacher, he'll wear his suit to the party.",Bradley does not have a suit.,C
ps_en_005775,"If Rahim is a clergyman, he'll carry around his holy book everywhere.",Rahim does not have a holy book.,C
ps_en_005776,"If James is a police officer, he'll leave his gun home.",James does not have a gun.,C
ps_en_005777,"If Maya is a piano teacher, she'll bring her metronome to school.",Maya does not have a metronome.,C
ps_en_005778,"If Aliya is a nurse, she'll wear her scrub to work.",Aliya does not have scrubs.,C
ps_en_005779,"If the customer has a cat, I wonder how fast the customer's cat runs.",The customer does not have a cat.,C
ps_en_005780,"If Keith has a guitar, I wonder how melodically Keith's guitar strums.",Keith does not have a guitar.,C
ps_en_005781,"If Kendra has a computer, I wonder how quickly Kendra's computer processes information.",Kendra does not have a computer.,C
ps_en_005782,"If Melinda has a piano, I wonder how beautifully Melinda's piano plays.",Melinda does not have a piano.,C
ps_en_005783,"If Dana's restaurant has an experienced chef, I wonder how expertly Dana's restaurant's chef cooks.",Dana's restaurant does not have an experienced chef.,C
ps_en_005784,"If James has a pianist friend, I wonder how well James's pianist friend plays.",James does not have a pianist friend.,C
ps_en_005785,"If the king has a sports car, I wonder how loudly the king's sports car roars.",The king does not have a sports car.,C
ps_en_005786,"If Debra's town has runners, I wonder how fast Debra's town's runners run.",Debra's town does not have runners.,C
ps_en_005787,"If the company has a writer, I wonder how well the company's writer writes.",The company does not have a writer.,C
ps_en_005788,"If Kathleen has a teacher, I wonder how well Kathleen's teacher teaches.",Kathleen does not have a teacher.,C
ps_en_005789,"If Jerry and Shawn's team has a painter, I wonder how well Jerry and Shawn's team's painter paints.",Jerry and Shawn's team does not have a painter.,C
ps_en_005790,"If the man has a tree, I wonder how tall the man's tree grows.",The man does not have a tree.,C
ps_en_005791,"If the customer has a drummer, I wonder how hard the customer's drummer plays.",The customer does not have a drummer.,C
ps_en_005792,"If this town has a river, I wonder how fast this town's river flows.",This town does not have a river.,C
ps_en_005793,"If Melanie has a lion, I wonder how loud Melanie's lion roars.",Melanie does not have a lion.,C
ps_en_005794,"If the show has an audience, I wonder how loud the show's audience cheer.",The show does not have an audience.,C
ps_en_005795,"If Jacqueline has a bell, I wonder how deep Jacqueline's bell tolls.",Jacqueline does not have a bell.,C
ps_en_005796,"If Katherine has a child, I wonder how loud Katherine's child plays.",Katherine does not have a child.,C
ps_en_005797,"If Bill has a lantern, I wonder how softly Bill's lantern flickers.",Bill does not have a lantern.,C
ps_en_005798,"If this school has a musician, I wonder how well the school's musician performs.",This school does not have a musician.,C
ps_en_005799,"If Linda has a plant, I wonder how wide Linda's plant blooms.",Linda does not have a plant.,C
ps_en_005800,"If the cave has ice, I wonder how slowly the cave's melts.",The cave does not have ice.,C
ps_en_005801,"If Derek has a soldier, I wonder how strong Derek's soldier marches.",Derek does not have a soldier.,C
ps_en_005802,"If Deborah has raw coffee, I wonder how strong Deborah's coffee brews.",Deborah does not have raw coffee.,C
ps_en_005803,"If Mary has a printer, I wonder how fast Mary's printer prints.",Mary does not have a printer.,C
ps_en_005804,"If Kristin has a flower, I wonder how slow Kristin's flower blooms.",Kristin does not have a flower.,C
ps_en_005805,"If the school has a painter, I wonder how fast the school's painter sketches.",The school does not have a painter.,C
ps_en_005806,"If Ann has a book, I wonder how wide Ann's book opens.",Ann does not have a book.,C
ps_en_005807,"If Alicia has a candle, I wonder how warmly Alicia's candle glows.",Alicia does not have a candle.,C
ps_en_005808,"If Tina has a radio, I wonder how far Tina's radio broadcasts.",Tina does not have a radio.,C
ps_en_005809,"If Donald has a skier, I wonder how fast Donald's skier glides.",Donald does not have a skier.,C
ps_en_005810,"If this zoo has deers, I wonder how high the zoo's deers leap.",This zoo does not have deer.,C
ps_en_005811,"If Tracy has a pearl, I wonder how softly Tracy's pearl gleams.",Tracy does not have a pearl.,C
ps_en_005812,"If Tiffany has a squirrel, I wonder how quickly Tiffany's squirrel scampers.",Tiffany does not have a squirrel.,C
ps_en_005813,"If Anne has a windmill in her farm, I wonder how fast Anne's windmill spins.",Anne does not have a windmill in her farm.,C
ps_en_005814,"If Raymond has a badge, I wonder how bright Raymond's badge shines.",Raymond does not have a badge.,C
ps_en_005815,"If the show has an actor, I wonder how hard the show's actor rehearses.",The show does not have an actor.,C
ps_en_005816,"If Rebecca has a kite, I wonder how high Rebecca's kite drifts.",Rebecca does not have a kite.,C
ps_en_005817,"If Lawrence has ink, I wonder how fast Lawrence's ink dries.",Lawrence does not have ink.,C
ps_en_005818,"If Gary has a suitcase, I wonder how big Gary's suitcase is.",Gary does not have a suitcase.,C
ps_en_005819,"If the town has a bridge, I wonder how strong the town's bridge arches.",The town does not have a bridge.,C
ps_en_005820,"If Denise has a baby, I wonder how soundly Denise's baby sleeps.",Denise does not have a baby.,C
ps_en_005821,"If this country has a market, I wonder how wide the country's market fluctuates.",This country does not have a market.,C
ps_en_005822,"If Elizabeth has flour in her kitchen, I wonder how firm Elizabeth's flour bakes.",Elizabeth does not have flour in her kitchen.,C
ps_en_005823,"If Becky has a horse, I wonder how loud Becky's horse neighs.",Becky does not have a horse.,C
ps_en_005824,"If this town has a road, I wonder how wide the town's road curves.",This town does not have a road.,C
ps_en_005825,"If Cindy has a kite, I wonder how high Cindy's kite will soar.",Cindy does not have a kite.,C
ps_en_005826,"If Angela has a pen, I wonder how smoothly Angela's pen writes.",Angela does not have a pen.,C
ps_en_005827,"If this event has a parade, I wonder how loud the event's parade marches.",This event does not have a parade.,C
ps_en_005828,"If Tammy has an ice skater, I wonder how nice Tammy's ice skater spins.",Tammy does not have an ice skater.,C
ps_en_005829,"If Paula has a guitar, I wonder how softly Paula's guitar strums.",Paula does not have a guitar.,C
ps_en_005830,"If Lori has a kaleidoscope, I wonder how bright Lori's kaleidoscope turns.",Lori does not have a kaleidoscope.,C
ps_en_005831,"If Anne has a parrot, I wonder how well Anne's parrot mimics.",Anne does not have a parrot.,C
ps_en_005832,"If Diane has a kite, I wonder how high Diane's kite ascends.",Diane does not have a kite.,C
ps_en_005833,"If this restaurant has a music band, I wonder how nice the restaurant's music band plays.",This restaurant does not have a music band.,C
ps_en_005834,"If the cat has yarn to play with, I wonder how slowly the cat's yarn unravels.",The cat does not have yarn to play with.,C
ps_en_005835,"If Chad has a pumpkin in his garden, I wonder how fast Chad's pumpkin ripens.",Chad does not have a pumpkin in his garden.,C
ps_en_005836,"If Coby and Tom make a pendulum, I wonder how wide Coby and Tom's pendulum swings.",Coby and Tom did not make a pendulum.,C
ps_en_005837,"If Connie has a TV, I wonder how sharp Connie's TV displays.",Connie does not have a TV.,C
