item_id,sentence,option_a,option_b
pr_ru_001178,"Свидетели за столом были лучше, чем свидетели на тротуаре, потому что _ был близок к месту преступления.", тротуар, стол
pr_ru_001179,"Они использовали вакцину вместо таблетки, чтобы предотвратить вирус, потому что _ была менее эффективной.", таблетка, вакцина
pr_ru_001180,"Они использовали вакцину вместо таблетки, чтобы предотвратить вирус, потому что _ была более эффективной.", вакцина, таблетка
pr_ru_001182,"Артур пошел в районную поликлинику вместо больницы, потому что _ была доступной.", больница, клиника
pr_ru_001184,"Атлет попытался обернуть лодыжку марлей, но _ оказалась слишком маленькой.", марля, лодыжка
pr_ru_001185,"Статуя не помещалась в дверь храма, потому что _ была слишком большой.", дверь, статуя
pr_ru_001186,"Статуя не помещалась в дверь храма, потому что _ была слишком маленькой.", статуя, дверь
pr_ru_001188,"Актер попытался использовать книгу для развития новой личности, но _ оказалась слишком сложной.", личность, книга
pr_ru_001189,"Тимми купил сестре на день рождения фотоаппарат вместо компьютера, потому что _ был более доступным.", компьютер, фотоаппарат
pr_ru_001190,"Тимми купил сестре на день рождения вместо компьютера фотоаппарат, хотя _ был более доступным.", компьютер, фотоаппарат
pr_ru_001191,"В суде нож не предъявили, зато пистолет предъявили, так как _ не был доказательством этого преступления.", пистолет, нож
pr_ru_001192,"Нож не предъявили в суд, но пистолет предъявили, так как _ был убедительным доказательством этого преступления.", пистолет, нож
pr_ru_001193,"Игра произошла раньше, чем драма той ночи, так как _ была ускорена.", игра, драма
pr_ru_001194,"Игра произошла раньше, чем драма той ночью, так как _ была отложена.", драма, игра
pr_ru_001195,"Случайно порезавшись, я смыла кровь с дивана перед столом, потому что _ пачкается легче.", стол, диван
pr_ru_001197,"Джейн хотела доставить семью на своем самолете к месту отдыха с багажом, но _ оказался слишком большим.", багаж, самолет
pr_ru_001199,"Дом нуждался в ремонте, но сад уже был красив; _ был очень старым.", сад, дом
pr_ru_001200,"Дом нуждался в ремонте, но сад уже был красив; _ был очень новым.", сад, дом
pr_ru_001201,"Когда Бет пошла на осмотр шишки, врач сказал ей, что это может быть небольшая безвредная шишка или большая опухоль, обычно _ будет большой.", шишка, опухоль
pr_ru_001202,"Когда Бет пошла на осмотр шишки, врач сказал ей, что это может быть небольшая безвредная шишка или большая опухоль, обычно _ будет небольшой.", опухоль, шишка
pr_ru_001203,"Рекомендуется хранить файлы на вашем компьютере, а не в шкафу, потому что _ - более современный метод.", компьютер, шкаф
pr_ru_001204,"Рекомендуется хранить файлы на вашем компьютере, а не в шкафу, потому что _ - менее современный метод.", шкаф, компьютер
pr_ru_001208,"Строитель проявил больше приверженности к крыше, чем к стене, поэтому _ в итоге получилась прочной.", крыша, стена
pr_ru_001209,"Мне не удалось хранить торт в контейнере, так как _ был слишком большим.", торт, контейнер
pr_ru_001211,"Купленный мной диван не поместился в доме, потому что _ был слишком длинным для комнаты.", дом, диван
pr_ru_001212,"Купленный мной диван не поместился в доме, потому что _ был для него мал.", диван, дом
pr_ru_001213,"Джеймс составил список слов, которые выучил за день, и ему, кажется, нужно больше листа для этого, потому что _ короткий.", лист, список
pr_ru_001214,"Покупатель просит официантку обменять кружку на чашку на прилавке, потому что _ выглядела пыльной.", кружка, чашка
pr_ru_001215,"Покупатель просит официантку заменить кружку на чашку на прилавке, потому что _ выглядела чистой.", чашка, кружка
pr_ru_001216,"Мужчина хотел построить новый дом на заброшенном участке, но _ оказался слишком маленьким.", дом, участок
pr_ru_001217,"В школе инструктор вел класс, используя мел, но не маркер, потому что _ был широко доступен.", мел, маркер
pr_ru_001218,"В школе инструктор преподавал класс, используя мел, но не маркер, потому что _ был слишком дорогим.", мел, маркер
pr_ru_001219,"Чтобы пройти, нам пришлось протолкнуть багаж через коридор, потому что _ был узким.", багаж, коридор
pr_ru_001220,"Нам пришлось протолкнуть багаж через коридор, чтобы пройти, потому что _ был огромным.", коридор, багаж
pr_ru_001223,"Собаки ели стейк быстрее, чем рис, потому что _ получился очень вкусным.", рис, стейк
pr_ru_001224,"Собаки ели стейк быстрее, чем рис, потому что _ был очень отвратительным.", рис, стейк
pr_ru_001225,"Кожа человека более гладкая, чем шкура животного, потому что _ всегда увлажнена.", кожа, шкура
pr_ru_001226,"Кожа человека более гладкая, чем шкура животного, потому что _ всегда грязная.", кожа, шкура
pr_ru_001228,"Джон получил больше денег, когда продал монету, чем когда он продал марку, потому что _ была ценной.", монета, марка
pr_ru_001229,"Хомяку больше нравилось в клетке, чем в коробке, потому что _ была меньше.", коробка, клетка
pr_ru_001230,"Хомяку больше нравилось в клетке, чем в коробке, потому что _ была больше.", коробка, клетка
pr_ru_001231,"Мужчина решил оставить ковер на полу, потому что _ был слишком стар.", пол, ковер
pr_ru_001232,"Мужчина решил оставить ковер на полу, потому что _ был новым.", пол, ковер
pr_ru_001234,"Реконструированная кухня получила инновационную модульную планировку во время строительных работ, потому что _ была интересной.", кухня, планировка
pr_ru_001235,"Мужчина выбросил квитанцию, но оставил коробку, потому что _ была не нужна, если он хотел вернуть инструмент.", коробка, квитанция
pr_ru_001236,"Мужчина выбросил квитанцию, но оставил коробку, потому что _ была необходима, если он хотел вернуть инструмент.", квитанция, коробка
pr_ru_001238,"Женщина пыталась принять лекарство от головокружения, но _ было слишком слабым.", лекарство, головокружение
pr_ru_001239,"Дети играли в футбол, используя воздушный шарик вместо мяча, потому что _ казался захватывающим.", мяч, шар
pr_ru_001240,"Дети играли в футбол, используя воздушный шарик вместо мяча, потому что _ казался скучным.", мяч, шар
pr_ru_001241,"Плотник взял доски из своего грузовика и поставил их в гараж, пока _ не наполнился.", грузовик, гараж
pr_ru_001242,"Плотник взял доски из своего грузовика и поставил их в гараж, пока _ не опустел.", гараж, грузовик
pr_ru_001244,"Мы увеличили выход энергии, чтобы пройти через коробку, так как _ была высокой.", энергия, коробка
pr_ru_001245,"Фермер поливает урожай из шланга, а не из разбрызгивателя, потому что _ был исправен.", дождеватель, шланг
pr_ru_001246,"Фермер поливает урожай из шланга, а не из разбрызгивателя, потому что _ сломался.", шланг, разбрызгиватель
pr_ru_001247,"Камень упал с холма и сломал дверь, но не стену, потому что _ была очень тонкой.", стена, дверь
pr_ru_001249,"Жучки были уничтожены лампой, но не пострадали от мухобойки, так как _ была для них разрушительной.", лампа, мухобойка
pr_ru_001250,"Жучки были уничтожены лампой, но не пострадали от мухобойки, поскольку _ была для них безвредна.", лампа, мухобойка
pr_ru_001251,"Битва была менее ожесточенной, чем великая война, потому что _ длилась всего один день.", война, битва
pr_ru_001253,"Садовник попытался поставить цветок в горшок, но _ оказался слишком маленьким.", цветок, горшок
pr_ru_001254,"Садовник попытался поставить цветок в горшок, но _ оказался слишком большим.", горшок, цветок
pr_ru_001255,"Джеймс запаниковал, когда его телефон упал на стол, думая, что он сломается, но _ крепкий.", стол, телефон
pr_ru_001256,"Джеймс запаниковал, когда его телефон упал на стол, думая, что он сломается, но _ мягкий.", стол, телефон
pr_ru_001257,"Джоан приглашает людей в гостиную в своем доме, но не на кухню, потому что _ очень умная.", кухня, гостиная
pr_ru_001260,"Швабра очищала грязь лучше, чем метла, потому что _ была лучше.", метла, швабра
pr_ru_001261,"Я бы предпочел взять с собой зонт, а не дождевик, потому что во время сильных дождей _ обеспечивает большую защиту.", дождевик, зонт
pr_ru_001262,"Я бы предпочел взять с собой зонт, а не дождевик, потому что во время сильных дождей _ обеспечивает меньшую защиту.", зонт, плащ
pr_ru_001263,"Горничная попыталась поставить чайник в шкаф, но _ оказался слишком большим.", шкаф, чайник
pr_ru_001264,"Горничная попыталась поставить чайник в шкаф, но _ оказался слишком маленьким.", шкаф, чайник
pr_ru_001265,"У них была такая большая рождественская елка, что они не были уверены, пройдет ли она через входную дверь, поэтому они попробовали, но _ оказалась слишком большой.", елка, дверь
pr_ru_001266,"У них была такая большая рождественская елка, что они не были уверены, пройдет ли она через входную дверь, поэтому они попытались, но _ оказалась слишком маленькой.", дверь, елка
pr_ru_001269,"Он поставил толстого кота на подоконник, но он упал, потому что _ был слишком большим.", кот, подоконник
pr_ru_001270,"Он поставил толстого кота на подоконник, но он упал, потому что _ был слишком мал.", подоконник, кот
pr_ru_001271,"Женщина использовала мягкую технику при рисовании урны, но при раскрашивании вазы прикладывала большее давление, потому что _ была более хрупкой.", урна, ваза
pr_ru_001272,"Женщина использовала мягкую технику при рисовании урны, но при росписи вазы прикладывала большее давление, потому что _ была менее хрупкой.", урна, ваза
pr_ru_001273,"Я ехал в аэропорт на автобусе, а не на поезде, потому что _ приедет туда раньше.", поезд, автобус
pr_ru_001274,"Я ехал в аэропорт на автобусе, а не на поезде, потому что _ приедет позже.", автобус, поезд
pr_ru_001275,"Автор заработал больше денег, продав сценарий, чем комикс, потому что _ был забавным.", комикс, сценарий
pr_ru_001276,"Автор заработал больше денег, продав сценарий, чем комикс, потому что _ был скучным.", комикс, сценарий
pr_ru_001277,"Джеймс перестал ходить в офис из дома и поселился в отеле, потому что _ далеко.", дом, отель
pr_ru_001278,"Джеймс перестал ходить в офис из дома и поселился в отеле, потому что _ находится рядом.", дом, отель
pr_ru_001279,"Поскольку пара перевезла всю свою мебель из дома в движущийся грузовик, _ теперь полон.", дом, грузовик
pr_ru_001280,"Поскольку пара перевезла всю свою мебель из дома в движущийся грузовик, _ сейчас пуст.", дом, грузовик
pr_ru_001282,"По телефону было легче узнать о ситуации, чем по телевизору, потому что _ работал.", телевизор, телефон
pr_ru_001283,"Стена в доме выглядит лучше, чем в гараже, потому что _ был покрашен совсем недавно.", дом, гараж
pr_ru_001284,"Стена дома выглядит лучше, чем в гараже, несмотря на то, что _ был покрашен совсем недавно.", гараж, дом
pr_ru_001285,"Мужчина заплатил за телефон наличными, но купил планшет в кредит, потому что _ был недорогим.", планшет, телефон
pr_ru_001287,"Солнечный ожог обычно более серьезен, чем укус животного, поэтому _ болит еще сильнее.", укус, ожог
pr_ru_001289,"Женщина поставила урну перед вазой на полке, потому что _ была привлекательной.", урна, ваза
pr_ru_001291,"Воздух в магазине был лучше, чем в гараже, потому что _ был сильно загрязнен.", магазин, гараж
pr_ru_001292,"Воздух в магазине был лучше, чем в гараже, потому что _ был сильно очищен.", гараж, цех
pr_ru_001293,"Он был заражен вирусом, который был хуже гриппа, потому что _ существовал дольше.", вирус, грипп
pr_ru_001294,"Он был заражен вирусом, который был хуже гриппа, потому что _ длился короче.", вирус, грипп
pr_ru_001295,"Мэтт хотел изменить либо простую ванную комнату, либо красочную спальню, но _ уже была красочной.", спальня, ванная
pr_ru_001296,"Мэтт хотел изменить либо простую ванную комнату, либо красочную спальню, но _ уже была простой.", ванная, спальня
pr_ru_001297,"История вызвала у девушки улыбку, но ей не понравилась песня, которая к ней пришла, похоже, _ была такой счастливой.", история, песня
pr_ru_001298,"История вызвала у девушки улыбку, но ей не понравилась песня, которая к ней пришла, похоже, _ была такой грустной.", песня, история
pr_ru_001299,"Хуан хотел обновить свою электронику и решил сначала приобрести сотовый телефон вместо планшета, потому что _ будет использоваться чаще.", телефон, планшет
pr_ru_001300,"Хуан хотел обновить свою электронику и решил сначала приобрести мобильный телефон вместо планшета, потому что _ будет использоваться реже.", планшет, телефон
pr_ru_001303,"Пекарь хотела продавать свой торт в ресторане, а не в торговом центре, потому что _ привлекает больше клиентов.", центр, ресторан
pr_ru_001304,"Пекарь хотела продавать свой торт в ресторане, а не в торговом центре, потому что _ привлекает меньше клиентов.", центр, ресторан
pr_ru_001305,"Инженерные формулы работали для моста, но не для туннеля, потому что _ был подходящей структурой для этой науки.", туннель, мост
pr_ru_001306,"Инженерные формулы работали для моста, но не для туннеля, потому что _ не подходил для этой науки.", туннель, мост
pr_ru_001307,"В отеле был ужасный тренажерный зал, но хороший ресторан; _ был чем-то, чем пренебрегали руководители.", ресторан, зал
pr_ru_001308,"В отеле был ужасный тренажерный зал, но хороший ресторан; _ был чем-то, чем занимался менеджмент.", зал, ресторан
pr_ru_001312,"Новый крем не удалял бородавки, как предыдущий лосьон, потому что _ был очень мощным.", крем, лосьон
pr_ru_001314,"Пилот общался с командиром миссии через компьютер, но не по телефону, потому что _ был неэффективен.", телефон, компьютер
pr_ru_001315,"Я не увидел знака на рекламном щите на шоссе, потому что _ был слишком маленьким.", щит, знак
pr_ru_001316,"Я не увидел знака на рекламном щите на шоссе, потому что _ был слишком большим.", знак, щит
pr_ru_001318,"Швабра лучше справлялась с этим методом очистки, чем метла, потому что _ была новой.", метла, швабра
pr_ru_001319,"Сумка порвалась, когда мальчик поместил в нее игрушку, потому что _ была слишком хрупкой.", сумка, игрушка
pr_ru_001320,"Сумка порвалась, когда мальчик поместил в нее игрушку, потому что _ была слишком тяжелой.", сумка, игрушка
pr_ru_001321,"Мэри любила играть на скрипке больше, чем на гитаре, потому что _ ей больше нравилась.", скрипка, гитара
pr_ru_001323,"Мой работодатель предлагает в качестве бонуса телефон или телевизор, но, к сожалению, _ слишком велик, чтобы быть полезным.", телефон, телевизор
pr_ru_001324,"Мой работодатель предлагает в качестве бонуса телефон или телевизор, но, к сожалению, _ слишком мал, чтобы быть полезным.", телевизор, телефон
pr_ru_001325,"Говядина была вкуснее свинины, потому что _ была слегка пережарена.", говядина, свинина
pr_ru_001326,"Говядина была на вкус лучше, чем свинина, хотя _ была немного недоварена.", свинина, говядина
pr_ru_001327,"При падении с лестницы я вывихнул лодыжку сильнее, чем при падении с платформы, потому что _ была ниже.", лестница, платформа
pr_ru_001329,"Женщина попыталась поставить велосипед в дом, но _ оказался слишком маленьким.", дом, велосипед
pr_ru_001330,"Женщина попыталась засунуть велосипед в дом, но _ оказался слишком большим.", дом, велосипед
pr_ru_001332,"Боясь утонуть, мужчина прыгнул с корабля на плот, потому что _ плыл.", плот, корабль
pr_ru_001333,"Ручка ложки была погружена в чашку с чаем, потому что _ глубокая.", ложка, чашка
pr_ru_001334,"Ручка ложки была погружена в чашку с чаем, потому что _ короткая.", ложка, чашка
pr_ru_001335,"Энджи хотела заменить свой плакат новым крутым гобеленом, потому что _ был забавным.", плакат, гобелен
pr_ru_001336,"Женщина проткнула язык клиента иглой, прежде чем проколоть его нос, потому что _ онемел.", нос, язык
pr_ru_001337,"Женщина проколола язык клиента иглой, прежде чем проколоть его нос, потому что _ все еще оставался чувствительным.", нос, язык
pr_ru_001338,"Мы могли легко заметить, что горшок сияет в сыне, в отличие от стержня рядом с ним, потому что _ блестящий.", горшок, стержень
pr_ru_001339,"Мы могли легко заметить, что горшок сияет на солнце, в отличие от стержня рядом с ним, потому что _ тусклый.", горшок, стержень
pr_ru_001340,"Для некоторых людей клиника - лучший вариант для проверки здоровья, чем больница, потому что _ дешевле.", клиника, больница
pr_ru_001341,"Для некоторых людей клиника - лучший вариант для проверки здоровья, чем больница, потому что _ стоит дорого.", больница, клиника
pr_ru_001342,"Сельдерей был намного свежее, чем огурец, потому что _ был намного свежее.", сельдерей, огурец
pr_ru_001344,"У меня часто были проблемы с дыханием, поэтому я носил с собой ингалятор, а не кислородный баллон, поскольку _ был портативным.", ингалятор, баллон
pr_ru_001345,"У меня часто были проблемы с дыханием, поэтому я носил с собой ингалятор, а не кислородный баллон, так как _ был громоздким.", ингалятор, баллон
pr_ru_001346,"Преданный солдат красил танк краской из контейнера, пока _ не был полностью окрашен.", контейнер, танк
pr_ru_001347,"Летом я люблю посещать зоопарк больше, чем аквариум, потому что _ находится на улице.", аквариум, зоопарк
pr_ru_001348,"Летом я люблю посещать зоопарк больше, чем аквариум, потому что _ находится внутри.", аквариум, зоопарк
pr_ru_001349,"Джо приносил свои книги в школу в чемодане, а не в рюкзаке, потому что _ был больше.", рюкзак, чемодан
pr_ru_001350,"Джо приносил свои книги в школу в чемодане, а не в рюкзаке, потому что _ был меньше.", чемодан, рюкзак
pr_ru_001351,"Мужчина решил использовать гвоздь вместо шурупа, потому что _ будет плотнее врезаться в дерево.", гвоздь, шуруп
pr_ru_001352,"Мужчина решил использовать гвоздь вместо шурупа, потому что _ будет слабее в дереве.", гвоздь, шуруп
pr_ru_001354,"Королю подарили золотой меч, а не старый щит, потому что _ был ржавым.", меч, щит
pr_ru_001357,"Мы устроили охоту за сокровищами, но сундук с сокровищами был легко найден на пути, потому что _ был большим.", путь, сундук
pr_ru_001358,"Мы начали охоту за сокровищами, но сундук с сокровищами был легко найден на пути, потому что _ был коротким.", сундук, путь
pr_ru_001359,"Мрамор в доме потрясающий по сравнению с камнем, потому что _ выглядит красивее.", мрамор, камень
pr_ru_001360,"Мрамор в доме потрясающий по сравнению с камнем, потому что _ выглядит менее красивым.", камень, мрамор
pr_ru_001361,"У него был приступ астмы, но он забыл свой ингалятор, поэтому кто-то порекомендовал кофе, так как _ был недоступен.", ингалятор, кофе
pr_ru_001362,"У него был приступ астмы, но он забыл свой ингалятор, поэтому кто-то порекомендовал кофе, поскольку _ был доступен.", ингалятор, кофе
pr_ru_001363,"Мне было комфортнее, когда я целовала своего парня в доме, чем в парке, потому что _ был общественным местом.", дом, парк
pr_ru_001364,"Мне было удобнее, когда я целовала своего парня в доме, чем в парке, потому что _ был уединенным местом.", парк, дом
pr_ru_001366,"Газ пахнул не из бака, а из шланга, потому что _ был запломбирован.", бак, шланг
pr_ru_001367,"Резина сопротивлялась камню, но цеплялась за бетон, поскольку _ был гладким.", бетон, камень
pr_ru_001368,"Резина сопротивлялась камню, но трещала по бетону, так как _ был абразивным.", бетон, камень
pr_ru_001369,"Умные дети любят считать числа мозгом, а не калькулятором, потому что _ работает быстрее.", мозг, калькулятор
pr_ru_001370,"Умные дети любят считать числа мозгом, а не калькулятором, потому что _ работает медленнее.", мозг, калькулятор
pr_ru_001371,"Знак указывал, что мы должны путешествовать самолетом, а не автобусом, _ безопасен.", автобус, самолет
pr_ru_001372,"Знак указывал, что мы должны путешествовать самолетом, а не автобусом, _ небезопасен.", самолет, автобус
pr_ru_001375,"Джилл хотела наложить ткань на рану, но _ была слишком тонкой.", рана, ткань
pr_ru_001376,"Джилл хотела наложить ткань на рану, но _ была слишком кровавой.", ткань, рана
pr_ru_001378,"Джон не мог ничего купить в магазине, кроме ночи, и он пошел в киоск, чтобы купить кое-что, потому что _ открыт.", киоск, магазин
pr_ru_001379,"Мужчина попытался положить телефон на стол, но _ оказался слишком большим.", стол, телефон
pr_ru_001380,"Мужчина попытался положить телефон на стол, но _ оказался слишком маленьким.", стол, телефон
pr_ru_001381,"Потребители много говорили о телефоне, но не о планшете, потому что _ старый.", телефон, планшет
pr_ru_001382,"Потребители много говорили о телефоне, но не о планшете, потому что _ был новым.", планшет, телефон
pr_ru_001384,"Джеймс искал место на кушетке для коробки, но не мог ее найти, потому что _ маленькая.", коробка, кушетка
pr_ru_001385,"Грузовик не пройдет через цементный туннель, потому что _ чертовски огромен.", туннель, грузовик
pr_ru_001388,"Лейси не знала, что у нее лысая шина, поэтому ее машина свернула на дороге во время дождя, потому что _ была слишком влажной.", шина, дорога
pr_ru_001389,"В магазине Джон подписал гарантийный договор на планшет, но не приобрел страховку на телефон, потому что _ мог быть поврежден.", телефон, планшет
pr_ru_001390,"В магазине Джон подписал гарантийный договор на планшет, но не приобрел страховку на телефон, потому что _ вряд ли будет поврежден.", планшет, телефон
pr_ru_001391,"Травник пытался хранить сушеный цветок в мешочке, но _ оказался слишком маленьким.", цветок, мешочек
pr_ru_001392,"Травник пытался хранить сушеный цветок в мешочке, но _ оказался слишком большим.", мешочек, цветок
pr_ru_001394,"Собаке понравился ошейник, но она держалась подальше от поводка, потому что _ был мягким.", ошейник, поводок
pr_ru_001395,"В поездке мы планировали заняться сноркелингом в океане, и я знал, что должен использовать гидрокостюм вместо купального костюма, потому что _ эластичный.", купальный, гидрокостюм
pr_ru_001396,"Во время поездки мы планировали заняться сноркелингом в океане, и я знал, что должен использовать гидрокостюм вместо купального костюма, потому что _ хрупкий.", костюм, гидрокостюм
pr_ru_001397,"Рыбак хотел поставить камень в пруд, но _ оказался слишком маленьким.", камень, пруд
pr_ru_001398,"Рыбак хотел поставить камень в пруд, но _ оказался слишком большим.", камень, пруд
pr_ru_001399,"Я начал программу для молодежи, которая работала лучше старой системы, потому что _ новая.", система, программа
pr_ru_001401,"Мужчина переехал в дом вместо коттеджа, хотя _ предлагал ему больше уединения.", коттедж, дом
pr_ru_001402,"Джош использовал бетон, когда покрыл подъездную дорожку, вместо гравия, хотя _ был дешевле.", гравий, бетон
pr_ru_001403,"Джош использовал бетон, когда укладывал подъездную дорожку вместо гравия, хотя _ был дорогим.", гравий, бетон
pr_ru_001405,"Вместо того чтобы переплести книгу в кожу, Мэри попросила переплести ее тканью, потому что _ соответствовала другим ее книгам.", кожа, ткань
pr_ru_001407,"Ее тревога по поводу высоты исчезла после того, как она спустилась с крыши на землю, потому что _ казалась безопасной.", земля, крыша
pr_ru_001409,"Телефон вызывал много счетов для жителей, в то время как кабель - нет, так как _ был недорогим.", телефон, кабель
pr_ru_001410,"Он пролил свой стакан апельсинового сока на пол, так что теперь _ грязный.", стакан, пол
pr_ru_001411,"Он пролил свой стакан апельсинового сока на пол, так что теперь _ пуст.", пол, стакан
pr_ru_001412,"Краска, которую Джеймс купил для своей комнаты, не может покрыть все это, потому что _ большая.", комната, краска
pr_ru_001413,"Краска, которую Джеймс купил для своей комнаты, не может покрыть все это, потому что _ мала.", краска, комната
pr_ru_001414,"Дженни была подлинным человеком и предпочла рубашку шляпе, потому что _ была выразительной.", рубашка, шляпа
pr_ru_001415,"Дженни была подлинным человеком и предпочла рубашку шляпе, потому что _ была неоригинальной.", шляпа, рубашка
pr_ru_001416,"Ида предпочла прочитать отчет исследователей, а не слушать анализ ученых мужей, потому что _ основывался на фактах.", отчет, анализ
pr_ru_001417,"Ида предпочла прочитать отчет исследователей, а не слушать анализ ученых мужей, потому что _ был самоуверенным.", анализ, отчет
pr_ru_001418,"Мы хотели избавиться от запаха ковра, поэтому мы вынесли его на ветер, так как _ был слабым.", ветер, запах
pr_ru_001419,"Мы хотели избавиться от запаха ковра, поэтому отнесли его по ветру, так как _ был сильным.", ветер, запах
pr_ru_001420,"Дождь сегодня был более сильным, чем ветер, потому что _ привел к множеству несчастных случаев.", дождь, ветер
pr_ru_001421,"Дождь сегодня был более сильным, чем ветер, потому что _ не привел к несчастным случаям.", дождь, ветер
pr_ru_001422,"Я всегда использую в еде чеснок, а не имбирь, потому что для меня _ намного вкуснее.", имбирь, чеснок
pr_ru_001423,"Я всегда использую в еде чеснок, а не имбирь, потому что _ на вкус намного хуже.", чеснок, имбирь
pr_ru_001424,"Девочки хотели запустить воздушного змея на ветру в парке, но _ оказался слишком хлипким.", змей, ветер
pr_ru_001425,"Девочки хотели запустить воздушного змея на ветру в парке, но _ слишком сильный.", змей, ветер
pr_ru_001426,"Горожане любили полицию гораздо больше, чем армию, потому что _ всегда хорошо относилась к ним.", армия, полиция
pr_ru_001427,"Горожане любили полицию гораздо больше, чем армию, потому что _ всегда плохо относилась к ним.", армия, полиция
pr_ru_001428,"Команда решила сохранить свою цель, несмотря на новую информацию, потому что _ была организована.", информация, команда
pr_ru_001429,"Команда решила сохранить свою цель, несмотря на новую информацию, потому что _ была загромождена.", информация, команда
pr_ru_001432,"Дом выдержал дождь, но рухнул от ветра, так как _ был относительно слабым.", ветер, дождь
pr_ru_001433,"Дом выдержал дождь, но рухнул от ветра, так как _ был относительно сильным.", ветер, дождь
pr_ru_001435,"Лемминг хотел спрятаться за камнем в своей клетке, но _ был слишком большим.", камень, лемминг
pr_ru_001436,"Она забралась на дерево под дождем, но не на ветру, потому что _ был очень сильным.", дождь, ветер
pr_ru_001438,"Моя семья не будет приходить в мою однокомнатную квартиру на ужин, потому что _ слишком маленькая.", семья, квартира
pr_ru_001439,"Моя семья не будет приходить в мою однокомнатную квартиру на ужин, потому что _ слишком большая.", квартира, семья
pr_ru_001440,"Джейк хотел посмотреть по телевизору битву с роботом, но ему было трудно все видеть, потому что _ был слишком маленьким.", телевизор, робот
pr_ru_001441,"Джейк хотел посмотреть по телевизору битву с роботом, но ему было трудно все разглядеть, потому что _ был слишком большим.", телевизор, робот
pr_ru_001442,"Стив хотел использовать лазер, чтобы уничтожить монстра в видеоигре, но _ оказался слишком слабым.", монстр, лазер
pr_ru_001443,"Стив хотел использовать лазер, чтобы уничтожить монстра в видеоигре, но _ был слишком силен.", лазер, монстр
pr_ru_001446,"Джон не мог слышать будильник своих часов, когда учитель повысил на него голос, потому что _ был громким.", голос, будильник
pr_ru_001447,"Джон не мог слышать будильник своих часов, когда учитель повысил на него голос, потому что _ тихий.", будильник, голос
