form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
someone,someone,False,False,False,False,True,easy
referred,refer,False,True,False,False,False,changed
me,I,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
them,they,False,True,True,False,False,ambiguous
for,for,False,False,False,False,True,easy
my,my,True,False,True,False,False,irregular
commercial,commercial,False,False,False,False,True,easy
business,business,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
own,own,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
property,property,False,False,False,True,False,rare
management,management,False,False,False,False,True,easy
firm,firm,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
need,need,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
contractor,contractor,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
credentials,credential,False,True,False,True,False,rare
that,that,False,False,False,False,True,easy
Farrell,Farrell,False,False,False,False,True,easy
Electric,Electric,False,False,False,False,True,easy
has,have,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
Cleanest,clean,False,True,False,False,False,changed
guesthouse,guesthouse,False,False,False,True,False,rare
i,I,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
been,be,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
Stayed,stay,False,True,False,False,False,changed
here,here,False,False,False,False,True,easy
for,for,False,False,False,False,True,easy
2,2,True,False,True,False,False,irregular
nights,night,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
owner,owner,False,False,False,False,True,easy
was,be,True,True,False,False,False,irregular
very,very,False,False,False,False,True,easy
friendly,friendly,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
helpful,helpful,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
rooms,room,False,True,False,False,False,changed
were,be,True,True,False,False,False,irregular
very,very,False,False,False,False,True,easy
clean,clean,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
breakfast,breakfast,False,False,False,False,True,easy
was,be,True,True,False,False,False,irregular
excellent,excellent,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Good,good,False,False,False,False,True,easy
location,location,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
off,off,False,False,False,False,True,easy
road,road,False,False,False,True,False,rare
parking,parking,False,False,False,True,False,rare
made,make,True,True,False,False,False,irregular
our,our,False,False,False,False,True,easy
stay,stay,False,False,False,False,True,easy
very,very,False,False,False,False,True,easy
convenient,convenient,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
These,this,True,True,False,False,False,irregular
guys,guy,False,True,True,False,False,ambiguous
do,do,True,False,True,False,False,irregular
great,great,False,False,False,False,True,easy
work,work,False,False,False,False,True,easy
at,at,True,False,False,False,False,irregular
VERY,very,False,False,False,False,True,easy
reasonable,reasonable,False,False,False,False,True,easy
prices,price,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
use,use,False,False,False,False,True,easy
them,they,False,True,True,False,False,ambiguous
four,four,False,False,False,False,True,easy
times,time,False,True,False,False,False,changed
for,for,False,False,False,False,True,easy
fixing,fix,False,True,False,False,False,changed
items,item,False,True,False,False,False,changed
from,from,False,False,False,False,True,easy
pushing,push,False,True,False,False,False,changed
out,out,False,False,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
dent,dent,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
bumper,bumper,False,False,False,True,False,rare
to,to,True,False,True,False,False,irregular
fixing,fix,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
fender,fender,False,False,False,True,False,rare
on,on,True,False,False,False,False,irregular
my,my,True,False,True,False,False,irregular
beloved,beloved,False,False,False,True,False,rare
Miata,Miata,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
never,never,False,False,False,False,True,easy
been,be,True,True,False,False,False,irregular
disappointed,disappoint,False,True,True,True,False,ambiguous
.,.,True,False,False,False,False,irregular
Do,do,True,False,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
waste,waste,False,False,False,False,True,easy
your,your,False,False,False,False,True,easy
money,money,False,False,False,False,True,easy
on,on,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
jukebox,jukebox,False,False,False,True,False,rare
The,the,False,False,False,False,True,easy
bartender,bartender,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
douchebag,douchebag,False,False,False,True,False,rare
and,and,False,False,False,False,True,easy
he,he,True,False,True,False,False,irregular
has,have,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
little,little,False,False,False,False,True,easy
console,console,False,False,False,True,False,rare
behind,behind,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
bar,bar,False,False,False,False,True,easy
where,where,False,False,False,False,True,easy
he,he,True,False,True,False,False,irregular
can,can,False,False,False,False,True,easy
delete,delete,False,False,False,False,True,easy
songs,song,False,True,False,True,False,rare
he,he,True,False,True,False,False,irregular
does,do,True,True,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
like,like,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
and,and,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
end,end,False,False,False,False,True,easy
up,up,True,False,False,False,False,irregular
paying,pay,False,True,False,False,False,changed
for,for,False,False,False,False,True,easy
it,it,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
Not,not,False,False,False,False,True,easy
enough,enough,False,False,False,False,True,easy
seating,seating,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
spoken,speak,True,True,False,False,False,irregular
english,English,False,False,False,True,False,rare
rushi,Rushi,False,False,False,True,False,rare
can,can,False,False,False,False,True,easy
ever,ever,False,False,False,False,True,easy
&,&,True,False,False,False,False,irregular
never,never,False,False,False,False,True,easy
forget,forget,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
training,training,False,False,True,False,False,ambiguous
undergone,undergo,False,True,False,True,False,rare
here,here,False,False,False,False,True,easy
which,which,False,False,False,False,True,easy
made,make,True,True,False,False,False,irregular
my,my,True,False,True,False,False,irregular
life,life,False,False,False,False,True,easy
step,step,False,False,False,False,True,easy
onto,onto,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
successful,successful,False,False,False,True,False,rare
job,job,False,False,False,False,True,easy
without,without,False,False,False,False,True,easy
any,any,False,False,True,False,False,ambiguous
hurdles,hurdle,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
staff,staff,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
material,material,False,False,False,False,True,easy
provided,provide,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
infra,infrastructure,False,True,False,True,False,rare
",",",",True,False,False,False,False,irregular
environment,environment,False,False,False,False,True,easy
&,&,True,False,False,False,False,irregular
low,low,False,False,False,False,True,easy
fees,fee,False,True,False,False,False,changed
totally,totally,False,False,False,False,True,easy
above,above,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
satisfactory,satisfactory,False,False,False,True,False,rare
mark,mark,False,False,False,True,False,rare
Rubbish,rubbish,False,False,False,True,False,rare
Took,take,True,True,False,False,False,irregular
1,1,True,False,False,False,False,irregular
+,+,True,False,False,False,False,irregular
hour,hour,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
deliver,deliver,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
Chatham,Chatham,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
hair,hair,False,False,False,False,True,easy
in,in,True,False,False,False,False,irregular
food,food,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
driver,driver,False,False,False,True,False,rare
did,do,True,True,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
know,know,False,False,False,False,True,easy
area,area,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Noticed,notice,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
few,few,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
these,this,True,True,False,False,False,irregular
Cookie,cookie,False,False,False,True,False,rare
cutter,cutter,False,False,False,True,False,rare
places,place,False,True,False,False,False,changed
opening,open,False,True,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
Summit,Summit,False,False,False,True,False,rare
and,and,False,False,False,False,True,easy
New,New,False,False,False,False,True,easy
Providence,Providence,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Stick,stick,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
Hop,Hop,False,False,False,False,True,easy
Hing,Hing,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
20,20,True,False,False,False,False,irregular
year,year,False,False,False,False,True,easy
+,+,True,False,False,False,False,irregular
resident,resident,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Great,great,False,False,True,False,False,ambiguous
place,place,False,False,False,False,True,easy
Really,really,False,False,False,False,True,easy
great,great,False,False,False,False,True,easy
service,service,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
kind,kind,False,False,False,False,True,easy
staff,staff,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
haircut,haircut,False,False,False,True,False,rare
was,be,True,True,False,False,False,irregular
inexpensive,inexpensive,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
so,so,True,False,False,False,False,irregular
were,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
salon,salon,False,False,False,False,True,easy
services,service,False,True,False,False,False,changed
(,(,True,False,False,False,False,irregular
eyebrows,eyebrow,False,True,False,True,False,rare
were,be,True,True,False,False,False,irregular
cheap,cheap,False,False,False,False,True,easy
!,!,True,False,False,False,False,irregular
),),True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
a,a,True,False,True,False,False,irregular
nice,nice,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
relaxed,relaxed,False,False,False,False,True,easy
place,place,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
get,get,False,False,False,False,True,easy
stuff,stuff,False,False,False,False,True,easy
done,do,True,True,True,False,False,irregular
and,and,False,False,False,False,True,easy
relax,relax,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
plan,plan,False,False,False,False,True,easy
on,on,True,False,False,False,False,irregular
going,go,True,True,False,False,False,irregular
again,again,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Amazing,amazing,False,False,False,False,True,easy
customer,customer,False,False,False,False,True,easy
service,service,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
think,think,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
women,woman,False,True,False,False,False,changed
at,at,True,False,False,False,False,irregular
this,this,False,False,False,False,True,easy
salon,salon,False,False,False,False,True,easy
know,know,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
their,their,False,False,True,False,False,ambiguous
business,business,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
based,base,False,True,False,False,False,changed
primarily,primarily,False,False,False,True,False,rare
from,from,False,False,False,False,True,easy
referrals,referral,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
:),:),True,False,False,False,False,irregular
They,they,False,False,False,False,True,easy
were,be,True,True,False,False,False,irregular
amazingly,amazingly,False,False,False,True,False,rare
hospitable,hospitable,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Edit,Edit,False,False,False,True,False,rare
was,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
best,good,True,True,True,False,False,irregular
massage,massage,False,False,False,False,True,easy
therapist,therapist,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
've,have,True,True,False,False,False,irregular
ever,ever,False,False,False,False,True,easy
had,have,True,True,False,False,False,irregular
and,and,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
would,would,False,False,False,False,True,easy
HIGHLY,highly,False,False,False,False,True,easy
recommend,recommend,False,False,False,False,True,easy
her,she,True,True,True,False,False,irregular
!,!,True,False,False,False,False,irregular
good,good,False,False,False,False,True,easy
outside,outside,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
bad,bad,False,False,False,False,True,easy
inside,inside,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
apartment,apartment,False,False,False,True,False,rare
only,only,False,False,False,False,True,easy
looks,look,False,True,False,False,False,changed
good,good,False,False,False,False,True,easy
outsize,outside,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
inside,inside,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
too,too,False,False,False,False,True,easy
bad,bad,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
too,too,False,False,False,False,True,easy
many,many,False,False,False,False,True,easy
bugs,bug,False,True,False,True,False,rare
some,some,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
even,even,False,False,False,False,True,easy
never,never,False,False,False,False,True,easy
seen,see,False,True,False,False,False,changed
before,before,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
attitude,attitude,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
some,some,False,False,False,False,True,easy
staff,staff,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
terrible,terrible,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
did,do,True,True,False,False,False,irregular
not,not,False,False,False,False,True,easy
solve,solve,False,False,False,True,False,rare
anything,anything,False,False,False,False,True,easy
only,only,False,False,False,False,True,easy
say,say,False,False,False,False,True,easy
i,I,True,False,False,False,False,irregular
can,can,False,False,False,False,True,easy
do,do,True,False,True,False,False,irregular
nothing,nothing,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
great,great,False,False,False,False,True,easy
tmobile,tmobile,False,False,False,False,True,easy
service,service,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
with,with,False,False,False,False,True,easy
verizon,verizon,False,False,False,True,False,rare
and,and,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
checked,check,False,True,False,False,False,changed
my,my,True,False,True,False,False,irregular
service,service,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
tmobile,tmobile,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
it,it,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
great,great,False,False,False,False,True,easy
so,so,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
thought,think,True,True,True,False,False,irregular
I,I,True,False,False,False,False,irregular
would,would,False,False,False,False,True,easy
try,try,False,False,False,False,True,easy
tmobile,tmobile,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
turned,turn,False,True,False,False,False,changed
out,out,False,False,True,False,False,ambiguous
being,be,True,True,False,False,False,irregular
very,very,False,False,False,False,True,easy
good,good,False,False,False,False,True,easy
quality,quality,False,False,False,False,True,easy
tmobile,tmobile,False,False,False,False,True,easy
service,service,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
happy,happy,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
new,new,False,False,False,False,True,easy
tmobile,tmobile,False,False,False,False,True,easy
phone,phone,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Walgreens,Walgreens,False,False,False,True,False,rare
on,on,True,False,False,False,False,irregular
University,University,False,False,False,False,True,easy
My,my,True,False,False,False,False,irregular
pharmacy,pharmacy,False,False,False,False,True,easy
order,order,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
always,always,False,False,False,False,True,easy
correct,correct,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
promptly,promptly,False,False,False,True,False,rare
delivered,deliver,False,True,False,False,False,changed
but,but,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
pharmacy,pharmacy,False,False,False,False,True,easy
staff,staff,False,False,False,False,True,easy
are,be,True,True,False,False,False,irregular
always,always,False,False,False,False,True,easy
very,very,False,False,False,False,True,easy
short,short,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
me,I,True,True,False,False,False,irregular
and,and,False,False,False,False,True,easy
do,do,True,False,True,False,False,irregular
n't,not,True,True,False,False,False,irregular
seem,seem,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
like,like,False,False,False,False,True,easy
answering,answer,False,True,False,False,False,changed
questions,question,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Clean,clean,False,False,False,False,True,easy
store,store,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
friendly,friendly,False,False,False,False,True,easy
check,check,False,False,False,False,True,easy
-,-,True,False,False,False,False,irregular
out,out,False,False,True,False,False,ambiguous
staff,staff,False,False,False,False,True,easy
up,up,True,False,False,False,False,irregular
front,front,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Good,good,False,False,False,False,True,easy
selection,selection,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Great,great,False,False,True,False,False,ambiguous
Place,place,False,False,False,False,True,easy
!,!,True,False,False,False,False,irregular
Love,love,False,False,False,False,True,easy
this,this,False,False,False,False,True,easy
place,place,False,False,False,False,True,easy
!!,!!,True,False,False,False,False,irregular
Has,have,True,True,False,False,False,irregular
another,another,False,False,False,False,True,easy
store,store,False,False,False,False,True,easy
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
st.,St.,False,False,False,True,False,rare
charles,Charles,False,False,False,True,False,rare
mall,mall,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Place,place,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
next,next,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
carval,Carval,False,False,False,True,False,rare
and,and,False,False,False,False,True,easy
walmart,Walmart,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Do,do,True,False,False,False,False,irregular
nt,not,True,True,False,False,False,irregular
go,go,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
one,one,False,False,False,False,True,easy
by,by,True,False,False,False,False,irregular
pepco,Pepco,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
got,get,True,True,False,False,False,irregular
confused,confused,False,False,False,False,True,easy
!!!,!!!,False,False,False,False,True,easy
Bad,bad,False,False,False,False,True,easy
place,place,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
Go,go,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
ATLANTIC,Atlantic,False,False,False,False,True,easy
WIRELESS,Wireless,False,False,False,True,False,rare
!!,!!,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
love,love,False,False,False,False,True,easy
them,they,False,True,True,False,False,ambiguous
!!!,!!!,False,False,False,False,True,easy
BEST,good,True,True,False,False,False,irregular
DENTIST,dentist,False,False,False,False,True,easy
EVER,ever,False,False,False,False,True,easy
-,-,True,False,False,False,False,irregular
Very,very,False,False,False,False,True,easy
fast,fast,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
efficient,efficient,False,False,False,True,False,rare
service,service,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
had,have,True,True,False,False,False,irregular
several,several,False,False,False,False,True,easy
dentists,dentist,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
my,my,True,False,True,False,False,irregular
life,life,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
but,but,False,False,False,False,True,easy
Dr.,Dr.,False,False,False,False,True,easy
Deters,Deters,False,False,False,True,False,rare
is,be,True,True,False,False,False,irregular
by,by,True,False,False,False,False,irregular
far,far,False,False,False,False,True,easy
my,my,True,False,True,False,False,irregular
favorite,favorite,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
never,never,False,False,False,False,True,easy
wait,wait,False,False,False,False,True,easy
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
waiting,waiting,False,False,True,False,False,ambiguous
room,room,False,False,False,False,True,easy
more,more,False,False,False,False,True,easy
than,than,False,False,False,False,True,easy
two,two,False,False,False,False,True,easy
minutes,minute,False,True,False,False,False,changed
and,and,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
cleanings,cleaning,False,True,False,True,False,rare
are,be,True,True,False,False,False,irregular
quick,quick,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
painless,painless,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
This,this,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
great,great,False,False,False,False,True,easy
place,place,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
shop,shop,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
've,have,True,True,False,False,False,irregular
been,be,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
regular,regular,False,False,False,False,True,easy
customer,customer,False,False,False,False,True,easy
at,at,True,False,False,False,False,irregular
this,this,False,False,False,False,True,easy
store,store,False,False,False,False,True,easy
since,since,False,False,False,False,True,easy
it,it,True,False,False,False,False,irregular
opened,open,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
and,and,False,False,False,False,True,easy
love,love,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
fact,fact,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
all,all,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
employees,employee,False,True,False,False,False,changed
are,be,True,True,False,False,False,irregular
friendly,friendly,False,False,False,False,True,easy
locals,local,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Particularly,particularly,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
lady,lady,False,False,False,False,True,easy
who,who,False,False,False,False,True,easy
operates,operate,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
front,front,False,False,False,False,True,easy
register,register,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
she,she,False,False,False,False,True,easy
's,be,True,True,True,False,False,irregular
very,very,False,False,False,False,True,easy
kind,kind,False,False,False,False,True,easy
!,!,True,False,False,False,False,irregular
AMAZING,amazing,False,False,False,False,True,easy
Absoul,Absoul,False,False,False,True,False,rare
is,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
greatest,great,False,True,False,False,False,changed
donair,donair,False,False,False,True,False,rare
man,man,False,False,False,False,True,easy
on,on,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
planet,planet,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Highly,highly,False,False,False,False,True,easy
recommended,recommend,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
If,if,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
enjoy,enjoy,False,False,False,False,True,easy
amazing,amazing,False,False,False,False,True,easy
things,thing,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
must,must,False,False,False,False,True,easy
go,go,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
World,World,False,False,True,False,False,ambiguous
's,'s,True,False,True,False,False,irregular
Finest,Finest,False,False,False,True,False,rare
Donair,Donair,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Lest,lest,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
be,be,True,False,False,False,False,irregular
lame,lame,False,False,False,True,False,rare
!!!,!!!,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
give,give,False,False,False,False,True,easy
this,this,False,False,False,False,True,easy
place,place,False,False,False,False,True,easy
11,11,True,False,False,False,False,irregular
/,/,True,False,False,False,False,irregular
10,10,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
3,3,True,False,False,False,False,irregular
thumbs,thumb,False,True,False,False,False,changed
up,up,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
Bon,bon,False,False,False,True,False,rare
appetit,appetit,False,False,False,True,False,rare
!,!,True,False,False,False,False,irregular
Great,great,False,False,True,False,False,ambiguous
quality,quality,False,False,False,False,True,easy
doors,door,False,True,False,False,False,changed
and,and,False,False,False,False,True,easy
great,great,False,False,False,False,True,easy
quality,quality,False,False,False,False,True,easy
people,people,False,False,False,False,True,easy
!,!,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
door,door,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
easy,easy,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
use,use,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
it,it,True,False,False,False,False,irregular
keeps,keep,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
cold,cold,False,False,False,False,True,easy
out,out,False,False,True,False,False,ambiguous
during,during,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
winter,winter,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
sales,sale,False,True,False,False,False,changed
staff,staff,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
installation,installation,False,False,False,False,True,easy
staff,staff,False,False,False,False,True,easy
were,be,True,True,False,False,False,irregular
all,all,False,False,False,False,True,easy
easy,easy,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
get,get,False,False,False,False,True,easy
along,along,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
highly,highly,False,False,False,False,True,easy
recommend,recommend,False,False,False,False,True,easy
Garage,Garage,False,False,False,True,False,rare
Pros,Pro,False,True,False,True,False,rare
to,to,True,False,True,False,False,irregular
my,my,True,False,True,False,False,irregular
friends,friend,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
umm,umm,False,False,False,True,False,rare
...,...,False,False,False,False,True,easy
okay,okay,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
nt,not,True,True,False,False,False,irregular
have,have,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
review,review,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
but,but,False,False,False,False,True,easy
why,why,False,False,False,False,True,easy
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
hell,hell,False,False,False,False,True,easy
would,would,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
name,name,False,False,False,False,True,easy
your,your,False,False,False,False,True,easy
business,business,False,False,False,False,True,easy
something,something,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
has,have,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
initials,initial,False,True,False,False,False,changed
KKK,KKK,False,False,False,True,False,rare
....,....,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
something,something,False,False,False,False,True,easy
behind,behind,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
scenes,scene,False,True,False,False,False,changed
at,at,True,False,False,False,False,irregular
this,this,False,False,False,False,True,easy
place,place,False,False,False,False,True,easy
?,?,True,False,False,False,False,irregular
Like,like,False,False,False,False,True,easy
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
