form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
are,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
UK,UK,True,False,False,True,False,irregular
US,US,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
Women,woman,False,True,False,False,False,changed
's,'s,True,False,True,False,False,irregular
coat,coat,False,False,False,True,False,rare
I,I,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
going,go,True,True,False,False,False,irregular
on,on,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
to,to,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
a,a,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
've,have,True,True,False,False,False,irregular
looked,look,False,True,False,False,False,changed
looked,look,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
!,!,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
fitted,fitted,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
needs,need,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
be,be,True,False,False,False,False,irregular
relatively,relatively,False,False,False,True,False,rare
-,-,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
I,I,True,False,False,False,False,irregular
bought,buy,True,True,False,False,False,irregular
had,have,True,True,False,False,False,irregular
me,I,True,True,False,False,False,irregular
soaked,soaked,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
/,/,True,False,False,False,False,irregular
moderate,moderate,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'll,will,True,True,False,False,False,irregular
up,up,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
-,-,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
if,if,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
on,on,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
debenhams,debenhams,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
craghoppers,craghoppers,False,False,False,True,False,rare
do,do,True,False,True,False,False,irregular
raincoats,raincoat,False,True,False,False,False,changed
s,be,True,True,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
:,:,True,False,False,False,False,irregular
http://www.debenhams.com/women/craghoppers#catalogId=10001&lid=//productsuniverse/en_GB/product_online0Y/categories%3C0productsuniverse_186610/brand_description0.000000E+000craghoppers0/categories%3C0productsuniverse_18661_186820&ps=default&sfn=Categories&sfv=Coats+%26amp0+jackets&storeId=10001,http://www.debenhams.com/women/craghoppers#catalogId=10001&lid=//productsuniverse/en_GB/product_online0Y/categories%3C0productsuniverse_186610/brand_description0.000000E+000craghoppers0/categories%3C0productsuniverse_18661_186820&ps=default&sfn=Categories&sfv=Coats+%26amp0+jackets&storeId=10001,False,False,False,True,False,rare
I,I,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
(,(,True,False,False,False,False,irregular
Megapixels,megapixel,False,True,False,False,False,changed
),),True,False,False,False,False,irregular
AF,AF,True,False,False,False,False,irregular
5x,5x,True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
I,I,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
recording,record,False,True,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
(,(,True,False,False,False,False,irregular
Megapixels,megapixel,False,True,False,False,False,changed
),),True,False,False,False,False,irregular
AF,AF,True,False,False,False,False,irregular
5x,5x,True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
I,I,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
recording,record,False,True,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
You,you,False,False,True,False,False,ambiguous
do,do,True,False,True,False,False,irregular
n't,not,True,True,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
's,be,True,True,True,False,False,irregular
no,no,True,False,False,False,False,irregular
as,as,True,False,False,False,False,irregular
"""","""",True,False,False,False,False,irregular
"""","""",True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
digital,digital,False,False,False,True,False,rare
recording,recording,False,False,True,True,False,ambiguous
.,.,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
holds,hold,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
it,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
to,to,True,False,True,False,False,irregular
be,be,True,False,False,False,False,irregular
recorded,record,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
recording,record,False,True,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
is,be,True,True,False,False,False,irregular
moved,move,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
-,-,True,False,False,False,False,irregular
no,no,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
do,do,True,False,True,False,False,irregular
is,be,True,True,False,False,False,irregular
(,(,True,False,False,False,False,irregular
),),True,False,False,False,False,irregular
edit,edit,False,False,False,True,False,rare
them,they,False,True,True,False,False,ambiguous
on,on,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
.?,.?,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
driving,drive,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
cure,cure,False,False,False,True,False,rare
the,the,False,False,True,False,False,ambiguous
influenza,influenza,False,False,False,True,False,rare
does,do,True,True,False,False,False,irregular
he,he,True,False,True,False,False,irregular
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
i,I,True,False,False,False,False,irregular
or,or,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
my,my,True,False,True,False,False,irregular
thinks,think,False,True,False,False,False,changed
he,he,True,False,True,False,False,irregular
says,say,False,True,False,False,False,changed
I,I,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
sense,sense,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
s,be,True,True,True,False,False,irregular
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
catagory,category,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
wrote,write,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
critisize,criticize,False,True,False,False,False,changed
me,I,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
posted,post,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
an,a,True,True,False,False,False,irregular
movie,movie,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
Mexico,Mexico,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Dining,dine,False,True,False,True,False,rare
Out,out,False,False,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
Do,do,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
's,be,True,True,True,False,False,irregular
?,?,True,False,False,False,False,irregular
No,no,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
.,.,True,False,False,False,False,irregular
No,no,True,False,False,False,False,irregular
second,second,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
be,be,True,False,False,False,False,irregular
inspired,inspire,False,True,False,True,False,rare
in,in,True,False,False,False,False,irregular
Mexicans,Mexican,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
Argentineans,Argentinean,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
any,any,False,False,True,False,False,ambiguous
places,place,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
an,a,True,True,False,False,False,irregular
-,-,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
so,so,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
if,if,True,False,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
are,be,True,True,False,False,False,irregular
any,any,False,False,True,False,False,ambiguous
places,place,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
an,a,True,True,False,False,False,irregular
-,-,True,False,False,False,False,irregular
mc,McDonald,True,True,False,False,False,irregular
s,'s,True,True,True,False,False,irregular
chains,chain,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
supermarkets,supermarket,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
dairies,dairy,False,True,False,True,False,rare
you,you,False,False,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
NZ,NZ,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
s,'s,True,True,True,False,False,irregular
?,?,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
're,be,True,True,False,False,False,irregular
!,!,True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
tip,tip,False,False,False,True,False,rare
-,-,True,False,False,False,False,irregular
places,place,False,True,False,False,False,changed
-,-,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
them,they,False,True,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
mix,mix,False,False,False,True,False,rare
it,it,True,False,False,False,False,irregular
up,up,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
any,any,False,False,True,False,False,ambiguous
In,in,True,False,True,False,False,irregular
NZ,NZ,True,False,False,False,False,irregular
no,no,True,False,False,False,False,irregular
as,as,True,False,False,False,False,irregular
has,have,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
best,good,True,True,True,False,False,irregular
bl**dy,bloody,True,True,False,True,False,irregular
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
world,world,False,False,True,False,False,ambiguous
I,I,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
in,in,True,False,False,False,False,irregular
NZ,NZ,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
weeks,week,False,True,False,False,False,changed
had,have,True,True,False,False,False,irregular
enjoyed,enjoy,False,True,False,False,False,changed
it,it,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
go,go,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
best,good,True,True,True,False,False,irregular
burger,burger,False,False,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
best,good,True,True,True,False,False,irregular
burger,burger,False,False,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
burger,Burger,False,False,True,False,False,ambiguous
king,King,False,False,True,False,False,ambiguous
s,'s,True,True,True,False,False,irregular
white,White,False,False,True,False,False,ambiguous
do,do,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
best,well,True,True,True,False,False,irregular
?,?,True,False,False,False,False,irregular
Robin,Robin,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Rings,ring,False,True,False,False,False,changed
are,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
fries,fry,True,True,False,False,False,irregular
are,be,True,True,False,False,False,irregular
endless,endless,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Fudruckers,Fuddruckers,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
idk,idk,False,False,False,True,False,rare
ur,your,True,True,False,False,False,irregular
?,?,True,False,False,False,False,irregular
Does,do,True,True,False,False,False,irregular
5,5,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
?,?,True,False,False,False,False,irregular
's,'s,True,False,True,False,False,irregular
has,have,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
burger,burger,False,False,True,False,False,ambiguous
formula,formula,False,False,False,True,False,rare
started,start,False,True,False,False,False,changed
80,80,True,False,False,False,False,irregular
years,year,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
are,be,True,True,False,False,False,irregular
5,5,True,False,False,False,False,irregular
locations,location,False,True,False,False,False,changed
:,:,True,False,False,False,False,irregular
http://www.hackneys.net/,http://www.hackneys.net/,False,False,False,True,False,rare
latest,late,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
's,'s,True,False,True,False,False,irregular
is,be,True,True,False,False,False,irregular
Printers,Printer,False,True,False,True,False,rare
','s,True,True,True,False,False,irregular
Row,Row,False,False,False,True,False,rare
:,:,True,False,False,False,False,irregular
http://www.hackneysprintersrow.net/,http://www.hackneysprintersrow.net/,False,False,False,True,False,rare
DD,DD,True,False,False,True,False,irregular
&,&,True,False,False,False,False,irregular
D,D,True,False,False,False,False,irregular
showed,show,False,True,False,False,False,changed
at,at,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
on,on,True,False,False,False,False,irregular
Harms,Harms,False,False,False,True,False,rare
Rd,Rd,True,False,False,True,False,irregular
in,in,True,False,False,False,False,irregular
Glenview,Glenview,False,False,False,True,False,rare
:,:,True,False,False,False,False,irregular
http://www.youtube.com/watch?v=q2lDF0XU3NI,http://www.youtube.com/watch?v=q2lDF0XU3NI,False,False,False,True,False,rare
the,the,False,False,True,False,False,ambiguous
burger,burger,False,False,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
of,of,True,False,False,False,False,irregular
rings,ring,False,True,False,False,False,changed
if,if,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
are,be,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
1/2,1/2,False,False,False,True,False,rare
be,be,True,False,False,False,False,irregular
:,:,True,False,False,False,False,irregular
http://www.flickr.com/photos/jellybeanjill13/532522805/,http://www.flickr.com/photos/jellybeanjill13/532522805/,False,False,False,True,False,rare
My,my,True,False,False,False,False,irregular
has,have,True,True,False,False,False,irregular
threw,throw,False,True,False,False,False,changed
up,up,True,False,False,False,False,irregular
yellow,yellow,False,False,False,True,False,rare
bile,bile,False,False,False,True,False,rare
days,day,False,True,False,False,False,changed
does,do,True,True,False,False,False,irregular
dhirea,diarrhea,True,True,False,True,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
?,?,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
've,have,True,True,False,False,False,irregular
tried,try,True,True,False,False,False,irregular
white,white,False,False,True,False,False,ambiguous
he,he,True,False,True,False,False,irregular
wo,will,True,True,False,False,False,irregular
nt,not,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
be,be,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
be,be,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
be,be,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
a,a,True,False,True,False,False,irregular
sick,sick,False,False,False,True,False,rare
plz,plz,False,False,False,True,False,rare
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
ASAP,ASAP,False,False,False,True,False,rare
esp,esp,False,False,False,True,False,rare
if,if,True,False,False,False,False,irregular
eating,eat,False,True,False,False,False,changed
-,-,True,False,False,False,False,irregular
if,if,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
had,have,True,True,False,False,False,irregular
happened,happen,False,True,False,False,False,changed
him,he,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
-,-,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
been,be,True,True,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
missed,miss,False,True,False,False,False,changed
he,he,True,False,True,False,False,irregular
needed,need,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
-,-,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
sounds,sound,False,True,False,False,False,changed
it,it,True,False,False,False,False,irregular
has,have,True,True,False,False,False,irregular
happened,happen,False,True,False,False,False,changed
times,time,False,True,False,False,False,changed
over,over,False,False,True,False,False,ambiguous
days,day,False,True,False,False,False,changed
-,-,True,False,False,False,False,irregular
then,then,False,False,True,False,False,ambiguous
he,he,True,False,True,False,False,irregular
gotten,get,True,True,False,False,False,irregular
int,into,False,True,True,False,False,ambiguous
needs,need,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
be,be,True,False,False,False,False,irregular
attended,attend,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
or,or,True,False,False,False,False,irregular
has,have,True,True,False,False,False,irregular
acquired,acquire,False,True,False,True,False,rare
of,of,True,False,False,False,False,irregular
needs,need,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
be,be,True,False,False,False,False,irregular
attended,attend,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
are,be,True,True,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
statues,statue,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
doing,do,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
on,on,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
are,be,True,True,False,False,False,irregular
statues,statue,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
bronze,bronze,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
made,make,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
did,do,True,True,False,False,False,irregular
he,he,True,False,True,False,False,irregular
do,do,True,False,True,False,False,irregular
if,if,True,False,False,False,False,irregular
Donatello,Donatello,False,False,False,True,False,rare
had,have,True,True,False,False,False,irregular
made,make,True,True,False,False,False,irregular
?,?,True,False,False,False,False,irregular
so,so,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
m,be,True,True,True,False,False,irregular
a,a,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
statues,statue,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
generations,generation,False,True,False,True,False,rare
",",",",True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
is,be,True,True,False,False,False,irregular
of,of,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
as,as,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
young,young,False,False,False,True,False,rare
Herder,herder,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
is,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
grown,grow,False,True,False,False,False,changed
up,up,True,False,False,False,False,irregular
as,as,True,False,False,False,False,irregular
slayer,slayer,False,False,False,True,False,rare
king,king,False,False,True,False,False,ambiguous
he,he,True,False,True,False,False,irregular
liked,like,False,True,False,False,False,changed
making,make,False,True,False,False,False,changed
statues,statue,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
!,!,True,False,False,False,False,irregular
:D,:d,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
he,he,True,False,True,False,False,irregular
been,be,True,True,False,False,False,irregular
arrested,arrest,False,True,False,False,False,changed
jailed,jail,False,True,False,True,False,rare
-,-,True,False,False,False,False,irregular
imagine,imagine,False,False,False,True,False,rare
making,make,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
or,or,True,False,False,False,False,irregular
painting,paint,False,True,True,True,False,ambiguous
on,on,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
as,as,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
insulting,insulting,False,False,False,True,False,rare
disrespecting,disrespecting,False,False,False,True,False,rare
-,-,True,False,False,False,False,irregular
wasted,waste,False,True,False,False,False,changed
been,be,True,True,False,False,False,irregular
used,use,False,True,False,False,False,changed
making,make,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
clothes,clothes,False,False,False,True,False,rare
on,on,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
Hibachi,Hibachi,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
out,out,False,False,True,False,False,ambiguous
in,in,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
am,be,True,True,False,False,False,irregular
trying,try,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
an,a,True,True,False,False,False,irregular
i,I,True,False,False,False,False,irregular
visited,visit,False,True,False,False,False,changed
out,out,False,False,True,False,False,ambiguous
there,there,False,False,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
years,year,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Lincoln,Lincoln,False,False,False,True,False,rare
Square,Square,False,False,False,True,False,rare
do,do,True,False,True,False,False,irregular
n't,not,True,True,False,False,False,irregular
quote,quote,False,False,False,True,False,rare
me,I,True,True,False,False,False,irregular
on,on,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
It's,its,True,True,False,False,False,irregular
',',True,False,True,False,False,irregular
gimmick,gimmick,False,False,False,True,False,rare
',',True,False,True,False,False,irregular
was,be,True,True,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
bowl,bowl,False,False,False,True,False,rare
-,-,True,False,False,False,False,irregular
raw,raw,False,False,False,True,False,rare
ingredients,ingredient,False,True,False,False,False,changed
it,it,True,False,False,False,False,irregular
on,on,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
chopstick,chopstick,False,False,False,True,False,rare
listing,list,False,True,False,False,False,changed
on,on,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
guys,guy,False,True,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
square,square,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
finished,finish,False,True,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
brings,bring,False,True,False,False,False,changed
it,it,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
-,-,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
epic,epic,False,False,False,True,False,rare
as,as,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
my,my,True,False,True,False,False,irregular
there,there,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
Flat,Flat,False,False,False,True,False,rare
Top,Top,False,False,True,True,False,ambiguous
Grill,Grill,False,False,False,True,False,rare
's,be,True,True,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
best,good,True,True,True,False,False,irregular
to,to,True,False,True,False,False,irregular
a,a,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
world,world,False,False,True,False,False,ambiguous
?,?,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
graduate,graduate,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
then,than,True,True,True,False,False,irregular
a,a,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
planning,plan,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
my,my,True,False,True,False,False,irregular
it,it,True,False,False,False,False,irregular
lasts,last,False,True,False,False,False,changed
6,6,True,False,False,False,False,irregular
years,year,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
go,go,True,False,False,False,False,irregular
aground,around,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
world,world,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
you,you,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
it,it,True,False,False,False,False,irregular
or,or,True,False,False,False,False,irregular
?,?,True,False,False,False,False,irregular
If,if,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
go,go,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
then,then,False,False,True,False,False,ambiguous
by,by,True,False,False,False,False,irregular
means,means,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
GO,go,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
If,if,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
reasons,reason,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
then,then,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
it,it,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
lifetime,lifetime,False,False,False,True,False,rare
as,as,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
is,be,True,True,False,False,False,irregular
intended,intend,False,True,False,True,False,rare
to,to,True,False,True,False,False,irregular
be,be,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
