item_num,sentence,option1,option2,correct_answer_num,correct_letter,correct_text
490,"Samantha nọ na-enwe mmụba abụ na ntị ya karịa Monica, ya méré _ echeghi ka omepụta ihe nhicha ntị arụrụ n'ụlọ.",Samantha,Monica,2,B,Monica
491,"Samantha nọ na-enwe mmụba abụ na ntị ya karịa Monica, ya méré _ chere ka omepụta ihe nhicha ntị arụrụ n'ụlọ.",Samantha,Monica,1,A,Samantha
492,"Na nnọkọ ahụ, Brian riri ọtụtụ steak ebe Hunter na-eri naanị salad n'ihi na _ na-ahọrọ akwụkwọ nri.",Brian,Hunter,2,B,Hunter
493,"Carrie gara njem ụgbọ mmiri mgbe ezumike ma Samantha gara n'otu ụlọ oriri na ọṅụṅụ dị nso na ebe ndị njem nlegharị anya, ya mere _ nọrọ ọtụtụ ezumike ha n'ala ahụ.",Carrie,Samantha,2,B,Samantha
494,Ihu igwe dị ezigbo oyi ebe Angela bi mana ọ bụghị Lindsey n'ihi na _ bi na Vermont.,Angela,Lindsey,1,A,Angela
495,Felicia gwara Tanya ka o nyere ha aka piputa mmiri ara ehi ha n'ihi na _ gwara ha ka ha ghara ime ya naanị ya.,Felicia,Tanya,2,B,Tanya
496,"Justin jekwudere ụgbọ elu ha ebe Nick jekwudeghi nke ha, yabụ _ nọrọ awa na-esote na nhazigharị njem n'ekwentị.",Justin,Nick,2,B,Nick
497,"Randy bụ okokporo tozuru etozu karịa Nelson, yabụ _ malitere ichegbu onwe ya maka ịchọta nwunye.",Randy,Nelson,2,B,Nelson
498,"Victoria anaghị enwe mmasị imega ahụ ma Patricia na-enwe mmasị na ya, ya mere _ nwetara ibu ụfọdụ n'ime afọ.",Victoria,Patricia,1,A,Victoria
499,"Ọ bụ àgwà ọjọọ, ma Michael nwere mmasị ịgba chaa chaa ná ngwụsị izu. Logan chere na ọ bụ imefusi ego mana _ achọghị ịma echiche ya.",Michael,Logan,1,A,Michael
500,"Kenneth ga- ezoro ezo abanye n' ihe nkiri gosiri R, na- adịghị ka Ryan, n'ihi na _ karịrị afọ iri na asatọ.",Kenneth,Ryan,2,B,Ryan
501,Iyi pajamas na mgbede dabara Mary ma ọ bụghị Katrina n'ihi na _ na-ehi ụra n'abalị.,Mary,Katrina,1,A,Mary
502,Ị nwere ike soro Michael mana ọ bụghị William n'ihi na _ mere mmegharị na akpụkpọ ụkwụ apịtị.,Michael,William,1,A,Michael
503,Mkpachara anya bụ ihe dabara Rebecca karịa Elena n'ihi na _ ejeghị ozi na ndị agha.,Rebecca,Elena,2,B,Elena
504,Derrick mana ọ bụghị Justin ga-amụsi ike maka ule ahụ n'ihi na _ lere ọrụ nkuzi ahụ anya dị ka ihe mgbagwoju anya.,Derrick,Justin,1,A,Derrick
505,"Katrina enweghị aka nka maka ịkụ osisi n'adịghị ka Lindsey, ya méré _ dụrụ mbu mgbe osisi ha nwụrụ.",Katrina,Lindsey,1,A,Katrina
506,"Katrina enweghị aka nka maka ịkụ osisi n'adịghị ka Lindsey, ya méré _ bere ákwá mgbe osisi ha nwụrụ.",Katrina,Lindsey,2,B,Lindsey
507,"Kyle kpọrọ onye ọrụ ọkụ eletrik ka ọ bịa n'ụlọ, mana Nick kagburu agba ahụ ha kàrà n'ihi na _ mehiere.",Kyle,Nick,1,A,Kyle
508,N'ime ọnwa oyi Eric gwara Joel ka o wéré nkụ ebe _ bụ onye were ya n'ọrụ.,Eric,Joel,1,A,Eric
509,"Ndị na-eyi ọha egwu tara Neil ahụhụ kama Matthew, n'ihi na _ na-edi ihe nke ọma.",Neil,Matthew,2,B,Matthew
510,Rebecca nwere ọtụtụ ụmụ ahụhụ ọjọọ n'ụlọ ma e jiri ya tụnyere Emily n'ihi na _ bi na obodo mepere emepe.,Rebecca,Emily,2,B,Emily
511,Rebecca nwere ọtụtụ ụmụ ahụhụ ọjọọ n'ụlọ ma e jiri ya tụnyere Emily n'ihi na _ bi na obodo ahụ.,Rebecca,Emily,1,A,Rebecca
512,Christopher nyere Samuel akwa nhicha akwụkwọ n'ihi na _ nwere nke mgbakwunye fọdụrụ.,Christopher,Samuel,1,A,Christopher
513,"Craig buru ibu ya mere na mgbe klas ahụ weere nha ha maka uwe, Kenneth mesiri ya obi ike ebe ọ bụ na _ bụ onye na-akwado onwe ya.",Craig,Kenneth,1,A,Craig
514,"Jennifer kụziiri Carrie ka esi akwa uwe, n'ihi na _ na-aga klas ịkwa akwa.",Jennifer,Carrie,1,A,Jennifer
515,"N’oge niile, Justin abụghị onye esi nri nke ọma ma e jiri ya tụnyere Kyle mana taa n’abalị _ kpara azụ kachasị mma",Justin,Kyle,1,A,Justin
516,"Nick gwara Aaron na ha ga-agbaso koodu uwe, n’ihi na _ bụ naanị onye na-eleta omenala Dubai.",Nick,Aaron,2,B,Aaron
517,"Amy tiri Rebecca mkpu ka ọ kwụsị imeso ya dị ka nwa ọhụrụ dị ka ọ dị na mbụ, n'ihi na _ bụ nne ya.",Amy,Rebecca,2,B,Rebecca
518,"Amy tiri Rebecca mkpu ka ọ kwụsị imeso ya dị ka nwa ọhụrụ dị ka ọ dị na mbụ, n'ihi na _ bụ okenye ugbu a.",Amy,Rebecca,1,A,Amy
519,"Patricia kwesịrị ifelata ụfọdụ ibu mana Carrie ekwesịghi, ya mere _ riri yogọt kama ihe nracha jụrụ oyi.",Patricia,Carrie,1,A,Patricia
520,Eric kuru ume miri emi mgbe a chọpụtara na ọ na-arịa ọrịa àgwà ókè. Joseph nụrụ ihe niile n'agbanyeghị na _ aghọtaghị nke ukwuu.,Eric,Joseph,2,B,Joseph
521,"Jessica gbalịrị ịghara ịchị isi Rebecca kere ọchị ka ha na-aga na paseeji n'ụlọ akwụkwọ, mana _ nụrụ ọchị.",Jessica,Rebecca,2,B,Rebecca
522,"Matthew nwere nnukwu mpako ebe Dennis bụ ezigbo onye obi umeala, ya mere _ na-ekwuputa ọrụ ya na ndị ọzọ",Matthew,Dennis,2,B,Dennis
523,"Natalie lekọtara anya ka ọ ghara itinye ihe ewepu na ukpa ọ bụla na ihe nrịbama ọ na-eme maka Emily, mana mgbe ahụ _ kwuru na ha nwere ọgụ n’ahụ na ukpa.",Natalie,Emily,2,B,Emily
524,"Derrick gara ụlọ mmega ahụ ebe Neil gara spa, n’ihi nke a, _ nwere ezigbo ọkụ ọkụ awa abụọ.",Derrick,Neil,1,A,Derrick
525,"N’ụtụtụ mgbe Brett na-anya isi, Donald na-ele ya anya n’ịnụ ọkụ n’obi n’ihi na _ bụ nna.",Brett,Donald,1,A,Brett
526,"N’ụtụtụ mgbe Brett na-anya isi, Donald na-ele ya anya n’ịnụ ọkụ n’obi n’ihi na _ bụ nwa.",Brett,Donald,2,B,Donald
527,"Samuel na-eche banyere nkọwa na nhazi dị iche na Lawrence, ya mere _ na-elekwasị anya na mgbagha Bekee.",Samuel,Lawrence,1,A,Samuel
528,Megan nwere nsogbu ịchịkwa ibu ya karịa Christine n’ihi na _ anaghị eri ọtụtụ ihe ụtọ.,Megan,Christine,2,B,Christine
529,Nkịta mara mma na obere bụ nke Craig nyere Donald n’ihi na _ enweghị ọgụ n’ahụ na nkịta.,Craig,Donald,2,B,Donald
530,Nkịta mara mma na obere bụ nke Craig nyere Donald mgbe _ chọpụtara na ọ nwere ọrịa n’ahụ na nkịta.,Craig,Donald,1,A,Craig
531,"Ọchị Felicia rụ ọrụ inye ọchị n’ebe Jennifer nọ, dịka _ nọ na ọnọdụ ụtọ.",Felicia,Jennifer,1,A,Felicia
532,Ọkụ ọkụ bụ nsogbu maka Katrina mana ọ bụghị Christine n’ihi na _ nọ na afọ iri anọ ha na-agwụ.,Katrina,Christine,1,A,Katrina
533,Eric na-eri ọtụtụ achicha mana Michael enweghị ike n'ihi na _ nwere shuga ọbara dị elu.,Eric,Michael,2,B,Michael
534,Monica akwụghị Jennifer ụgwọ ka ọ na-elekọta ụmụ ya n'ihi na _ ga-apụ nwa oge.,Monica,Jennifer,2,B,Jennifer
535,Amy hapụrụ tebụl ahụ na Samantha gbara ọsọ iji weghachite akpa ego ahụ tupu _ ghọtara njehie ya.,Amy,Samantha,1,A,Amy
536,"N’ehihie Mọnde, Samuel rịọrọ Randy ka ọ gbanye ya gaa bank mana _ nwere ọrụ dị mkpa ịga.",Samuel,Randy,2,B,Randy
537,Joel kpaliri Eric ka ọ bụrụ onye na-arụ ọrụ n’ihi na _ emetụtela mgbanwe dị ukwuu n’oge gara aga.,Eric,Joel,2,B,Joel
538,"Afọ ọ bụla, Katrina na-eme ime ihe nke Ramadan ebe Erin na-eme ime ihe nke Lent n’ihi na _ bụ onye Alakụba.",Katrina,Erin,1,A,Katrina
539,Kyle rịọrọ Aaron enyemaka na ịcha akwa n’ihi na _ nwere ọtụtụ ọrụ n’ụtụtụ ahụ.,Kyle,Aaron,1,A,Kyle
540,Elena zigara Victoria otu igbe onyinye n'ihi na _ nwere obere ego ọ ga-eji na-emesapụ aka.,Elena,Victoria,2,B,Victoria
541,Kevin kwụrụ obere ọkụ eletrik ha karịa Randy kwụrụ ebe _ nwere nnukwu ụlọ.,Kevin,Randy,2,B,Randy
542,Ryan nwere ọtụtụ gerbils dị ka anụ ụlọ mana ọ bụghị Lawrence n'ihi na _ nwere mmasị inwe anụ ụlọ dịgasị obere.,Ryan,Lawrence,1,A,Ryan
543,Iji gluu wee rụọ ọrụ ahụ dị mkpa maka Elena mana ọ bụghị Katrina n'ihi na _ chere na ọ ga arapara ebe ọ dịkarịrị njọ.,Elena,Katrina,2,B,Katrina
544,"Ryan chọrọ ịkụ osisi n'ihu ụlọ ya, na- adịghị ka Adam, n'ihi na _ na-enwe mmasị ibi n' ebe ghere oghe.",Ryan,Adam,2,B,Adam
545,"Joel nwere mmasị ịga ụlọ akụ iji rụọ ọrụ na akaụntụ ha mana Nick zeere ya, ebe ọ bụ na _ nwere ego enweghị ike ịchịkwa.",Joel,Nick,2,B,Nick
546,"Joel nwere mmasị ịga ụlọ akụ iji rụọ ọrụ na akaụntụ ha mana Nick zeere ya, ebe ọ bụ na _ na-achịkwa ego ha.",Joel,Nick,1,A,Joel
547,"Jessica arụghị ọrụ akwara lat ha na mgbatị ahụ dị ka Patricia, ya mere _ nwere azụ sara mbara.",Jessica,Patricia,2,B,Patricia
548,"Azụmahịa dabara Rebecca na njọ karịa Cynthia, n'ihi na _ na-agabiga mmetụta nke mkpebi mgbe nile.",Rebecca,Cynthia,2,B,Cynthia
549,Okwu ihu ọha dabara Christopher mana ọ bụghị Leslie n'ihi na _ nwere ahụ iru ala ma dị jụụ ọtụtụ oge.,Christopher,Leslie,1,A,Christopher
550,"Nwa Logan na-enwekarị nkụja, mana nke Kenneth abụghị n'ihi na _ bụ onye a na-akwagharị.",Logan,Kenneth,1,A,Logan
551,"Derrick enweghị ike igbochi Joel ịpụnara ha ihe, ya mere _ rutere n'enweghị ego.",Derrick,Joel,1,A,Derrick
552,Nelson na-agba mbọ na-ehicha ezé ya kwa ụbọchị n'adịghị ka Brian n'ihi na _ dị ọcha nke ukwuu.,Nelson,Brian,1,A,Nelson
553,"Ezughi oke dị na iyi uwe dịrị Carrie mfe ịhụ mana ọ bụghị Jennifer, n'ihi na _ na-ahụ ụzọ nke ọma.",Carrie,Jennifer,1,A,Carrie
554,"Mbe bụ anụ na-amasị Robert nke ukwuu mana Justin enweghị ike iguzo ya, ya méré _ zụtara stiu anụ efi maka nri ha.",Robert,Justin,2,B,Justin
555,Neil nwere ahụ iru ala karịa Lawrence n'ihi na _ nwere okpo bi n'ime ahụ ya.,Neil,Lawrence,2,B,Lawrence
556,Dennis dị nnọọ njọ n’ịtụ curve karịa Benjamin n’ihi na _ kpọrọ baseball na kọleji.,Dennis,Benjamin,2,B,Benjamin
557,Anụrụ ezi ahụ Tanya siri dị mma karịa nke Lindsey n’ihi na _ jiri ntakịrị ose tupu oge,Tanya,Lindsey,2,B,Lindsey
558,Ịga n'ọchị achọ maka Randy abụghị ihe metụtara mmetụta karịa Joel n’ihi na ọ bụ onye ezinụlọ _.,Randy,Joel,2,B,Joel
559,Ịga n'ọchị achọ maka Randy metụtara mmetụta karịa Joel n’ihi na ọ bụ onye ezinụlọ _.,Randy,Joel,1,A,Randy
560,"Na ọdụ ụgbọelu, Carrie na-enweta ụgbọ ala mgbazinye, ebe Angela anaghị eme, n’ihi na _ na-atụfu ịga ije.",Carrie,Angela,1,A,Carrie
561,"Robert nyere Logan aka mgbe ha nwere nsogbu ahụ, ebe ọ bụ na _ maara nke ọma na ọ na-ejupụta.",Robert,Elena,2,B,Elena
562,Sarah leghaara Felicia anya onye hapụrụ ọrụ ya ma kwaga ọzọ steeti iji nọrọ ya nso n’ihi na _ nwere ọchịchọ.,Laura,Felicia,2,B,Felicia
563,"Kevin yi ọtụtụ ọla nke Kenneth zụrụ maka ya, ya mere _ nwere obere ego.",Kevin,Kenneth,2,B,Kenneth
564,Joseph mana ọ bụghị Craig chọrọ imeghe windo taa n’ihi na _ dị ezigbo oyi.,Joseph,Craig,2,B,Craig
565,Ọ dị mfe maka Jeffrey mana ọ bụghị maka Joel ịkpụ ntutu isi n’ihi na _ kpebiri na ntutu ha dị oke ogologo.,Jeffrey,Joel,1,A,Jeffrey
566,"Samantha bi n’obodo ebe Patricia bi na ọzara, ya mere _ chere na ọ bụghị ihe a na-ahụkarị ịhụ cactus n’ubi ha.",Samantha,Patricia,1,A,Samantha
567,Katrina na-asa ahụkarị karịa Jennifer n’ihi na _ bụ onye na-adịkarị nsị.,Katrina,Jennifer,2,B,Jennifer
568,Nwa okoro ahụ jụrụ Steven kama Nick maka ikike ịtụpụ ụfụfụ n’ihi na _ siri ike karị.,Steven,Nick,2,B,Nick
569,Felicia rere Erin ụfọdụ diamonds bara uru n’ihi na _ chọrọ ego n'ezie.,Felicia,Erin,1,A,Felicia
570,Felicia zụrụ ụfọdụ diamonds bara uru n'aka Erin n'ihi na _ chọrọ ego n'ezie.,Felicia,Erin,2,B,Erin
571,Robert kpọrọ Samuel nwa akwụkwọ ọkacha mmasị n’agbanyeghị na _ na-enweta akara ule kacha mma n’ụmụ akwụkwọ.,Samuel,Robert,2,B,Robert
572,Nwatakịrị ahụ kpọrọ ákwá mgbe Craig jidere ya ma mesịa kelee mgbe Eric mere n’ihi na _ na-ejedebeghị oge na nwata ahụ.,Craig,Eric,1,A,Craig
573,"Ahụ Justin dị ọkụ karịa nke Kenneth, ya mere _ dị mfe ịhụ n'ime ụlọ gbara ọchịchịrị.",Justin,Kenneth,1,A,Justin
574,Randy na-akwụ ụgwọ mma karịa Nick n’ihi na _ arụwo ọrụ n'ọrụ ọrụ ogologo oge.,Randy,Nick,1,A,Randy
575,"Aaron were mkpuchi site na ezigbo mmiri ozuzo, mana Samuel enweghị nchegbu, maka na _ chefuru iburu mbrella.",Aaron,Samuel,1,A,Aaron
576,"Amy na-agba skateboard n’ụzọ nkịtị mgbe obula, mana Christine na-ahọrọ ịgba n'ụzọ na-abụghị nkịtị n’ihi na _ bụ ọdịnala karị.",Amy,Christine,1,A,Amy
577,"Amy na-agba skateboard n’ụzọ nkịtị, mana Christine na-ahọrọ ịgba n'ụzọ na-abụghị nkịtị n’ihi na _ bụ ihe pụrụ iche.",Amy,Christine,2,B,Christine
578,Dọkịta nyere William kọntaktị mana ọ bụghị Adam n’ihi na _ nwere ọhụhụ ọma.,William,Adam,2,B,Adam
579,"Erin na-ejigide ihe karịa Rachel, ya mere o were _ ọtụtụ oge ịsachapụ ụlọ ha.",Erin,Rachel,1,A,Erin
580,Eric nwere afọ mịrị nke ọma karịa Jason n’ihi na _ na-eme nọdụ ala kwa ụbọchị.,Eric,jason,1,A,Eric
581,"Megan chọrọ onye nkịtị ibe ya, ya mere ha jụrụ Carrie ma ọ bụrụ na ha chọrọ ịkwaga ma _ nye ha òkù.",Megan,Carrie,1,A,Megan
582,"Kayla ji amamihe mee ihe karịa Rebecca ya mere, o juru n’anya na _ meriri asọmpi maka ọnụ ụzọ Krismas kacha mma.",Kayla,Rebecca,2,B,Rebecca
583,Hunter na-enwekarị oge ụtọ na Joel n’ihi na _ chere na ha na-atọ ọchị.,Hunter,Joel,1,A,Hunter
584,Jennifer nwetara obere ego site n’aka Carrie mgbe _ nyere ya ọrụ ịkpụ ahịhịa na ihicha ụzọ mmiri.,Jennifer,Carrie,2,B,Carrie
585,"Maria nọrịrị ike karịa Monica, n’ihi na _ na-agba ọsọ na-eme ihe niile n’ụbọchị niile.",Maria,Monica,1,A,Maria
586,"Nick nwere ego karịa Matthew, ya mere _ leghaara mgbaaka diamond dị n’ụlọ ahịa anya.",Nick,Matthew,2,B,Matthew
587,"Nick nwere ego karịa Matthew, ya mere _ zụtara mgbaaka diamond dị n’ụlọ ahịa.",Nick,Matthew,1,A,Nick
588,"Felicia bụ onye na-arụ ọrụ ugbo dị mma karịa Emily, ya mere _ na-anwa ịrụzi ala n’enweghị enyemaka.",Felicia,Emily,1,A,Felicia
589,Justin gee ntị na Nelson n’ihi na _ bụ nwa akwụkwọ maara azịza maka ule mgbakọ na mwepụ na-abịa.,Justin,Nelson,2,B,Nelson
590,"A mụrụ Derrick na aka pere mpe karịa Jeffrey, ya mere _ chọrọ akpụkpọ aka buru ibu na ọrụ.",Derrick,Jeffrey,2,B,Jeffrey
591,Brett na-eri nri karịa Matthew n'oge na-adịbeghị anya n’ihi na _ nọ na nri mgbasawanye ọhụrụ,Brett,Matthew,2,B,Matthew
592,Brett na-eri nri karịa Matthew n'oge na-adịbeghị anya n’ihi na _ anaghị eme nri mgbasawanye.,Brett,Matthew,1,A,Brett
593,Ọ ga-esiri Emily ike mana ọ bụghị Jennifer ịghọ injinia n’ihi na _ edeghị aha maka ụdị klaasị sayensị ọ bụla.,Emily,Jennifer,1,A,Emily
594,Brett nwara ime ka Derrick gbanwee site na iOS gaa na Android n’ihi na _ bụ onye na-akwado Apple.,Brett,Derrick,2,B,Derrick
595,Ịghọ onye na-asụgharị asụsụ bụ ezigbo ọrụ maka Kyle mana ọ bụghị Hunter n’ihi na _ maara naanị otu asụsụ.,Kyle,Hunter,2,B,Hunter
596,Ụfọdụ mmadụ nwere mmasị dị ukwuu na itinye Donald kama Randy n’ihi na _ bụ onye na-emega ihe n’ụzọ dị ọcha.,Donald,Randy,1,A,Donald
597,"A kwere Kyle ka o nwee anụ ụlọ n’adịghị ka Joel, n’ihi na _ nwanne nwanyị nwere nsogbu n’ahụ na ha.",Kyle,Joel,2,B,Joel
598,Mary chọrọ ịmụ ụmụ ndị ọzọ na Emily mana _ jụrụ ma ha agaghị enwe nwa ọzọ.,Mary,Emily,2,B,Emily
599,"Mgbe ụlọ ọrụ mechiri, Kevin leghaara nkwekọrịta ahụ Christopher chọrọ ka ọ banye n’ihi na _ enweghị olileanya.",Kevin,Christopher,1,A,Kevin
600,Tanya kpọgara Erin ịrụ ọrụ na ụlọ ha mana _ ekweghị na ọnụ ahịa dị elu ha chọrọ.,Tanya,Erin,1,A,Tanya
601,Tanya kpọgara Erin ịrụ ọrụ na ụlọ ha mana _ ekweghị na ọnụ ahịa dị ala ha chọrọ,Tanya,Erin,2,B,Erin
602,Kenneth nwara ihicha uto mgbọrọgwụ n'ụlọ Ryan n’ihi na _ achọghị ka ha na-arịa ọrịa.,Kenneth,Ryan,1,A,Kenneth
603,"Dennis kpọrọ Craig ka ọ bịa nyere aka na ọrụ onyinye, n’ihi na _ na-akpọkarị ndị ọbịa.",Dennis,Craig,2,B,Craig
604,Elena nọ n’ọgwụgwụ echiche karịa Amy n’ihi na _ amalitela oge nsọ ya.,Elena,Amy,1,A,Elena
605,"Dennis na-arụ ọrụ onye ọbọghị n'ụlọ nchekwa anụmanụ ebe Eric na-arụ ọrụ onye ọbọghị n'ụlọ ọgwụ, na _ na-elekọta pusi mgbe niile ebe ahụ.",Dennis,Eric,1,A,Dennis
606,Amy mana ọ bụghị Felicia chọrọ ịnwe ugbo ma zụ anụ ezi n’ihi na _ na-achọ mgbe niile ịnwe anụ ezi.,Amy,Felicia,1,A,Amy
607,"Mgbe ọ malitere ịkụkọ ahụ, Dennis ghọtara na William tụrụ egwu mgbe _ jụrụ ya ihe na-emepụta uzuzu.",Dennis,William,2,B,William
608,"Mgbe ọ malitere ịkụkọ ahụ, Dennis ghọtara na William tụrụ egwu mgbe _ gwara ya ihe na-emepụta uzuzu.",Dennis,William,1,A,Dennis
609,Inwe mmanya bụ ihe Natalie chọtara na ọ na-atọ ụtọ mana ọ bụghị Rachel. _ kwụsịrị ụgbọ ala ha n’ụzọ n’ụlọ site n’ọlụ.,Natalie,Rachel,1,A,Natalie
610,"Natalie kpebiri na ọ ga-ewu ụgbọ ala site na ọkara mana Maria enweghị ike inyere aka, n’ihi na _ bụ ezigbo onye ọkwọ ụgbọala mana ọ bụghị ezigbo onye na-arụ ọrụ igwe.",Natalie,Maria,2,B,Maria
611,"Leslie ewepụtala Jeffrey n'ezie site n’ịdepụta na crayon n’elu akwụkwọ mgbidi, ya mere _ na-enwe mmetụta ọjọọ.",Leslie,Jeffrey,1,A,Leslie
612,Ọ dị mfe maka Ryan mana ọ bụghị Christopher ka a gbaa ya n’ihi na _ amụtabeghị ka ọ ghara ikwu okwu na ndị ọzọ.,Ryan,Christopher,2,B,Christopher
613,"Kyle na-anwa ịkpa ụkwụ drum nwayọọ mgbe Steven na-arahụ ụra, n’ihi na _ bụ onye ibe na-elekọta.",Kyle,Steven,1,A,Kyle
614,"Nick belatara oriri ike ha karịa Leslie site n’ịzụta ọkụ LED, n’ihi na _ jụrụ na mgbanwe ihu igwe bụ eziokwu.",Nick,Leslie,2,B,Leslie
615,Afọ a ihe ubi oka Steven ga-adị ogologo karịa nke Ian n’ihi na _ jiri mgbakwunye ugbo karịa.,Steven,Ian,1,A,Steven
616,"Christopher na-atụgharị ndị mmadụ na-ajụ ajụjụ na-enweghị nsọtụ, Eric anaghị eme nke ahụ n’ihi na _ na-adị uchu.",Christopher,Eric,2,B,Eric
617,"Benjamin gara n’ụlọ obibi mara mma nke Steven gosiri ya, na _ chere ịre ya ozugbo.",Benjamin,Steven,2,B,Steven
618,Carrie chọtara usoro exfoliating dị mgbu mana ọ bụghị Elena n’ihi na _ nwere akpụkpọ anụ siri ike.,Carrie,Elena,2,B,Elena
619,"A na-emegbu pusi Monica, mana nke Sarah abụghị n’ihi na pusi _ si n’ebe nchekwa bịa.",Monica,Sarah,1,A,Monica
620,"Tanya rere ihe a na-achịkọta Rachel maka nnukwu ego, n’ihi na _ chọrọ ego ọzọ.",Tanya,Rachel,1,A,Tanya
621,"Mgbe ha nọ n'ụlọ oriri na ọṅụṅụ, Emily ghọtara na Patricia na-agbara nkịtị, mana _ wepụtakwara ihe mgbochi ahụ n'onwe ya.",Emily,Patricia,2,B,Patricia
622,"Carrie chere na ụlọ ọchịagha ahụ na-atụ egwu karịa Elena, ya mere _ na-ewepụta ọnụ buru ibu n’oge ya.",Carrie,Elena,2,B,Elena
623,Erin na-elekọta ọkwa ha na ule karịa Lindsey n’ihi na _ na-adịkarị na klas.,Erin,Lindsey,1,A,Erin
624,"Ịbụ onye na-ese ụkpụrụ bụ ihe dị ezigbo mkpa nye Mary mana ọ bụghị Laura, ya mere _ na-agụ ihe niile gbasara ụdị ụgbọ ala kachasị ọhụrụ.",Mary,Laura,2,B,Laura
625,"Benjamin anaghị amasị mụtara kpakpando dịka Craig, ya mere _ ga-agakwa ile mụbà n’ebe a na-ele anya naanị.",Benjamin,Craig,2,B,Craig
626,"Lawrence nọ n’oche elu na-ele Joel jiakọta akpụkpọ ụkwụ ya, dịka _ bụ onye jiakọta akpụkpọ ụkwụ dị ala.",Lawrence,Joel,2,B,Joel
627,"Cynthia nwere parakeet anụ ụlọ nke hụrụ ịnọnyere Monica n’anya, ya mere _ na-eche iche.",Cynthia,Monica,2,B,Monica
628,"Osisi Robert dị mkpụmkpụ karịa nke dị n’ala Ryan, ya mere osisi _ bụ ndị agadi.",Robert,Ryan,2,B,Ryan
629,"Dọkịta gwara Sarah ka ọ na-eri turmeric nke ukwuu, mana ọ bụghị Rachel. _ bụ onye na-eri nri nke na-adịghị mma.",Sarah,Rachel,1,A,Sarah
630,"Angela hụrụ ọnyá oyi na-etolite n’egedege Rebecca, ya mere _ gbachiri ọsọ kpọtara ha ice ka ha tinye ya.",Angela,Rebecca,1,A,Angela
631,ọkịta tụrụ anya na Dennis ga-etolite ngwa ngwa karịa Derrick n’ihi na _ natara nri na-adịghị mma n’obodo ha.,Dennis,Derrick,2,B,Derrick
632,"William anaghị eche na Neil kwesịrị ịnwale ịme ginger ale n’ụlọ, mana _ kweere ịnwale inyere aka.",William,Neil,1,A,William
633,Elena sochie usoro nri nkenke karịa Tanya n’ihi na _ enweghị ike ịgbanwe nri.,Elena,Tanya,1,A,Elena
634,Onye okpukperechi ahụ gara na Nick ma ọ bụghị Craig n’ihi na _ bụ Onye Kraịst ma nwee Chineke.,Nick,Craig,2,B,Craig
635,Onye ekpere chi ahụ gafere wee gwa Nick okwu ma ọ bụghị Craig n'ihi na _ bụ onye na-ekweghị na Chineke ma chọọ Chineke.,Nick,Craig,1,A,Nick
636,"Isi ahụ Elena tụrụ Felicia n'anya, yabụ _ gawara saa ya n'ụtụtụ ahụ.",Elena,Felicia,1,A,Elena
637,Ụmụ Matthew nwere usoro ha na-eme kwa ụbọchị mana ọ bụghị Dennis mana ọ bụ ihe ijuanya na ụmụaka _ gwụchara ọrụ n'oge.,Matthew,Dennis,2,B,Dennis
638,"Oke ahụ gafere Justin mana ọ gbagoro na Eric, n'ihi na _ nwere efere cheese",Justin,Eric,2,B,Eric
639,"Angela na-azụta ụgbọ ala Sarah ma chọọ ibelata ọnụ ahịa ya, ya mere _ chọrọ iwetu ọnụ ahịa ya.",Angela,Sarah,1,A,Angela
640,Enweghi unyi obula n'ihu ụlọ Jennifer mana ọ bụghị nke Amy n'ihi na _ a na-arụ ụlọ.,Jennifer,Amy,2,B,Amy
641,Enwere unyi n'ihu ụlọ Jennifer mana ọ bụghị nke Amy n'ihi na _ a na-arụ ụlọ.,Jennifer,Amy,1,A,Jennifer
642,"Sarah chọpụtara na nkịta Cynthia anaghị eri nri, ya me _ si ka ị gwakọta nri nkịta mmiri na nri kpọrọ nkụ.",Sarah,Cynthia,1,A,Sarah
643,"Lawrence mgbazinyere ụlọ n'aka Dennis, ma _ nyere ha kaadị kredit n'oge azụmahịa ahụ.",Lawrence,Dennis,1,A,Lawrence
644,Cynthia hụrụ nwamba n'anya mana Felicia ahụghị n'ihi na _ enweghi nnabata na ebe anụmanụ ọbụla nọ n'agbanyeghị.,Cynthia,Felicia,2,B,Felicia
645,"Carrie anaghị ege Tanya nti, n'ihi na _ adịghị mma na-apụta na ntọala ọha.",Carrie,Tanya,2,B,Tanya
646,Steven enweghị nsogbu ọbụla n'ebe isi mmanya ọkụ dị ma ọ bụghị Aaron n'ihi na _ enweghi ezigbo mmetụta nke isi.,Steven,Aaron,1,A,Steven
647,Steven enweghị nsogbu ọbụla n'ebe isi mmanya ọkụ dị ma ọ bụghị Aaron n'ihi na _ nwere ezigbo mmetụta nke isi.,Steven,Aaron,2,B,Aaron
648,Ozi ahụ egbochiri Hunter mana ọ bụghị Joel dị ezigbo mkpa n'ihi na _ chọrọ ya maka ọrụ.,Hunter,Joel,2,B,Joel
649,"N'oge ha na-agba ọsọ ụtụtụ, Hunter kwụsịrị eso Justin na-agba ọsọ na ogige n'ihi na ike gwụrụ _ nke ukwuu.",Hunter,Justin,1,A,Hunter
650,Tanya na-agbalị ịghọta ihe mere Laura ji chọọ ịga ezumike n'ihi na _ kpọrọ asị ịgha ọrụ.,Tanya,Laura,1,A,Tanya
