item_id,premise,hypothesis,gold_label,model_label,correct
ps_de_004733,"[XVIII,4] bezieht sich auf huevos im Umgangssprachlichen Sinn als 'Hoden' und nicht dem buchstäblichen Sinn, 'Eier'","Es macht Spaß, Huevos zu sagen.",,,
ps_de_004734,"[XVIII,4] bezieht sich auf huevos im Umgangssprachlichen Sinn als 'Hoden' und nicht dem buchstäblichen Sinn, 'Eier'",Huevos bedeutet Eier.,,,
ps_de_004735,"Schlock Schlecht, billig hergestellte Ware,",Günstige und zwielichtige Produkte.,,,
ps_de_004736,"Schlock Schlecht, billig hergestellte Ware,",Minderwertige und schlecht hergestellte Waren.,,,
ps_de_004737,"Schlock Schlecht, billig hergestellte Ware,",Gut gemachte und originelle Ware.,,,
ps_de_004738,"Ohne diese Erklärung scheint mir die Information dass der Nachname aus Französisch kommt, von sehr wenig Interesse zu sein.",Französisch Übersetzungen sind nicht interessant ohne Erklärungen dazu.,,,
ps_de_004739,"Ohne diese Erklärung scheint mir die Information dass der Nachname aus Französisch kommt, von sehr wenig Interesse zu sein.","Das französische Wort Surnom, was Nachname bedeutet, ist völlig unbeachtlich unabhängig von irgendeiner Erklärung.",,,
ps_de_004740,"Ohne diese Erklärung scheint mir die Information dass der Nachname aus Französisch kommt, von sehr wenig Interesse zu sein.","Ohne die Erklärung ist das französische Wort Surnom, das Nachnamen bedeutet, nicht besonders faszinierend.",,,
ps_de_004741,"Zum Schrecken einiger westlicher Leser wurde er jedoch zumindest einmal aus dem Kontext gerissen, als er gedroht hatte, Amerika zu begraben.","Eigentlich wollte er Bier für Amerika kaufen, aber ein Sprachfehler hinderte ihn daran, dies klar zum Ausdruck zu bringen.",,,
ps_de_004742,"Zum Schrecken einiger westlicher Leser wurde er jedoch zumindest einmal aus dem Kontext gerissen, als er gedroht hatte, Amerika zu begraben.",Er hat wirklich einige Male gedroht Amerika zu begraben.,,,
ps_de_004743,"Zum Schrecken einiger westlicher Leser wurde er jedoch zumindest einmal aus dem Kontext gerissen, als er gedroht hatte, Amerika zu begraben.","Es wurde berichtet, dass er in Amerika begraben werden wollte, obwohl dies nicht wahr war.",,,
ps_de_004744,Herr Kaplan's weitgehende Generation is ausgestorben und seine Nachkommenschaft wurde amerikanisiert.,Herrn Kaplans gesamte Generation ist weggestorben.,,,
ps_de_004745,Herr Kaplan's weitgehende Generation is ausgestorben und seine Nachkommenschaft wurde amerikanisiert.,Herrn Kaplans gesamte Generation lebt noch heute.,,,
ps_de_004746,Herr Kaplan's weitgehende Generation is ausgestorben und seine Nachkommenschaft wurde amerikanisiert.,Die meisten aus Herrn Kaplans Generation sind verstorben.,,,
ps_de_004747,"Manchmal möchte man glauben, dass alle Englisch sprechenden Menschen in eine Anstalt gehören.",Trotz dieser Erscheinung sind Englischsprachige nicht ungewöhnlich anfällig für mentale Instabilität.,,,
ps_de_004748,"Manchmal möchte man glauben, dass alle Englisch sprechenden Menschen in eine Anstalt gehören.",Englisch ist eine sehr logische und konsistente Sprache.,,,
ps_de_004749,"Manchmal möchte man glauben, dass alle Englisch sprechenden Menschen in eine Anstalt gehören.","Die englische Sprache ist so seltsam, dass die Sprecher den Eindruck machen können, sie seien verrückt.",,,
ps_de_004750,"Die zwölf Artikel, die unter den allgemeinen Rubriken Kontexte der Responsivität, Hörer-Reaktion und -kommunikation und interessierte Leser gesammelt wurden, haben einen gemischten Erfolg im Umgang mit dem Thema.",Es gibt nur drei Artikel.,,,
ps_de_004751,"Die zwölf Artikel, die unter den allgemeinen Rubriken Kontexte der Responsivität, Hörer-Reaktion und -kommunikation und interessierte Leser gesammelt wurden, haben einen gemischten Erfolg im Umgang mit dem Thema.",Das Buch enthält eine Sammlung von zwölf Artikeln.,,,
ps_de_004752,"Die zwölf Artikel, die unter den allgemeinen Rubriken Kontexte der Responsivität, Hörer-Reaktion und -kommunikation und interessierte Leser gesammelt wurden, haben einen gemischten Erfolg im Umgang mit dem Thema.",Es gibt zwölf Artikel in der Sammlung.,,,
ps_de_004753,Spanisches Geschimpfe ist originell -- echar sapos y culebras bedeutet wörtlkich Frösche und Schlangen schmeissen.,Echar sapos y culebras wird in Spanisch als vulgäre Ausdrucksweise aufgefasst.,,,
ps_de_004754,Spanisches Geschimpfe ist originell -- echar sapos y culebras bedeutet wörtlkich Frösche und Schlangen schmeissen.,"Echar sapos y culebras bedeutet, Frösche und Schlangen rauszuwerfen auf Französisch.",,,
ps_de_004755,Spanisches Geschimpfe ist originell -- echar sapos y culebras bedeutet wörtlkich Frösche und Schlangen schmeissen.,"Spanisch Profanität ist einfallsreich; echar sapos y culebras bedeutet, Frösche und Schlangen zu vertreiben.",,,
ps_de_004756,"196), zum Beispiel wird uns gesagt, dass die ursprüngliche Lingua Franca (Italienische und fränkische Sprache) eine gemischte Sprache war.",Sprachen können niemals kombiniert werden.,,,
ps_de_004757,"196), zum Beispiel wird uns gesagt, dass die ursprüngliche Lingua Franca (Italienische und fränkische Sprache) eine gemischte Sprache war.",Einige Sprachen sind aus anderen Sprachen zusammengesetzt.,,,
ps_de_004758,"196), zum Beispiel wird uns gesagt, dass die ursprüngliche Lingua Franca (Italienische und fränkische Sprache) eine gemischte Sprache war.",Einige Sprachen werden von Kindern erfunden.,,,
ps_de_004759,Von Anfang an brauchten Menschen Namen um sich identifizieren zu können.,"Bevor es Sprache gab, war es in den Anfangszeiten der Menschen unmöglich, Jim von John zu unterscheiden.",,,
ps_de_004760,Von Anfang an brauchten Menschen Namen um sich identifizieren zu können.,Die anfänglichen Menschen identifizierten sich durch Namen.,,,
ps_de_004761,Von Anfang an brauchten Menschen Namen um sich identifizieren zu können.,"Die ersten Leute waren die ersten, die Namen benutzten.",,,
ps_de_004762,"(Bevor Sie fortfahren, möchte der Leser vielleicht auch dieses Kunststück versuchen.)","Bevor fortzufahren, möchte der Leser vielleicht diese Herausforderung versuchen.",,,
ps_de_004763,"(Bevor Sie fortfahren, möchte der Leser vielleicht auch dieses Kunststück versuchen.)","Der Leser möchte vielleicht diese Herausforderung ausprobieren, bevor er fortfährt.",,,
ps_de_004764,"(Bevor Sie fortfahren, möchte der Leser vielleicht auch dieses Kunststück versuchen.)","Der Leser sollte fortfahren, ohne das sinnlose Kunststück zu probieren.",,,
ps_de_004765,"Stipendien, eine form des Betteln in welcher sich die Teilnehmer sehr gut Kleiden.",Im 19. Jahrhundert waren die Stipendien populärer.,,,
ps_de_004766,"Stipendien, eine form des Betteln in welcher sich die Teilnehmer sehr gut Kleiden.",Niemals wir jemand um Geld betteln wenn a schöne Kleidung trägt.,,,
ps_de_004767,"Stipendien, eine form des Betteln in welcher sich die Teilnehmer sehr gut Kleiden.",Gut gekleidete Bettler werden manchmal Stipendiaten genannt.,,,
ps_de_004768,"Auf diese Weise bezieht sich die Schreibweise eines Wortes oft auf die anderer Wörter, die demselben Paradigma oder ihrer eigenen Geschichte angehören.","Die Schreibweise eines Wortes ist nur an die Person gebunden, die es erfunden hat.",,,
ps_de_004769,"Auf diese Weise bezieht sich die Schreibweise eines Wortes oft auf die anderer Wörter, die demselben Paradigma oder ihrer eigenen Geschichte angehören.","Die Schreibweise eines Wortes hängt davon ab, wie es in der Antike verwendet wurde.",,,
ps_de_004770,"Auf diese Weise bezieht sich die Schreibweise eines Wortes oft auf die anderer Wörter, die demselben Paradigma oder ihrer eigenen Geschichte angehören.",Die Schreibweise eines Wortes ist an seine Geschichte gebunden.,,,
ps_de_004771,"Als Antwort auf Richard Lederers Auschreibung für einen sehr würdevollen und sinnvollen 11-Wort-Satz-Wettbewerb [Der Zauber der Grammatik, XVI,4], biete ich ...","Richard Lederer bat um Beiträge zu einem Supersatzwettbewerb, die aus Sätzen mit elf Wörtern bestanden.",,,
ps_de_004772,"Als Antwort auf Richard Lederers Auschreibung für einen sehr würdevollen und sinnvollen 11-Wort-Satz-Wettbewerb [Der Zauber der Grammatik, XVI,4], biete ich ...","Richard Lederer hasst es, anmutiges oder zusammenhängendes Geschriebenes zu lesen.",,,
ps_de_004773,"Als Antwort auf Richard Lederers Auschreibung für einen sehr würdevollen und sinnvollen 11-Wort-Satz-Wettbewerb [Der Zauber der Grammatik, XVI,4], biete ich ...",Die Regeln eines Supersatzwettbewerbs erfordern immer die Vorlage von Sätzen mit genau elf Wörtern.,,,
ps_de_004774,Das versehentliche weglassen eines Bindestriches aus der Masse eines codierten mathematischen Anweisung zur Aufstiegsführung des Computers.,Ein fehlender Bindestrich könnte Probleme mit den Computeranweisungen auslösen.,,,
ps_de_004775,Das versehentliche weglassen eines Bindestriches aus der Masse eines codierten mathematischen Anweisung zur Aufstiegsführung des Computers.,Viele Computer-Probleme werden durch fehlende Zeichensetzung verursacht.,,,
ps_de_004776,Das versehentliche weglassen eines Bindestriches aus der Masse eines codierten mathematischen Anweisung zur Aufstiegsführung des Computers.,"Mathematische Anweisungen, die für Computer geschrieben wurden, enthalten niemals Fehler.",,,
ps_de_004777,"In gewissem Sinne erscheint es unlogisch, dass wir die historischen Schreibweisen für Spensers Werke beibehalten haben, aber moderne Schreibweisen für die Titel der Stücke seines Zeitgenossen William Shakespeare verwenden.",Wir verwenden nur die historischen Schreibweisen.,,,
ps_de_004778,"In gewissem Sinne erscheint es unlogisch, dass wir die historischen Schreibweisen für Spensers Werke beibehalten haben, aber moderne Schreibweisen für die Titel der Stücke seines Zeitgenossen William Shakespeare verwenden.",Wir verwenden moderne Schreibweisen für Titel von Shakespeare.,,,
ps_de_004779,"In gewissem Sinne erscheint es unlogisch, dass wir die historischen Schreibweisen für Spensers Werke beibehalten haben, aber moderne Schreibweisen für die Titel der Stücke seines Zeitgenossen William Shakespeare verwenden.","Wir benutzen die modernen Schreibweisen, um uns nicht gegenseitig zu verwirren.",,,
ps_de_004780,"Zwei Referenzbibliothekare wussten nicht, wie sie mit der Suche beginnen sollten.","Es wurde eine Suche benötigt, aber die zwei Referenz Bibliothekare wussten nicht, wie sie diesen Vorgang starten sollten.",,,
ps_de_004781,"Zwei Referenzbibliothekare wussten nicht, wie sie mit der Suche beginnen sollten.",Der Mangel an Suchmöglichkeiten war eine Peinlichkeit für die Referenzbibliothekaren.,,,
ps_de_004782,"Zwei Referenzbibliothekare wussten nicht, wie sie mit der Suche beginnen sollten.",Die beiden Referenzbibliothekare sind Experten in der Forschung und haben die benötigte Suche sofort durchgeführt.,,,
ps_de_004783,"Nichts kommt von nichts, behauptete Lukrez vor zweitausend Jahren, und Tautologen haben ihm Recht gegeben.",Lucretius lebte vor Zwei Tausend Jahren und machte plausible Argumente.,,,
ps_de_004784,"Nichts kommt von nichts, behauptete Lukrez vor zweitausend Jahren, und Tautologen haben ihm Recht gegeben.",Tautologen ehrten Lehren des Lecretius für Jahrhunderte.,,,
ps_de_004785,"Nichts kommt von nichts, behauptete Lukrez vor zweitausend Jahren, und Tautologen haben ihm Recht gegeben.",Die Argumente von Lecretius wurden von Tautologen als falsch erwiesen.,,,
ps_de_004786,"Schläge des alten Fogeyismus, nicht wahr?","Fühlt sich an wie eine altmodische Vorliebe, nicht wahr?",,,
ps_de_004787,"Schläge des alten Fogeyismus, nicht wahr?","Erinnert ein wenig an die Ideen der Reformation und der Veränderung, nicht wahr?",,,
ps_de_004788,"Schläge des alten Fogeyismus, nicht wahr?","Klingt wie die Ideen eines Vorgängers, nicht wahr?",,,
ps_de_004789,"Ich war noch nicht lange auf dem Kontinent, als ich ein paar Nylons für eine Freundin kaufen wollte.",Ich habe mein ganzes Leben auf dem Kontinent gelebt.,,,
ps_de_004790,"Ich war noch nicht lange auf dem Kontinent, als ich ein paar Nylons für eine Freundin kaufen wollte.",Ich war nur sechs Monate auf dem Kontinent gewesen.,,,
ps_de_004791,"Ich war noch nicht lange auf dem Kontinent, als ich ein paar Nylons für eine Freundin kaufen wollte.",Ich wollte ein paar Sachen für meine Freundin kaufen.,,,
ps_de_004792,"Sein offizieller Name war Flavian Amphitheater, nach dem Familiennamen seines Erbauers, dem Kaiser Vespasian.","Niemand weiß, wie das Amphitheater von Pozzuoli seinen Namen bekam.",,,
ps_de_004793,"Sein offizieller Name war Flavian Amphitheater, nach dem Familiennamen seines Erbauers, dem Kaiser Vespasian.","Die Familie Flavian hinterließ ein beeindruckendes Vermächtnis, das die Geschichte bis heute prägt.",,,
ps_de_004794,"Sein offizieller Name war Flavian Amphitheater, nach dem Familiennamen seines Erbauers, dem Kaiser Vespasian.","Vespasian war ein Kaiser, nach dem das Amphitheater von Pozzuoli benannt wurde.",,,
ps_de_004795,"Als Alice einwandte dass es sich um eine andere Art von Schnelligkeit handele, antwortete er dass er versichern könne, dass es bei ihm jede Art von Schnelligkeit war.",Alice war mit allem einverstanden.,,,
ps_de_004796,"Als Alice einwandte dass es sich um eine andere Art von Schnelligkeit handele, antwortete er dass er versichern könne, dass es bei ihm jede Art von Schnelligkeit war.",Alice sagte nein.,,,
ps_de_004797,"Als Alice einwandte dass es sich um eine andere Art von Schnelligkeit handele, antwortete er dass er versichern könne, dass es bei ihm jede Art von Schnelligkeit war.","Alice hat gesagt, sie würde nicht gehen.",,,
ps_de_004798,Hier am Oil Creek haben die Indianer das oberflächliche Öl für den Heimgebrauch abgeschöpft und weiße Siedler füllten es für medizinische Zwecke unter dem Namen Seneca Oil ab.,Sowohl Indianer als auch weiße Siedler nutzten das Öl aus Oil Creek.,,,
ps_de_004799,Hier am Oil Creek haben die Indianer das oberflächliche Öl für den Heimgebrauch abgeschöpft und weiße Siedler füllten es für medizinische Zwecke unter dem Namen Seneca Oil ab.,Niemand hat jemals das Öl von Oil Creek verwendet.,,,
ps_de_004800,Hier am Oil Creek haben die Indianer das oberflächliche Öl für den Heimgebrauch abgeschöpft und weiße Siedler füllten es für medizinische Zwecke unter dem Namen Seneca Oil ab.,Das Öl war eine wirksame Medizin für die weißen Siedler.,,,
ps_de_004801,Natürlich ist nicht jeder Tippfehler auf ein verborgenes unbewusstes Motiv des Schriftsetzers zurückzuführen.,"Einige Tippfehler sind nicht einem verborgenen, unbewussten Motivs des Schriftsetzers zuzuordnen.",,,
ps_de_004802,Natürlich ist nicht jeder Tippfehler auf ein verborgenes unbewusstes Motiv des Schriftsetzers zurückzuführen.,Schriftsetzer und Schreibkräfte machen niemals Tippfehler.,,,
ps_de_004803,Natürlich ist nicht jeder Tippfehler auf ein verborgenes unbewusstes Motiv des Schriftsetzers zurückzuführen.,Bei der weiteren Untersuchung der Druckfehler können die unbewussten Motive von Schriftsetzern aufgedeckt werden.,,,
ps_de_004804,"Die Sprachwissenschaftler die Bücher schreiben, scheinen oft Gelehrten zu sein, die für ihre eigene Meinung werben, manche von ihren Meinungen sind recht abstrus.","Die Linguistiken des Bücherschreibens sind fast Wege, auf denen Wissenschaftler ihre eigenen Stipendien fördern.",,,
ps_de_004805,"Die Sprachwissenschaftler die Bücher schreiben, scheinen oft Gelehrten zu sein, die für ihre eigene Meinung werben, manche von ihren Meinungen sind recht abstrus.",Sprachwissenschaftler machen viel Geld damit Bücher zu schreiben.,,,
ps_de_004806,"Die Sprachwissenschaftler die Bücher schreiben, scheinen oft Gelehrten zu sein, die für ihre eigene Meinung werben, manche von ihren Meinungen sind recht abstrus.","Die meisten Linguisten schreiben Bücher, um die Meinungen anderer zu evangelisieren.",,,
ps_de_004807,Pulston ist kein technischer Ausdruck.,"Im offiziellen technischen Handbuch steht, dass in diesem Fall Pulston der richtige Begriff ist.",,,
ps_de_004808,Pulston ist kein technischer Ausdruck.,Das technische Wort dafür ist nicht Pulston.,,,
ps_de_004809,Pulston ist kein technischer Ausdruck.,"Die Verwendung des Begriffs Pulston ist verwirrend, da er technisch falsch ist.",,,
ps_de_004810,In letzter Zeit Schäfer am Broadway gesehen oder auch nur in der New York Times erwähnt?,Auf dem Broadway dreht sich alles um die Hirten!,,,
ps_de_004811,In letzter Zeit Schäfer am Broadway gesehen oder auch nur in der New York Times erwähnt?,"Der Broadway traut sich nicht, eine Show über Hirten zu machen.",,,
ps_de_004812,In letzter Zeit Schäfer am Broadway gesehen oder auch nur in der New York Times erwähnt?,Es gibt wenige Hirten am Broadway.,,,
ps_de_004813,"Eine Teilgruppe der Streitkräfte ist das Baubatallion, das bald nur noch mit C.B. abgekürzt wurde.","Das Baubataillon ist eine unabhängige Organisation, die nicht mit den Streitkräften verbunden ist.",,,
ps_de_004814,"Eine Teilgruppe der Streitkräfte ist das Baubatallion, das bald nur noch mit C.B. abgekürzt wurde.",Das Bau-Batallion ist eine der wichtigsten Einheiten der Streitkräfte.,,,
ps_de_004815,"Eine Teilgruppe der Streitkräfte ist das Baubatallion, das bald nur noch mit C.B. abgekürzt wurde.",Die Abkürzung des Bau-Batallions der Streitkräfte lautet C.B.,,,
ps_de_004816,Skeat ignoriert in diesem Fall diesen Hinweis nicht und wiederholt den Verstoß zu einem späteren Zeitpunkt.,Skeat wird der Notiz Beachtung schenken.,,,
ps_de_004817,Skeat ignoriert in diesem Fall diesen Hinweis nicht und wiederholt den Verstoß zu einem späteren Zeitpunkt.,Skeat wird der Notiz keine Aufmerksamkeit schenken.,,,
ps_de_004818,Skeat ignoriert in diesem Fall diesen Hinweis nicht und wiederholt den Verstoß zu einem späteren Zeitpunkt.,Skeat wird jeden Tag die Notiz undersuchen.,,,
ps_de_004819,"Das Markenrecht, das mehr als zwei Bände von kommentierten US.. füllt",Es gibt keine Gesetze oder Vorschriften im Bezug zu Markenzeichen.,,,
ps_de_004820,"Das Markenrecht, das mehr als zwei Bände von kommentierten US.. füllt",Es gibt zwei Bände welche sich mit Markenrechten befassen.,,,
ps_de_004821,"Das Markenrecht, das mehr als zwei Bände von kommentierten US.. füllt",Das Markenrecht ist sehr kompliziert und erfordert häufige Verweise auf die beiden Bände der Annotated U.S.,,,
ps_de_004822,Ich kann daher mit ihrer Ablehnung des Begriffs Negro als rassistischem Ausdruck sympathisieren.,"Ich verstehe nicht, warum sie den Begriff Negro nicht mögen.",,,
ps_de_004823,Ich kann daher mit ihrer Ablehnung des Begriffs Negro als rassistischem Ausdruck sympathisieren.,"Ich verstehe, warum sie das Wort Neger nicht mögen.",,,
ps_de_004824,Ich kann daher mit ihrer Ablehnung des Begriffs Negro als rassistischem Ausdruck sympathisieren.,"Die meisten anderen stimmen darin überein, dass es ein rassistischer Begriff ist.",,,
ps_de_004825,"Herr Nields antwortete, es macht mir nicht aus, den Ausdruck langatmige Aussagen zu verwenden.","Mr. Nields hasste es, das zu sagen!",,,
ps_de_004826,"Herr Nields antwortete, es macht mir nicht aus, den Ausdruck langatmige Aussagen zu verwenden.","Mr. Nields gebrauchte diese Worte gerne, da sie historisch waren.",,,
ps_de_004827,"Herr Nields antwortete, es macht mir nicht aus, den Ausdruck langatmige Aussagen zu verwenden.",Herr Nields mochte es diese Worte zu benutzen.,,,
ps_de_004828,Zum Beispiel hat ein Vorsitzender des Programms einige lobende Vorbemerkungen über ein/e...in Schreibschrift verfasst,Ein Programmvorsitzender bereitete einleitende Bemerkungen vor.,,,
ps_de_004829,Zum Beispiel hat ein Vorsitzender des Programms einige lobende Vorbemerkungen über ein/e...in Schreibschrift verfasst,Niemand hat irgendwelche einleitenden Bemerkungen vorbereitet.,,,
ps_de_004830,Zum Beispiel hat ein Vorsitzender des Programms einige lobende Vorbemerkungen über ein/e...in Schreibschrift verfasst,Die einführend Bemerkungen waren sehr lang.,,,
ps_de_004831,"Deborah Cameron und Deborah Hills (Listening In: Vermitteln von Beziehungen zwischen Hörern und Moderatoren in Anrufer-Programmen im Radio) haben die Produktionen von LBC Radio, ein auf Talkshows fokussierter Radiosender Londons, untersucht und ich habe es mit Interesse verfolgt.","Deborah Cameron und Deborah Hills haben Insiderwissen über die Geschehnisse bei LBC Radio, was ich sehr interessant finde.",,,
ps_de_004832,"Deborah Cameron und Deborah Hills (Listening In: Vermitteln von Beziehungen zwischen Hörern und Moderatoren in Anrufer-Programmen im Radio) haben die Produktionen von LBC Radio, ein auf Talkshows fokussierter Radiosender Londons, untersucht und ich habe es mit Interesse verfolgt.","Ich interessiere mich für LBC Radio, Londons All-Talk Radiosender und seine Programme.",,,
ps_de_004833,"Deborah Cameron und Deborah Hills (Listening In: Vermitteln von Beziehungen zwischen Hörern und Moderatoren in Anrufer-Programmen im Radio) haben die Produktionen von LBC Radio, ein auf Talkshows fokussierter Radiosender Londons, untersucht und ich habe es mit Interesse verfolgt.","Ich besitze kein Radio und bin nicht daran interessiert, Radioprogramme anzuhören.",,,
ps_de_004834,"Solch eine Komposition würde zweifellos den Eindruck erwecken, dass der Streicher plötzlich Feuer gefangen hatte.","Ausführliche Untersuchungen der Struktur belegten, dass das Feuer am Streicher angefangen haben muss.",,,
ps_de_004835,"Solch eine Komposition würde zweifellos den Eindruck erwecken, dass der Streicher plötzlich Feuer gefangen hatte.","Der Eindruck war, dass das Feuer in der Streichersektion begann.",,,
ps_de_004836,"Solch eine Komposition würde zweifellos den Eindruck erwecken, dass der Streicher plötzlich Feuer gefangen hatte.","Die Streicher waren das Einzige, was nach dem Feuer übrig blieb, also begann das Feuer offenbar in einem anderen Teil.",,,
ps_de_004837,"Mit anderen Worten, was passiert, ist so etwas wie eine Taschenspielerei eines Jetzt-siehst-du-es-jetzt-siehst-du-es-nicht-Magiers.","Es is sehr offensichtlich, was passiert.",,,
ps_de_004838,"Mit anderen Worten, was passiert, ist so etwas wie eine Taschenspielerei eines Jetzt-siehst-du-es-jetzt-siehst-du-es-nicht-Magiers.","Was passiert, ist eine große Überraschung für das Publikum.",,,
ps_de_004839,"Mit anderen Worten, was passiert, ist so etwas wie eine Taschenspielerei eines Jetzt-siehst-du-es-jetzt-siehst-du-es-nicht-Magiers.","Was passiert, ist eine Überraschung.",,,
ps_de_004840,"Scars of Venus - Ein Auschlag, welcher durch sekundäre Syphilis hervorgerufen wird.",Ein Ausschlag ist das erste äußere Zeichen von Syphilis.,,,
ps_de_004841,"Scars of Venus - Ein Auschlag, welcher durch sekundäre Syphilis hervorgerufen wird.",Es gibt keine Symptome von Syphilis.,,,
ps_de_004842,"Scars of Venus - Ein Auschlag, welcher durch sekundäre Syphilis hervorgerufen wird.","Es gibt einen Ausschlag, der mit einigen Geschlechtskrankheiten einhergeht.",,,
ps_de_004843,"Eine Reklame in Rivingtons New York Gazette am 6. Oktober 1774 verlangte nach einem jungen Mann, der mit der Buchführung in der italienischen Methode vertraut war, und einem anderen, der eine Wohnung sucht.",Die Gazette war die beliebteste Zeitung in NY.,,,
ps_de_004844,"Eine Reklame in Rivingtons New York Gazette am 6. Oktober 1774 verlangte nach einem jungen Mann, der mit der Buchführung in der italienischen Methode vertraut war, und einem anderen, der eine Wohnung sucht.",Die Gazette war die Tageszeitung Mexikos.,,,
ps_de_004845,"Eine Reklame in Rivingtons New York Gazette am 6. Oktober 1774 verlangte nach einem jungen Mann, der mit der Buchführung in der italienischen Methode vertraut war, und einem anderen, der eine Wohnung sucht.",Die Zeitung in New York hieß Gazette.,,,
ps_de_004846,"Aber wenn er Grammatik, Vokabeln und Idiom des Standard Englisch, das man in der Zeitung, Büchern, Zeitschriften und Nachrichtenblatt findet, benutzt, dann das einzigste das wir von seiner Rede bemerken würden, wäre sein Akzent und vielleicht seine Intonation.","Wenn er Standard-Englisch spricht, hat er keinen merklichen Akzent und eine völlig normale Betonung.",,,
ps_de_004847,"Aber wenn er Grammatik, Vokabeln und Idiom des Standard Englisch, das man in der Zeitung, Büchern, Zeitschriften und Nachrichtenblatt findet, benutzt, dann das einzigste das wir von seiner Rede bemerken würden, wäre sein Akzent und vielleicht seine Intonation.","Er benutzt standard Grammatik und Wörter die er in der Zeitung, Büchern und Zeitschriften gefunden hat, um sich zu maskieren, aber sein ausländischer Akzent verrät ihn.",,,
ps_de_004848,"Aber wenn er Grammatik, Vokabeln und Idiom des Standard Englisch, das man in der Zeitung, Büchern, Zeitschriften und Nachrichtenblatt findet, benutzt, dann das einzigste das wir von seiner Rede bemerken würden, wäre sein Akzent und vielleicht seine Intonation.","Sein Akzent und möglicherweise seine Intonation fallen auf, wenn er standardmäßige englische Grammatik und Vokabeln verwendet.",,,
ps_de_004849,"Sie saßen an Computern und gaben, so eine art, alphanumerischen Code ein, der viele Namen erstellte.",Sie gaben nur Punkte ein.,,,
ps_de_004850,"Sie saßen an Computern und gaben, so eine art, alphanumerischen Code ein, der viele Namen erstellte.",Sie tippten Zahlen auf der großen grauen Tastatur ein.,,,
ps_de_004851,"Sie saßen an Computern und gaben, so eine art, alphanumerischen Code ein, der viele Namen erstellte.",Sie tippten Zahlen ein.,,,
ps_de_004852,"Folglich werden Dellen nudgies genannt und große Dellen--die, deren Reparatur mehr als 500$ kostet-- owies.","Sie geben den Dellen süße Namen, damit sich der Autobesitzer besser fühlt.",,,
ps_de_004853,"Folglich werden Dellen nudgies genannt und große Dellen--die, deren Reparatur mehr als 500$ kostet-- owies.",Sie geben den verschiedenen Dellen Namen.,,,
ps_de_004854,"Folglich werden Dellen nudgies genannt und große Dellen--die, deren Reparatur mehr als 500$ kostet-- owies.",Sie nennen sie einfache alle Dellen.,,,
ps_de_004855,"Zum einen kann ein Kliche als ausgedachte Expression definiert werden, welche durch Wiederholung an Originalität verliert.",Klischees sind eine bestimmte Art von Ausdruck.,,,
ps_de_004856,"Zum einen kann ein Kliche als ausgedachte Expression definiert werden, welche durch Wiederholung an Originalität verliert.",Klischees sind leckeres Essen.,,,
ps_de_004857,"Zum einen kann ein Kliche als ausgedachte Expression definiert werden, welche durch Wiederholung an Originalität verliert.",Klischees werden nur von alten Leuten benutzt.,,,
ps_de_004858,"Auch außerhalb des Lexikons hat sich die Grammatik, besonders der Syntax, verändert. Allerdings nicht so stark, dass sie für einen modernen Durchschnittsleser nicht mehr verständlich wäre.",Die Grammatik hat sich nur ein wenig geändert.,,,
ps_de_004859,"Auch außerhalb des Lexikons hat sich die Grammatik, besonders der Syntax, verändert. Allerdings nicht so stark, dass sie für einen modernen Durchschnittsleser nicht mehr verständlich wäre.","Grammatik hat sich so viel verändert, dass niemand es verstehen kann.",,,
ps_de_004860,"Auch außerhalb des Lexikons hat sich die Grammatik, besonders der Syntax, verändert. Allerdings nicht so stark, dass sie für einen modernen Durchschnittsleser nicht mehr verständlich wäre.","Leute, die Schwierigkeiten mit der Grammatik haben, könnten sicherlich Schwierigkeiten haben, es zu verstehen.",,,
ps_de_004861,"Ich finde vom folgenden nichts interessant, unterhaltsam oder nützlich, was sehr typisch ist für",Mir ist langweilig.,,,
ps_de_004862,"Ich finde vom folgenden nichts interessant, unterhaltsam oder nützlich, was sehr typisch ist für",Ich finde nichts was meine Zeit wert ist.,,,
ps_de_004863,"Ich finde vom folgenden nichts interessant, unterhaltsam oder nützlich, was sehr typisch ist für","Ich finde einige der Dinge, die meine Zeit wert sind.",,,
ps_de_004864,So geht das Geld--,Das ist nur die normale Art mit Geld.,,,
ps_de_004865,So geht das Geld--,"Das ist einfach das, was mit Geld passiert.",,,
ps_de_004866,So geht das Geld--,Sie wüssten nie was mit Geld passiert.,,,
ps_de_004867,"Die einzige Erwähnung, die ich habe, die den Streifen überhaupt erwähnt (Das Pinguin-Buch der Comics), ist im Detail eher lückenhaft.",Die mir vorliegenden Informationen sind veraltet.,,,
ps_de_004868,"Die einzige Erwähnung, die ich habe, die den Streifen überhaupt erwähnt (Das Pinguin-Buch der Comics), ist im Detail eher lückenhaft.","Die Referenz, die ich habe, ist lückenhaft.",,,
ps_de_004869,"Die einzige Erwähnung, die ich habe, die den Streifen überhaupt erwähnt (Das Pinguin-Buch der Comics), ist im Detail eher lückenhaft.","Die Referenz, die ich habe, ist vollständig.",,,
ps_de_004870,Sigmund Freud ist nicht schuldlos.,Freud wird für die Veränderung verantwortlich gemacht.,,,
ps_de_004871,Sigmund Freud ist nicht schuldlos.,Freud ist es schon etwas schuld.,,,
