item_num,sentence,option1,option2,correct_answer_num,correct_letter,correct_text
734,"Emily has never struggled with blood clots like Victoria has, because _ lives a sedentary, gluttonous lifestyle.",Emily,Victoria,2.0,B,Victoria
735,"On the playground at school during recess, Monica called Emily a chicken because _ was capable of climbing the ladder.",Monica,Emily,1.0,A,Monica
736,"On the playground at school during recess, Monica called Emily a chicken because _ was scared of climbing the ladder.",Monica,Emily,2.0,B,Emily
737,Learning a new form of karate was difficult for Logan but not William because _ was not athletic.,Logan,William,1.0,A,Logan
738,Brian wanted a horse but not Nick because _ raised cattle in their spare time.,Brian,Nick,1.0,A,Brian
739,"Elena liked lizards more than Rachel did, so _ was appalled to receive a pet gecko for her birthday.",Elena,Rachel,2.0,B,Rachel
740,Logan preferred to snowboard while Kyle wanted to do biathlon so _ went up the hill.,Logan,Kyle,1.0,A,Logan
741,"Nick did not like sauces made from tomato, only creamy sauces. Ryan knew this so he only made white sauce when _ came over.",Nick,Ryan,1.0,A,Nick
742,Rachel knew exactly how to treat the injured person's wound but not Emily because _ took a woodworking class in high school.,Rachel,Emily,2.0,B,Emily
743,Kayla was always thinner than Rachel because _ enjoyed eating brioche and butter every morning.,Kayla,Rachel,2.0,B,Rachel
744,Robert has no regret for punching Justin in the nose even though _ was the victim of injustice.,Robert,Justin,2.0,B,Justin
745,Robert has no regret for punching Justin in the nose because _ was the victim of injustice.,Robert,Justin,1.0,A,Robert
746,"Laura put fruit in their pie for Lindsey to eat, and _ ate half the pie after that one was done baking.",Laura,Lindsey,2.0,B,Lindsey
747,"William was very comfortable entering Kenneth 's personal domain any time, as _ was very self-assured.",William,Kenneth,1.0,A,William
748,Tanya recently finished filling out a job application but not Megan because _ is currently unemployed.,Tanya,Megan,1.0,A,Tanya
749,Tanya recently finished filling out a job application but not Megan because _ is currently working.,Tanya,Megan,2.0,B,Megan
750,Lawrence had lost a lot of weight on their diet but Hunter wasn't nearly as succesful. _ was now heavy.,Lawrence,Hunter,2.0,B,Hunter
751,"Tanya wanted to audition for the show that Sarah was casting, so _ watched her routine very carefully.",Tanya,Sarah,2.0,B,Sarah
752,"When it came to taking care of elderly people, Adam was suited for the job more than Brian because _ lived with younger people longer.",Adam,Brian,2.0,B,Brian
753,Felicia experienced a tummy ache while Tanya did not because _ had not eaten any food.,Felicia,Tanya,2.0,B,Tanya
754,"Erin was self-conscious of her legs and Katrina didn't help by making fun of them, but _ went to the gym to try and help her.",Erin,Katrina,2.0,B,Katrina
755,"While shopping at the mall, Kevin asked Benjamin to help find a red shirt to wear because _ was great at clothing budgeting.",Kevin,Benjamin,2.0,B,Benjamin
756,Mary didn't know what the currency of Mexico was but Lindsey knew _ had never been to Mexico before.,Mary,Lindsey,1.0,A,Mary
757,"Mary thinks Sarah has beautiful skin, even though _ actually has the better complexion of the two.",Mary,Sarah,1.0,A,Mary
758,Donald had to drive Matthew to the doctor immediately because _ was feeling lightheaded and dizzy.,Donald,Matthew,2.0,B,Matthew
759,"The apartment Brett rented was owned by Jason, so _ sent the rent for the apartment each month.",Brett,Jason,1.0,A,Brett
760,"The apartment Brett rented was owned by Jason, so _ received the rent for the apartment each month.",Brett,Jason,2.0,B,Jason
761,"Kyle was in a lot of pain after running the marathon in place of Brian, but _ appreciated the support of his cause.",Kyle,Brian,2.0,B,Brian
762,Amy asked Maria how to make homemade candles to give as gifts. _ knew she had a lot of experience making them.,Amy,Maria,1.0,A,Amy
763,Patricia liked to lie around in a hammock all day but Megan did not because _ was very sedentary.,Patricia,Megan,1.0,A,Patricia
764,Justin brought a a saw and hammer to prepare making a cupboard for Benjamin because _ is his employer.,Justin,Benjamin,2.0,B,Benjamin
765,"Kenneth's back is being tended to by Derrick at the office, so _ is the client in this situation.",Kenneth,Derrick,1.0,A,Kenneth
766,"The mirror didn't lie when it showed how overweight Patricia was and how emaciated Felicia was, so _ needed to go on diet.",Patricia,Felicia,1.0,A,Patricia
767,"Logan could eat gluten while Adam could not, and _ always had a smaller variety of foods to choose from.",Logan,Adam,2.0,B,Adam
768,"Maria wasn't aware that Erin was coming up behind them, because _ was generally sneaky.",Maria,Erin,2.0,B,Erin
769,Michael was a better employer than Joel so _ had to worry about retaining employees.,Michael,Joel,2.0,B,Joel
770,Michael was a better employer than Joel so _ did not have to worry about retaining employees.,Michael,Joel,1.0,A,Michael
771,Two friends wanted a tan look but Joel was impatient while Robert wasn't. _ used bronzer to get a tan look.,Joel,Robert,1.0,A,Joel
772,Playing basketball came easier for Cynthia than Jennifer but _ had more control of their body movements.,Cynthia,Jennifer,2.0,B,Jennifer
773,Playing basketball came easier for Cynthia than Jennifer but _ had less control of their body movements.,Cynthia,Jennifer,1.0,A,Cynthia
774,The lady was blushing when she walked passed Amy but not Carrie because _ was intrigued by her.,Amy,Carrie,1.0,A,Amy
775,"Dennis's home just burned down, but luckily Donald's was spared. So, now _ is grateful.",Dennis,Donald,2.0,B,Donald
776,Megan focused more on proper posture than Lindsey because _ wanted to become a model.,Megan,Lindsey,1.0,A,Megan
777,Megan focused less on proper posture than Lindsey because _ wanted to become a model.,Megan,Lindsey,2.0,B,Lindsey
778,Victoria had no issues with Achilles Tendinitis unlike Betty because _ never wore sneakers with cushion.,Victoria,Betty,2.0,B,Betty
779,Katrina did not value the antique pictures as much as Lindsey because _ was a history buff.,Katrina,Lindsey,2.0,B,Lindsey
780,"Angela wanted to find a partner, but Victoria wanted to stay single, because _ was lonely.",Angela,Victoria,1.0,A,Angela
781,"Michael had to learn how to speak Chinese for his job unlike Matthew, because _ worked in China.",Michael,Matthew,1.0,A,Michael
782,"Michael had to learn how to speak Chinese for his job unlike Matthew, because _ worked in England.",Michael,Matthew,2.0,B,Matthew
783,"Betty avoided getting attacked in the dark alley where Elena was mugged, because _ ignored their intuition.",Betty,Elena,2.0,B,Elena
784,"Victoria was interested in babies, but Katrina thought they were annoying, so _ preferred visiting the nursery.",Victoria,Katrina,1.0,A,Victoria
785,"When gambling in Las Vegas, Christine usually bets less playing poker than Elena because _ is more cautious.",Christine,Elena,1.0,A,Christine
786,Logan kept a store of ammo in their house but Brian did not as _ approved of hunting.,Logan,Brian,1.0,A,Logan
787,"Craig made sure to stretch before working out but Christopher never did, so _ frequently got injuries.",Craig,Christopher,2.0,B,Christopher
788,"Elena is concerned that Megan might have a Twitter addiction, but _ is probably worrying about nothing.",Elena,Megan,1.0,A,Elena
789,"Donald was chosen to be a model while Dennis was passed over, because _ was exceptionally tall.",Donald,Dennis,1.0,A,Donald
790,"Patricia bought a plant for Natalie to put in her garden, so _ sent a thank you card.",Patricia,Natalie,2.0,B,Natalie
791,Logan checked Samuel's garage to see if the car was there. It was missing so _ was gone.,Logan,Samuel,2.0,B,Samuel
792,Jessica was arrested for growing hemp by the police but not Sarah because _ fled during the field raid.,Jessica,Sarah,2.0,B,Sarah
793,Jessica was arrested for growing hemp by the police but not Sarah because _ stayed during the field raid.,Jessica,Sarah,1.0,A,Jessica
794,Jennifer thought it was important to neuter a dog and Rachel did not because _ knew lots of animals become homeless.,Jennifer,Rachel,1.0,A,Jennifer
795,Joseph loved to smoke cigarettes while Derrick did not although _ hated to use a hookah.,Joseph,Derrick,1.0,A,Joseph
796,"Ryan ordered the salad with added avocado, but Randy passed, because _ wasn't ok with the $3 upcharge.",Ryan,Randy,2.0,B,Randy
797,"Ryan ordered the salad with added avocado, but Randy passed, because _ was ok with the $3 upcharge.",Ryan,Randy,1.0,A,Ryan
798,"Tanya was an adult while Samantha was young and still had room to grow , so _ gave her her old clothes.",Tanya,Samantha,1.0,A,Tanya
799,"Tanya was an adult while Samantha was young and still had room to grow , so _ took her old clothes.",Tanya,Samantha,2.0,B,Samantha
800,"Lawrence volunteered to donate blood to help others, but Steven was unable to, since _ was healthy.",Lawrence,Steven,1.0,A,Lawrence
801,"Reading poetry and rhymes was very entertaining for Derrick but boring for Logan, since _ was a mathematician.",Derrick,Logan,2.0,B,Logan
802,Laura never feared anything like Erin because _ didn't have a very strong and very powerful mind.,Laura,Erin,2.0,B,Erin
803,Laura never feared anything like Erin because _ had a very strong and very powerful mind.,Laura,Erin,1.0,A,Laura
804,Adam asked Dennis to always remember to flush the toilet because _ doesn't flush it.,Adam,Dennis,2.0,B,Dennis
805,"Christine knew how to make wings with better flavor than Maria, so _ waited for supper.",Christine,Maria,2.0,B,Maria
806,Buying a swimming pool was great for Adam but not for Christopher because _ had a large back yard.,Adam,Christopher,1.0,A,Adam
807,"Cynthia was happy to give Patricia the politics section of the newspaper, because _ had little interest in the election results.",Cynthia,Patricia,1.0,A,Cynthia
808,"Carrie always arrived to work after Cynthia, as _ had a shorter driving commute in the mornings.",Carrie,Cynthia,2.0,B,Cynthia
809,"Amy left smears all over the surface after cleaning Kayla's sink, because _ didn't supervise very much.",Amy,Kayla,2.0,B,Kayla
810,"Brian could learn to swim with the right instruction, but it was hard to tell whether lifeguard Matthew was qualified to provide it, since _ had never swum before.",Brian,Matthew,1.0,A,Brian
811,"Jennifer has more money than Amy, so _ became a homeowner at a young age.",Jennifer,Amy,1.0,A,Jennifer
812,Patricia had to pay less tax than Cynthia because _ made more money in the year.,Patricia,Cynthia,2.0,B,Cynthia
813,Patricia had to pay less tax than Cynthia because _ made less money in the year.,Patricia,Cynthia,1.0,A,Patricia
814,"Brian's plants are showing a lot more growth than Logan's, because _ used better fertilizer.",Brian,Logan,1.0,A,Brian
815,The girl broke Leslie's heart but not Kenneth's because _ was never in love with her.,Leslie,Kenneth,2.0,B,Kenneth
816,The girl broke Leslie's heart but not Kenneth's because _ used to be in love with her.,Leslie,Kenneth,1.0,A,Leslie
817,"Monica suspected that Rebecca had become an alcoholic, but _ predicted an intervention to address the problem.",Monica,Rebecca,2.0,B,Rebecca
818,Lawrence was always gaining weight while Dennis was losing it as _ liked to eat too little.,Lawrence,Dennis,2.0,B,Dennis
819,Remodeling the kitchen came naturally to Michael but not William because _ had experience being a carpenter's apprentice.,Michael,William,1.0,A,Michael
820,Neil cut trees down into lumber every year unlike Logan because _ lives in the city.,Neil,Logan,2.0,B,Logan
821,Neil cut trees down into lumber every year unlike Logan because _ lives out in the countryside.,Neil,Logan,1.0,A,Neil
822,Kyle asked Brett for some tips on healthy eating because _ has recently lost weight.,Kyle,Brett,2.0,B,Brett
823,William was a huge animal rights activist but Randy couldn't care less so _ hated leather.,William,Randy,1.0,A,William
824,William was a huge animal rights activist but Randy couldn't care less so _ loved leather.,William,Randy,2.0,B,Randy
825,Maria wanted to play poker with Jennifer because _ was a better player and she won a lot of money.,Maria,Jennifer,1.0,A,Maria
826,"Joel went to Michael 's house and consumed a lot of alcohol, so _ had to ride back home as a passenger.",Joel,Michael,1.0,A,Joel
