item_id,sentence,option_a,option_b,gold_answer,model_prediction,correct
pr_ru_001066,"Алекс предпочел чистый черный кофе латте, потому что _ действует на него сильнее.", латте, кофе,B,,
pr_ru_001067,"Алекс предпочел чистый черный кофе латте, потому что _ на него действует слабее.", кофе, латте,B,,
pr_ru_001068,"Им потребовалось больше времени, чтобы ознакомиться с расположением бара, чем клуба, потому что _ был очень большим.", бар, клуб,A,,
pr_ru_001069,"Им потребовалось больше времени, чтобы ознакомиться с расположением бара, чем клуба, потому что _ был очень маленьким.", клуб, бар,A,,
pr_ru_001070,"Экскаватор был брошен, и они привезли кран, чтобы построить дом, потому что _ оказался бесполезным для этого процесса.", экскаватор, кран,A,,
pr_ru_001071,"Экскаватор бросили, и они привезли кран, чтобы построить дом, потому что _ оказался незаменимым для этого процесса.", экскаватор, кран,B,,
pr_ru_001072,"Компьютер был быстрее сотового телефона, потому что _ был намного новее.", компьютер, телефон,A,,
pr_ru_001073,"Бен предпочитал использовать телефон, чтобы отслеживать прошедшие годы, а не календарь, поскольку _ был статичным.", телефон, календарь,B,,
pr_ru_001074,"Бен предпочитал использовать телефон, чтобы отслеживать прошедшие годы, а не календарь, поскольку _ был портативным.", календарь, телефон,B,,
pr_ru_001075,"Джеймс не может загнать лопату в грязь с такой силой, потому что _ очень сильная.", сила, грязь,B,,
pr_ru_001076,"Джеймс не может загнать лопату в грязь, используя эту силу, потому что _ мала.", сила, грязь,A,,
pr_ru_001077,"Эмили предпочла Европейский союз ближневосточному региону, потому что _ был более мирным.", союз, регион,A,,
pr_ru_001078,"Эмили предпочла Европейский союз ближневосточному региону, потому что _ был более жестоким.", союз, регион,B,,
pr_ru_001079,"Драма была более популярна на кинофестивале, чем комедия, потому что _ была в высшей степени оптимистичной.", драма, комедия,A,,
pr_ru_001080,"Драма была более популярна на кинофестивале, чем комедия, потому что _ в конечном итоге была пессимистичной.", драма, комедия,B,,
pr_ru_001082,"Чай стал мягким с добавлением меда, но не с лимоном, так как _ имел более контрастный вкус.", мед, лимон,B,,
pr_ru_001083,"Джен написала сценарий в блокноте, а затем перенесла его на свой компьютер, но _ казался ей более органичным.", блокнот, компьютер,A,,
pr_ru_001085,"Новый увлажнитель не поместится в багажник, потому что _ слишком маленький.", багажник, увлажнитель,A,,
pr_ru_001086,"Новый увлажнитель не поместится в багажнике, потому что _ слишком большой.", багажник, увлажнитель,B,,
pr_ru_001088,"Новый аквариум Билла, который он купил, не влезет в его черный дверной проем; _ был слишком узким.", проем, аквариум,A,,
pr_ru_001089,"Она предпочитала делать одеяла из хлопка, а не из полиэстера, потому что _ казался более неточным.", хлопок, полиэстер,B,,
pr_ru_001090,"Она предпочитала шить одеяла из хлопка, а не из полиэстера, потому что _ казался более натуральным.", хлопок, полиэстер,A,,
pr_ru_001092,"Новый дневник Боба не поместился бы в его старый рюкзак, _ был слишком большим.", журнал, рюкзак,A,,
pr_ru_001093,"Мужчина выбросил сыр и ел хлеб только потому, что _ был свежим.", сыр, хлеб,B,,
pr_ru_001095,"Мужчина боялся сесть на самолет больше, чем на автобус, потому что _ ехал с меньшей скоростью.", автобус, самолет,A,,
pr_ru_001096,"Я не хотел заниматься своей работой, потому что это отнимало больше времени от моей игры, потому что _ была скучной.", работа, игра,A,,
pr_ru_001097,"Я не хотел заниматься своей работой, потому что это отнимало больше времени от моей игры, потому что _ была веселой.", работа, игра,B,,
pr_ru_001098,"Его тревога из-за аварии хуже, чем его болезнь, потому что _ постоянно находится в его голове.", болезнь, тревога,B,,
pr_ru_001101,"Получение ипотеки требует хорошего кредита, а покупка газеты - нет, потому что _ - очень легкомысленный бизнес.", газета, ипотека,A,,
pr_ru_001102,"Мужчина решил использовать фонарь вместо фонарика для ночной прогулки, потому что _ был ярче.", фонарь, фонарик,A,,
pr_ru_001103,"Мужчина решил использовать фонарь вместо фонарика для ночной прогулки, потому что _ был более тусклым.", фонарь, фонарик,B,,
pr_ru_001106,"Ставки на аукционе были поразительными, поэтому мы выбрали комод, а не стол, потому что _ был дешевле.", стол, комод,B,,
pr_ru_001107,"Ставки на аукционе были поразительными, поэтому мы выбрали комод, а не стол, потому что _ был дорогим.", комод, стол,B,,
pr_ru_001109,"Мой друг сказал, что его астма хуже, чем его аллергия, потому что _ меньше болит.", астма, аллергия,B,,
pr_ru_001110,"Чувствуя себя неуютно, женщина сняла свитер и надела шарф, потому что _ плотно прилегал к ее горлу.", свитер, шарф,A,,
pr_ru_001112,"Трейси использовала бритвенную бритву, чтобы избавиться от щетины под подмышками, но _ была слишком грубой.", бритва, щетина,B,,
pr_ru_001113,"Трейси использовала бритвенную бритву, чтобы избавиться от щетины под подмышками, но _ оказалась слишком гладкой.", щетина, бритва,B,,
pr_ru_001114,"Я мелко рубил поварским ножом, а не тесаком, потому что _ был точным.", тесак, нож,B,,
pr_ru_001115,"Я мелко нарезал лук поварским ножом, а не тесаком, потому что _ был громоздким.", тесак, нож,A,,
pr_ru_001116,"Большинство их гостей хотели кофе, а не лимонад, потому что на улице было холодно, а _ был холодным.",лимонад,кофе,A,,
pr_ru_001118,"Я не поверил самолету и прыгнул с парашютом, так как _ был дырявый.", парашют, самолет,B,,
pr_ru_001119,"Я не поверил самолету и прыгнул с парашютом, так как _ был лишен дыр.", парашют, самолет,A,,
pr_ru_001120,"Подводка повредила больше, чем помада, потому что _ попала девушке в глаза.", помада, подводка,B,,
pr_ru_001121,"Подводка повредила меньше, чем помада, потому что _ попала девушке в рот.", подводка, помада,B,,
pr_ru_001122,"Я не мог поставить ванну в гостевой ванной, потому что _ была тесной.", ванна, ванная,B,,
pr_ru_001123,"Я не мог поставить ванну в гостевой ванной, потому что _ была огромной.", ванная, ванна,B,,
pr_ru_001124,"В первом раунде мне всегда было труднее, чем в последнем периоде, потому что _ был очень напряженным.", период, раунд,B,,
pr_ru_001125,"В первом раунде мне всегда было труднее, чем в последнем периоде, потому что _ был очень холодным.", раунд, период,B,,
pr_ru_001127,"Было легче научить студентов настраивать сервер, чем маршрутизатор, потому что _ был сложным.", маршрутизатор, сервер,A,,
pr_ru_001129,"Мальчик попытался сунуть палец в огонь, но _ оказался слишком чувствительным.", палец, огонь,A,,
pr_ru_001130,"Мальчик попытался сунуть палец в огонь, но _ был слишком горячим.", палец, огонь,B,,
pr_ru_001132,"Молодой повар налил масло из емкости во фритюрницу, пока _ не наполнилась.", емкость, фритюрница,B,,
pr_ru_001133,"Он попытался разрезать сланец ножом, но у него ничего не вышло, потому что _ был очень толстым.", сланец, нож,A,,
pr_ru_001136,"Хирург попытался поместить мозг в чан, но _ оказался слишком большим.", чан, мозг,B,,
pr_ru_001137,"Разногласия заключались в том, может ли поезд поместиться на мосту, поскольку _ может быть слишком широким.", поезд, мост,A,,
pr_ru_001138,"Разногласия заключались в том, может ли поезд поместиться на мосту, поскольку _ может быть слишком узким.", мост, поезд,A,,
pr_ru_001140,"Женщина не могла найти изумруд в ящике, потому что _ был очень большим.", ящик, изумруд,A,,
pr_ru_001142,"Они хотели переехать в другой дом, но изо всех сил пытались найти покупателя на этом рынке, потому что _ был очень дорогим.", рынок, дом,B,,
pr_ru_001143,"Они хотели переехать в другой дом, но изо всех сил пытались найти покупателя на этом рынке, потому что _ был очень плохим.", рынок, дом,A,,
pr_ru_001144,"Салли продолжала наливать воду из горшка в резервуар, пока _ не наполнился.", горшок, резервуар,B,,
pr_ru_001145,"Салли продолжала наливать воду из горшка в резервуар, пока _ не опустел.", резервуар, горшок,B,,
pr_ru_001146,"Если вы пойдете в местный ресторан, убедитесь, что вы купили сэндвич, а не суп, потому что _ просто фантастический.", суп, бутерброд,B,,
pr_ru_001147,"Если вы пойдете в местный ресторан, убедитесь, что вы купили сэндвич, а не суп, потому что _ ужасный.", сэндвич, суп,B,,
pr_ru_001148,"Воин выбрал своим оружием меч вместо ножа, потому что увидел, что _ затупился.", нож, меч,A,,
pr_ru_001149,"Воин выбрал своим оружием меч, а не нож, потому что увидел, что _ острый.", меч, нож,A,,
pr_ru_001151,"Штатив был нужен, чтобы камера могла сделать снимок над стеной, _ была слишком низко.", стена, камера,B,,
pr_ru_001152,"Штатив был нужен, чтобы камера могла делать снимок над стеной, _ была слишком высокой.", стена, камера,A,,
pr_ru_001153,"Он должен был приготовить суп, но не салат, потому что _ должен был быть домашним.", салат, суп,B,,
pr_ru_001154,"Он должен был приготовить суп, но не салат, потому что _ должен был быть доставлен.", суп, салат,B,,
pr_ru_001155,"Компания сделала жевательную резинку, используя новый вид древесного сока и пищевого красителя, но _ поступал из исчезающих деревьев.", сок, краситель,A,,
pr_ru_001156,"Компания производила жевательную резинку с использованием нового вида древесного сока и пищевого красителя, но _ был получен из промышленных отходов.", сок, краситель,B,,
pr_ru_001157,"Шеф-повар попытался положить банан в торт, но _ оказался слишком маленьким.", банан, торт,B,,
pr_ru_001158,"Повар попытался положить банан в торт, но _ оказался слишком большим.", торт, банан,B,,
pr_ru_001159,"Рейни повысили из магазина до отдела кадров, и он полюбил его намного больше, потому что _ был плохим.", магазин, офис,A,,
pr_ru_001160,"Рейни повысили из магазина до отдела кадров, и он полюбил его намного больше, потому что _ был хорош.", магазин, офис,B,,
pr_ru_001161,"Эмили использовала свежий цветок для ароматизации волос вместо кондиционера, потому что думала, что _ пахнет более аутентично.", этот, кондиционер,A,,
pr_ru_001163,"Шляпа была дороже рубашки, потому что _ была подделкой.", шляпа, рубашка,B,,
pr_ru_001164,"Салли использовал мяч для упражнений на новом деревянном полу, и он отлично сработал, потому что _ был прочным.", мяч, пол,B,,
pr_ru_001165,"Салли использовал мяч для упражнений на новом деревянном полу, и он отлично сработал, потому что _ был гибким.", мяч, пол,A,,
pr_ru_001166,"Я всегда хожу в бар рядом с моим домом, а не в оживленный клуб, потому что _ ближе.", клуб, бар,B,,
pr_ru_001167,"Я всегда хожу в бар рядом с моим домом, а не в шумный клуб, потому что _ дальше.", бар, клуб,B,,
pr_ru_001168,"Я попытался вставить ключ в замок, но это не сработало, потому что _ был от другого замка.", замок, ключ,B,,
pr_ru_001169,"Я пытался вставить ключ в замок, но это не сработало, потому что _ был на другой ключ.", замок, ключ,A,,
pr_ru_001171,"Инфекция распространилась по тюрьме быстрее, чем по больнице, потому что _ была грязнее.", тюрьма, больница,A,,
pr_ru_001172,"Я поставил еду в духовку на полчаса, но _ все еще была выключена.", духовка, еда,A,,
pr_ru_001173,"Мы добавили чеснок в омлет, но не в картофель, так как _ хорошо сочетался со вкусом.", картофель, омлет,B,,
pr_ru_001174,"Мы добавили чеснок в омлет, но не в картофель, так как _ плохо сочетается со вкусом.", омлет, картофель,B,,
pr_ru_001175,"Мяч был брошен отцом, чем диск, потому что _ был намного легче.", мяч, диск,A,,
pr_ru_001176,"Мяч был брошен отцом, чем диск, потому что _ был намного тяжелее.", диск, мяч,A,,
pr_ru_001177,"Свидетели за столом были лучше, чем свидетели на тротуаре, потому что _ находился далеко от места преступления.", стол, тротуар,B,,
pr_ru_001178,"Свидетели за столом были лучше, чем свидетели на тротуаре, потому что _ был близок к месту преступления.", тротуар, стол,B,,
pr_ru_001179,"Они использовали вакцину вместо таблетки, чтобы предотвратить вирус, потому что _ была менее эффективной.", таблетка, вакцина,A,,
pr_ru_001180,"Они использовали вакцину вместо таблетки, чтобы предотвратить вирус, потому что _ была более эффективной.", вакцина, таблетка,A,,
pr_ru_001182,"Артур пошел в районную поликлинику вместо больницы, потому что _ была доступной.", больница, клиника,B,,
pr_ru_001184,"Атлет попытался обернуть лодыжку марлей, но _ оказалась слишком маленькой.", марля, лодыжка,A,,
pr_ru_001185,"Статуя не помещалась в дверь храма, потому что _ была слишком большой.", дверь, статуя,B,,
pr_ru_001186,"Статуя не помещалась в дверь храма, потому что _ была слишком маленькой.", статуя, дверь,B,,
pr_ru_001188,"Актер попытался использовать книгу для развития новой личности, но _ оказалась слишком сложной.", личность, книга,B,,
pr_ru_001189,"Тимми купил сестре на день рождения фотоаппарат вместо компьютера, потому что _ был более доступным.", компьютер, фотоаппарат,B,,
pr_ru_001190,"Тимми купил сестре на день рождения вместо компьютера фотоаппарат, хотя _ был более доступным.", компьютер, фотоаппарат,A,,
pr_ru_001191,"В суде нож не предъявили, зато пистолет предъявили, так как _ не был доказательством этого преступления.", пистолет, нож,B,,
pr_ru_001192,"Нож не предъявили в суд, но пистолет предъявили, так как _ был убедительным доказательством этого преступления.", пистолет, нож,A,,
pr_ru_001193,"Игра произошла раньше, чем драма той ночи, так как _ была ускорена.", игра, драма,A,,
pr_ru_001194,"Игра произошла раньше, чем драма той ночью, так как _ была отложена.", драма, игра,A,,
pr_ru_001195,"Случайно порезавшись, я смыла кровь с дивана перед столом, потому что _ пачкается легче.", стол, диван,B,,
pr_ru_001197,"Джейн хотела доставить семью на своем самолете к месту отдыха с багажом, но _ оказался слишком большим.", багаж, самолет,A,,
pr_ru_001199,"Дом нуждался в ремонте, но сад уже был красив; _ был очень старым.", сад, дом,B,,
pr_ru_001200,"Дом нуждался в ремонте, но сад уже был красив; _ был очень новым.", сад, дом,A,,
pr_ru_001201,"Когда Бет пошла на осмотр шишки, врач сказал ей, что это может быть небольшая безвредная шишка или большая опухоль, обычно _ будет большой.", шишка, опухоль,B,,
pr_ru_001202,"Когда Бет пошла на осмотр шишки, врач сказал ей, что это может быть небольшая безвредная шишка или большая опухоль, обычно _ будет небольшой.", опухоль, шишка,B,,
pr_ru_001203,"Рекомендуется хранить файлы на вашем компьютере, а не в шкафу, потому что _ - более современный метод.", компьютер, шкаф,A,,
pr_ru_001204,"Рекомендуется хранить файлы на вашем компьютере, а не в шкафу, потому что _ - менее современный метод.", шкаф, компьютер,A,,
pr_ru_001208,"Строитель проявил больше приверженности к крыше, чем к стене, поэтому _ в итоге получилась прочной.", крыша, стена,A,,
pr_ru_001209,"Мне не удалось хранить торт в контейнере, так как _ был слишком большим.", торт, контейнер,A,,
pr_ru_001211,"Купленный мной диван не поместился в доме, потому что _ был слишком длинным для комнаты.", дом, диван,B,,
pr_ru_001212,"Купленный мной диван не поместился в доме, потому что _ был для него мал.", диван, дом,B,,
pr_ru_001213,"Джеймс составил список слов, которые выучил за день, и ему, кажется, нужно больше листа для этого, потому что _ короткий.", лист, список,A,,
pr_ru_001214,"Покупатель просит официантку обменять кружку на чашку на прилавке, потому что _ выглядела пыльной.", кружка, чашка,A,,
pr_ru_001215,"Покупатель просит официантку заменить кружку на чашку на прилавке, потому что _ выглядела чистой.", чашка, кружка,A,,
pr_ru_001216,"Мужчина хотел построить новый дом на заброшенном участке, но _ оказался слишком маленьким.", дом, участок,B,,
pr_ru_001217,"В школе инструктор вел класс, используя мел, но не маркер, потому что _ был широко доступен.", мел, маркер,A,,
pr_ru_001218,"В школе инструктор преподавал класс, используя мел, но не маркер, потому что _ был слишком дорогим.", мел, маркер,B,,
pr_ru_001219,"Чтобы пройти, нам пришлось протолкнуть багаж через коридор, потому что _ был узким.", багаж, коридор,B,,
pr_ru_001220,"Нам пришлось протолкнуть багаж через коридор, чтобы пройти, потому что _ был огромным.", коридор, багаж,B,,
pr_ru_001223,"Собаки ели стейк быстрее, чем рис, потому что _ получился очень вкусным.", рис, стейк,B,,
pr_ru_001224,"Собаки ели стейк быстрее, чем рис, потому что _ был очень отвратительным.", рис, стейк,A,,
pr_ru_001225,"Кожа человека более гладкая, чем шкура животного, потому что _ всегда увлажнена.", кожа, шкура,A,,
pr_ru_001226,"Кожа человека более гладкая, чем шкура животного, потому что _ всегда грязная.", кожа, шкура,B,,
pr_ru_001228,"Джон получил больше денег, когда продал монету, чем когда он продал марку, потому что _ была ценной.", монета, марка,A,,
pr_ru_001229,"Хомяку больше нравилось в клетке, чем в коробке, потому что _ была меньше.", коробка, клетка,A,,
pr_ru_001230,"Хомяку больше нравилось в клетке, чем в коробке, потому что _ была больше.", коробка, клетка,B,,
pr_ru_001231,"Мужчина решил оставить ковер на полу, потому что _ был слишком стар.", пол, ковер,A,,
pr_ru_001232,"Мужчина решил оставить ковер на полу, потому что _ был новым.", пол, ковер,B,,
pr_ru_001234,"Реконструированная кухня получила инновационную модульную планировку во время строительных работ, потому что _ была интересной.", кухня, планировка,B,,
pr_ru_001235,"Мужчина выбросил квитанцию, но оставил коробку, потому что _ была не нужна, если он хотел вернуть инструмент.", коробка, квитанция,B,,
pr_ru_001236,"Мужчина выбросил квитанцию, но оставил коробку, потому что _ была необходима, если он хотел вернуть инструмент.", квитанция, коробка,B,,
pr_ru_001238,"Женщина пыталась принять лекарство от головокружения, но _ было слишком слабым.", лекарство, головокружение,A,,
pr_ru_001239,"Дети играли в футбол, используя воздушный шарик вместо мяча, потому что _ казался захватывающим.", мяч, шар,B,,
pr_ru_001240,"Дети играли в футбол, используя воздушный шарик вместо мяча, потому что _ казался скучным.", мяч, шар,A,,
pr_ru_001241,"Плотник взял доски из своего грузовика и поставил их в гараж, пока _ не наполнился.", грузовик, гараж,B,,
pr_ru_001242,"Плотник взял доски из своего грузовика и поставил их в гараж, пока _ не опустел.", гараж, грузовик,B,,
pr_ru_001244,"Мы увеличили выход энергии, чтобы пройти через коробку, так как _ была высокой.", энергия, коробка,B,,
pr_ru_001245,"Фермер поливает урожай из шланга, а не из разбрызгивателя, потому что _ был исправен.", дождеватель, шланг,B,,
pr_ru_001246,"Фермер поливает урожай из шланга, а не из разбрызгивателя, потому что _ сломался.", шланг, разбрызгиватель,B,,
pr_ru_001247,"Камень упал с холма и сломал дверь, но не стену, потому что _ была очень тонкой.", стена, дверь,B,,
pr_ru_001249,"Жучки были уничтожены лампой, но не пострадали от мухобойки, так как _ была для них разрушительной.", лампа, мухобойка,A,,
pr_ru_001250,"Жучки были уничтожены лампой, но не пострадали от мухобойки, поскольку _ была для них безвредна.", лампа, мухобойка,B,,
pr_ru_001251,"Битва была менее ожесточенной, чем великая война, потому что _ длилась всего один день.", война, битва,B,,
pr_ru_001253,"Садовник попытался поставить цветок в горшок, но _ оказался слишком маленьким.", цветок, горшок,B,,
pr_ru_001254,"Садовник попытался поставить цветок в горшок, но _ оказался слишком большим.", горшок, цветок,B,,
pr_ru_001255,"Джеймс запаниковал, когда его телефон упал на стол, думая, что он сломается, но _ крепкий.", стол, телефон,B,,
pr_ru_001256,"Джеймс запаниковал, когда его телефон упал на стол, думая, что он сломается, но _ мягкий.", стол, телефон,A,,
pr_ru_001257,"Джоан приглашает людей в гостиную в своем доме, но не на кухню, потому что _ очень умная.", кухня, гостиная,B,,
pr_ru_001260,"Швабра очищала грязь лучше, чем метла, потому что _ была лучше.", метла, швабра,B,,
pr_ru_001261,"Я бы предпочел взять с собой зонт, а не дождевик, потому что во время сильных дождей _ обеспечивает большую защиту.", дождевик, зонт,B,,
pr_ru_001262,"Я бы предпочел взять с собой зонт, а не дождевик, потому что во время сильных дождей _ обеспечивает меньшую защиту.", зонт, плащ,B,,
pr_ru_001263,"Горничная попыталась поставить чайник в шкаф, но _ оказался слишком большим.", шкаф, чайник,B,,
pr_ru_001264,"Горничная попыталась поставить чайник в шкаф, но _ оказался слишком маленьким.", шкаф, чайник,A,,
pr_ru_001265,"У них была такая большая рождественская елка, что они не были уверены, пройдет ли она через входную дверь, поэтому они попробовали, но _ оказалась слишком большой.", елка, дверь,A,,
pr_ru_001266,"У них была такая большая рождественская елка, что они не были уверены, пройдет ли она через входную дверь, поэтому они попытались, но _ оказалась слишком маленькой.", дверь, елка,A,,
pr_ru_001269,"Он поставил толстого кота на подоконник, но он упал, потому что _ был слишком большим.", кот, подоконник,A,,
pr_ru_001270,"Он поставил толстого кота на подоконник, но он упал, потому что _ был слишком мал.", подоконник, кот,A,,
pr_ru_001271,"Женщина использовала мягкую технику при рисовании урны, но при раскрашивании вазы прикладывала большее давление, потому что _ была более хрупкой.", урна, ваза,A,,
pr_ru_001272,"Женщина использовала мягкую технику при рисовании урны, но при росписи вазы прикладывала большее давление, потому что _ была менее хрупкой.", урна, ваза,B,,
pr_ru_001273,"Я ехал в аэропорт на автобусе, а не на поезде, потому что _ приедет туда раньше.", поезд, автобус,B,,
pr_ru_001274,"Я ехал в аэропорт на автобусе, а не на поезде, потому что _ приедет позже.", автобус, поезд,B,,
pr_ru_001275,"Автор заработал больше денег, продав сценарий, чем комикс, потому что _ был забавным.", комикс, сценарий,B,,
pr_ru_001276,"Автор заработал больше денег, продав сценарий, чем комикс, потому что _ был скучным.", комикс, сценарий,A,,
pr_ru_001277,"Джеймс перестал ходить в офис из дома и поселился в отеле, потому что _ далеко.", дом, отель,A,,
pr_ru_001278,"Джеймс перестал ходить в офис из дома и поселился в отеле, потому что _ находится рядом.", дом, отель,B,,
pr_ru_001279,"Поскольку пара перевезла всю свою мебель из дома в движущийся грузовик, _ теперь полон.", дом, грузовик,B,,
pr_ru_001280,"Поскольку пара перевезла всю свою мебель из дома в движущийся грузовик, _ сейчас пуст.", дом, грузовик,A,,
pr_ru_001282,"По телефону было легче узнать о ситуации, чем по телевизору, потому что _ работал.", телевизор, телефон,B,,
pr_ru_001283,"Стена в доме выглядит лучше, чем в гараже, потому что _ был покрашен совсем недавно.", дом, гараж,A,,
pr_ru_001284,"Стена дома выглядит лучше, чем в гараже, несмотря на то, что _ был покрашен совсем недавно.", гараж, дом,A,,
pr_ru_001285,"Мужчина заплатил за телефон наличными, но купил планшет в кредит, потому что _ был недорогим.", планшет, телефон,B,,
pr_ru_001287,"Солнечный ожог обычно более серьезен, чем укус животного, поэтому _ болит еще сильнее.", укус, ожог,B,,
pr_ru_001289,"Женщина поставила урну перед вазой на полке, потому что _ была привлекательной.", урна, ваза,A,,
pr_ru_001291,"Воздух в магазине был лучше, чем в гараже, потому что _ был сильно загрязнен.", магазин, гараж,B,,
pr_ru_001292,"Воздух в магазине был лучше, чем в гараже, потому что _ был сильно очищен.", гараж, цех,B,,
pr_ru_001293,"Он был заражен вирусом, который был хуже гриппа, потому что _ существовал дольше.", вирус, грипп,A,,
pr_ru_001294,"Он был заражен вирусом, который был хуже гриппа, потому что _ длился короче.", вирус, грипп,B,,
pr_ru_001295,"Мэтт хотел изменить либо простую ванную комнату, либо красочную спальню, но _ уже была красочной.", спальня, ванная,A,,
pr_ru_001296,"Мэтт хотел изменить либо простую ванную комнату, либо красочную спальню, но _ уже была простой.", ванная, спальня,A,,
pr_ru_001297,"История вызвала у девушки улыбку, но ей не понравилась песня, которая к ней пришла, похоже, _ была такой счастливой.", история, песня,A,,
pr_ru_001298,"История вызвала у девушки улыбку, но ей не понравилась песня, которая к ней пришла, похоже, _ была такой грустной.", песня, история,A,,
pr_ru_001299,"Хуан хотел обновить свою электронику и решил сначала приобрести сотовый телефон вместо планшета, потому что _ будет использоваться чаще.", телефон, планшет,A,,
pr_ru_001300,"Хуан хотел обновить свою электронику и решил сначала приобрести мобильный телефон вместо планшета, потому что _ будет использоваться реже.", планшет, телефон,A,,
pr_ru_001303,"Пекарь хотела продавать свой торт в ресторане, а не в торговом центре, потому что _ привлекает больше клиентов.", центр, ресторан,B,,
pr_ru_001304,"Пекарь хотела продавать свой торт в ресторане, а не в торговом центре, потому что _ привлекает меньше клиентов.", центр, ресторан,A,,
pr_ru_001305,"Инженерные формулы работали для моста, но не для туннеля, потому что _ был подходящей структурой для этой науки.", туннель, мост,B,,
pr_ru_001306,"Инженерные формулы работали для моста, но не для туннеля, потому что _ не подходил для этой науки.", туннель, мост,A,,
pr_ru_001307,"В отеле был ужасный тренажерный зал, но хороший ресторан; _ был чем-то, чем пренебрегали руководители.", ресторан, зал,B,,
pr_ru_001308,"В отеле был ужасный тренажерный зал, но хороший ресторан; _ был чем-то, чем занимался менеджмент.", зал, ресторан,B,,
pr_ru_001312,"Новый крем не удалял бородавки, как предыдущий лосьон, потому что _ был очень мощным.", крем, лосьон,B,,
pr_ru_001314,"Пилот общался с командиром миссии через компьютер, но не по телефону, потому что _ был неэффективен.", телефон, компьютер,A,,
pr_ru_001315,"Я не увидел знака на рекламном щите на шоссе, потому что _ был слишком маленьким.", щит, знак,B,,
pr_ru_001316,"Я не увидел знака на рекламном щите на шоссе, потому что _ был слишком большим.", знак, щит,B,,
pr_ru_001318,"Швабра лучше справлялась с этим методом очистки, чем метла, потому что _ была новой.", метла, швабра,B,,
pr_ru_001319,"Сумка порвалась, когда мальчик поместил в нее игрушку, потому что _ была слишком хрупкой.", сумка, игрушка,A,,
pr_ru_001320,"Сумка порвалась, когда мальчик поместил в нее игрушку, потому что _ была слишком тяжелой.", сумка, игрушка,B,,
pr_ru_001321,"Мэри любила играть на скрипке больше, чем на гитаре, потому что _ ей больше нравилась.", скрипка, гитара,A,,
pr_ru_001323,"Мой работодатель предлагает в качестве бонуса телефон или телевизор, но, к сожалению, _ слишком велик, чтобы быть полезным.", телефон, телевизор,A,,
pr_ru_001324,"Мой работодатель предлагает в качестве бонуса телефон или телевизор, но, к сожалению, _ слишком мал, чтобы быть полезным.", телевизор, телефон,A,,
pr_ru_001325,"Говядина была вкуснее свинины, потому что _ была слегка пережарена.", говядина, свинина,B,,
pr_ru_001326,"Говядина была на вкус лучше, чем свинина, хотя _ была немного недоварена.", свинина, говядина,B,,
pr_ru_001327,"При падении с лестницы я вывихнул лодыжку сильнее, чем при падении с платформы, потому что _ была ниже.", лестница, платформа,B,,
pr_ru_001329,"Женщина попыталась поставить велосипед в дом, но _ оказался слишком маленьким.", дом, велосипед,A,,
pr_ru_001330,"Женщина попыталась засунуть велосипед в дом, но _ оказался слишком большим.", дом, велосипед,B,,
pr_ru_001332,"Боясь утонуть, мужчина прыгнул с корабля на плот, потому что _ плыл.", плот, корабль,A,,
pr_ru_001333,"Ручка ложки была погружена в чашку с чаем, потому что _ глубокая.", ложка, чашка,B,,
